Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
рад_ADJ,0.11,0.01211,13,8.87,fpi_lex_повествование.tsv
не_PART,-0.13,0.04178,12,13.91,big5_lex_описание.tsv
