Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
молодой_ADJ,0.14,0.01021,15,14.44,fpi_lex_описание.tsv
еще_ADV,0.11,0.01096,27,15.51,fpi_lex_повествование.tsv
это_PRON,0.13,0.01502,12,21.25,fpi_lex_описание.tsv
что_PRON,-0.12,0.02553,19,36.13,fpi_lex_описание.tsv
и_PART,-0.09,0.03232,16,45.73,fpi_lex_повествование.tsv
за_ADP,0.09,0.03689,12,52.19,fpi_lex_повествование.tsv
