Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
дело_NOUN,0.11,0.01235,11,16.33,fpi_lex_повествование.tsv
я_PRON,0.17,0.01485,44,10.44,big5_lex_повествование.tsv
и_CCONJ,-0.09,0.03513,79,46.44,fpi_lex_повествование.tsv
