	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	человек_NOUN	0.14501162477276894	0.019083687496020588	25.0	46.41152799032207	дочь_NOUN	-0.16415921345430948	0.007874704770906241	14	9.252778105814834	весь_DET	-0.1253751035218769	0.042994143959129115	8.0	42.005278648069144	парень_NOUN	-0.17104501881373121	0.005597042678458519	7.0	6.682868958079472	когда_SCONJ	0.1475258629609993	0.017080160044751203	5.0	12.007352511460097	пожилой_ADJ	0.17674694882037212	0.004179146494779457	9.0	4.103921857873426	про_ADP	0.12535888167015607	0.043021320601212304	5.0	63.886661092800274	свой_DET	-0.14645448714891748	0.01791030188970963	6.0	12.57303192657616	этот_DET	-0.12422959242445815	0.04494903191663979	9.0	35.284990054562236	она_PRON	-0.15426938910278293	0.012585381780434704	7.0	5.424299547367357	не_PART	-0.12205040844173555	0.04887389053393031	24.0	21.015772929590035	девушка_NOUN	-0.17831326152254665	0.0038510806776539098	6.0	1.282409865658752
1	какой_DET	0.1359196438747789	0.028127193934015457	7.0	68.40533564752559	она_PRON	-0.15901084154055814	0.010083308538069834	40	11.847887532232056	произойти_VERB	0.12382177471712241	0.04566275007720586	8.0	44.612506825430124	будет_AUX	-0.14957944659645814	0.015582383052681581	6.0	18.605365364901807						видеть_VERB	0.14922114798424255	0.015835122561637983	14.0	15.550090355528498						-_PRON	0.13395408312648294	0.03050530548483907	8.0	21.414724450357028																не_PART	-0.17745139808692847	0.004028600623359928	12.0	1.3415240075788561
2	пойти_VERB	-0.12488132822549475	0.04382786234959719	5.0	106.58936123422036	на_ADP	0.15244961522391193	0.013682009940781911	31	16.076361680418746						работать_VERB	0.14637704127055243	0.01797164926031167	5.0	21.458149216812135						два_NUM	-0.1427216021758366	0.02108323115003361	13.0	20.703732989333005						то_PRON	0.1310744020025039	0.03429827251050601	12.0	24.077387302375218																человек_NOUN	0.1598070690125265	0.009709390769742346	14.0	3.233227126324201
3						а_CCONJ	-0.13988547202017831	0.02380909762816253	16	27.975689713090972						у_ADP	0.14614152343527465	0.01815933631126223	7.0	21.682247555647102																дочь_NOUN	-0.12648916157586276	0.04116196182883333	6.0	28.895697203841																				
4						чтобы_SCONJ	0.13941487480982218	0.024289623912191794	8	28.54030809682536						тогда_ADV	0.13316971012838896	0.03150114984330438	5.0	37.61237291290543																																								
5						мочь_VERB	-0.12539994687687805	0.04295255158609569	6	50.46924811366244																																																		
