,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Уважаемый,уважаемый,VERB,amod,[10],[],Aspect=Imp|Case=Nom|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Pass
10,Иван,иван,PROPN,ROOT,[],"[0, 15, 23]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
15,Иванович,иванович,PROPN,flat:name,[10],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
23,.,.,PUNCT,punct,[10],[],
25,Я,я,PRON,nsubj,[49],"[28, 47]",Case=Nom|Number=Sing|Person=First
26,",",",",PUNCT,punct,"[28, 25, 49]",[],
28,С.,с.,PROPN,appos,"[25, 49]","[26, 31]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
31,Марина,марина,PROPN,flat:name,"[28, 25, 49]",[38],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
38,Борисовна,борисович,PROPN,flat:name,"[31, 28, 25, 49]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
47,",",",",PUNCT,punct,"[25, 49]",[],
49,прошу,просить,VERB,ROOT,[],"[25, 55, 66, 97, 105, 111]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
55,принять,принять,VERB,xcomp,[49],[63],Aspect=Perf|VerbForm=Inf|Voice=Act
63,Вас,вы,PRON,obj,"[55, 49]",[],Animacy=Inan|Case=Acc|Number=Plur|Person=Second
66,;,;,PUNCT,punct,[49],[69],
68,(,(,PUNCT,punct,"[69, 66, 49]",[],
69,дизайнером,дизайнер,NOUN,case,"[66, 49]","[68, 87, 93]",Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
80,на,на,ADP,case,"[87, 69, 66, 49]",[],
83,Ваш,ваш,DET,det,"[87, 69, 66, 49]",[],Case=Acc|Gender=Masc|Number=Sing
87,объект,объект,NOUN,nmod,"[69, 66, 49]","[80, 83]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
93,),),PUNCT,punct,"[69, 66, 49]",[],
95,к,к,ADP,case,"[97, 49]",[],
97,себе,себя,PRON,obl,[49],[95],Case=Dat
102,на,на,ADP,case,"[105, 49]",[],
105,работу,работа,NOUN,obl,[49],[102],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
111,.,.,PUNCT,punct,[49],[],
113,Обещаю,обещать,VERB,ROOT,[],"[131, 140]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
119,",",",",PUNCT,punct,"[131, 113]",[],
121,что,что,SCONJ,mark,"[131, 113]",[],
125,Вы,вы,PRON,nsubj,"[131, 113]",[],Case=Nom|Number=Plur|Person=Second
128,не,не,PART,advmod,"[131, 113]",[],Polarity=Neg
131,пожалеете,пожалеть,VERB,ccomp,[113],"[119, 121, 125, 128]",Aspect=Perf|Mood=Ind|Number=Plur|Person=Second|Tense=Fut|VerbForm=Fin|Voice=Act
140,.,.,PUNCT,punct,[113],[],
142,Я,я,PRON,nsubj,[144],[],Case=Nom|Number=Sing|Person=First
144,обладаю,обладать,VERB,ROOT,[],"[142, 160, 210, 307]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
152,высоким,высокий,ADJ,amod,"[160, 144]",[],Case=Ins|Degree=Pos|Gender=Neut|Number=Sing
160,трудолюбием,трудолюбие,NOUN,obj,[144],"[152, 182]",Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
172,и,и,CCONJ,cc,"[182, 160, 144]",[],
174,большим,больший,ADJ,amod,"[182, 160, 144]",[],Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
