,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Смотрю,смотреть,VERB,obj,[22],[],Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
7,я,я,PRON,nsubj,[22],[],Case=Nom|Number=Sing|Person=First
9,на,на,ADP,case,"[12, 22]",[],
12,картину,картина,NOUN,obl,[22],[9],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
20,и,и,CCONJ,cc,[22],[],
22,вижу,видеть,VERB,ROOT,[],"[0, 7, 12, 20, 28, 71]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
26,:,:,PUNCT,punct,"[28, 22]",[],
28,изображены,изобразить,VERB,parataxis,[22],"[26, 43, 52, 54]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
39,два,два,NUM,nummod:gov,"[43, 28, 22]",[],Case=Nom|Gender=Masc
43,человека,человек,NOUN,nsubj:pass,"[28, 22]",[39],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
52,-,-,NOUN,nsubj:pass,"[28, 22]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
54,мужчина,мужчина,NOUN,nsubj:pass,"[28, 22]",[64],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
62,и,и,CCONJ,cc,"[64, 54, 28, 22]",[],
64,женщина,женщина,NOUN,conj,"[54, 28, 22]",[62],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
71,.,.,PUNCT,punct,[22],[],
73,Скорее,скорее,ADV,parataxis,[87],"[80, 85]",Degree=Pos
80,всего,всего,PRON,obl,"[73, 87]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
85,",",",",PUNCT,punct,"[73, 87]",[],
87,мать,мать,NOUN,ROOT,[],"[73, 94, 97]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
92,и,и,CCONJ,cc,"[94, 87]",[],
94,сын,сын,NOUN,conj,[87],[92],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
97,.,.,PUNCT,punct,[87],[],
99,По,по,ADP,case,"[102, 124]",[],
102,выражению,выражение,NOUN,obl,[124],"[99, 112]",Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
112,лица,лицо,NOUN,nmod,"[102, 124]",[117],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
117,матери,мать,NOUN,nmod,"[112, 102, 124]",[],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
124,видно,видно,ADV,ROOT,[],"[102, 139, 148]",Degree=Pos
129,",",",",PUNCT,punct,"[139, 124]",[],
131,что,что,SCONJ,mark,"[139, 124]",[],
135,она,она,PRON,nsubj,"[139, 124]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
139,волнуется,волноваться,VERB,ccomp,[124],"[129, 131, 135]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
148,.,.,PUNCT,punct,[124],[],
150,Вероятно,вероятно,ADV,parataxis,[163],[158],Degree=Pos
158,",",",",PUNCT,punct,"[150, 163]",[],
160,за,за,ADP,case,[163],[],
