,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Прошу,просить,VERB,ROOT,[],"[6, 42]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
6,принять,принять,VERB,xcomp,[0],"[14, 22]",Aspect=Perf|VerbForm=Inf|Voice=Act
14,меня,я,PRON,obj,"[6, 0]",[],Case=Acc|Number=Sing|Person=First
19,на,на,ADP,case,"[22, 6, 0]",[],
22,должность,должность,NOUN,obl,"[6, 0]","[19, 32]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
32,бухгалтера,бухгалтер,NOUN,nmod,"[22, 6, 0]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
42,.,.,PUNCT,punct,[0],[],
44,Владею,владею,NOUN,nsubj,[99],[51],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
51,программой,программа,NOUN,nmod,"[44, 99]","[62, 66]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
62,1С,1с,PROPN,appos,"[51, 44, 99]",[],
64,",",",",PUNCT,punct,"[66, 51, 44, 99]",[],
66,английским,английский,ADJ,amod,"[51, 44, 99]",[64],Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
76,",",",",PUNCT,punct,"[78, 99]",[],
78,экономическое,экономический,ADJ,amod,[99],[76],Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
92,высшее,высокий,ADJ,amod,[99],[],Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
99,образование,образование,NOUN,ROOT,[],"[44, 78, 92, 110]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
110,.,.,PUNCT,punct,[99],[],
