,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,parataxis,[32],[6],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,",",",",PUNCT,punct,"[0, 32]",[],
8,мы,мы,PRON,nsubj,[32],[],Case=Nom|Number=Plur|Person=First
11,так,так,ADV,advmod,"[15, 32]",[],Degree=Pos
15,давно,давно,ADV,advmod,[32],[11],Degree=Pos
21,с,с,ADP,case,"[23, 32]",[],
23,тобой,ты,PRON,obl,[32],[21],Case=Ins|Number=Sing|Person=Second
29,не,не,PART,advmod,[32],[],Polarity=Neg
32,виделись,видеться,VERB,ROOT,[],"[0, 8, 15, 23, 29, 61, 72]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
41,что,что,SCONJ,mark,"[61, 32]",[],
45,я,я,PRON,nsubj,"[61, 32]",[],Case=Nom|Number=Sing|Person=First
47,очень,очень,ADV,advmod,"[56, 61, 32]",[],Degree=Pos
53,по,по,ADP,case,"[56, 61, 32]",[],
56,тебе,ты,PRON,obl,"[61, 32]","[47, 53]",Case=Dat|Number=Sing|Person=Second
61,соскучилась,соскучиться,VERB,parataxis,[32],"[41, 45, 56]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
72,.,.,PUNCT,punct,[32],[],
74,У,у,ADP,case,"[76, 85]",[],
76,меня,я,PRON,obl,[85],[74],Case=Gen|Number=Sing|Person=First
81,все,все,PRON,nsubj,[85],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
85,нормально,нормальный,ADJ,ROOT,[],"[76, 81, 96, 106, 115, 153, 169, 178]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
94,",",",",PUNCT,punct,"[96, 85]",[],
96,каникулы,каникулы,NOUN,conj,[85],[94],Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
104,",",",",PUNCT,punct,"[106, 85]",[],
106,отдыхаю,отдыхать,VERB,conj,[85],[104],Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
113,",",",",PUNCT,punct,"[115, 85]",[],
115,загораю,загорать,VERB,conj,[85],[113],Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
122,",",",",PUNCT,punct,"[153, 85]",[],
124,почти,почти,ADV,advmod,"[130, 137, 153, 85]",[],Degree=Pos
130,каждый,каждый,DET,det,"[137, 153, 85]",[124],Case=Acc|Gender=Masc|Number=Sing
137,день,день,NOUN,obl,"[153, 85]",[130],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
142,с,с,ADP,case,"[144, 153, 85]",[],
144,друзьями,друг,NOUN,obl,"[153, 85]",[142],Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
153,ездим,ездить,VERB,conj,[85],"[122, 137, 144, 162]",Aspect=Imp|Mood=Ind|Number=Plur|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
159,на,на,ADP,case,"[162, 153, 85]",[],
162,речку,речка,NOUN,obl,"[153, 85]",[159],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
167,",",",",PUNCT,punct,"[169, 85]",[],
169,веселимся,веселиться,VERB,conj,[85],[167],Aspect=Imp|Mood=Ind|Number=Plur|Person=First|Tense=Pres|VerbForm=Fin|Voice=Mid
178,.,.,PUNCT,punct,[85],[],
180,Недавно,недавно,ADV,advmod,"[188, 214]",[],Degree=Pos
188,ездила,ездить,VERB,csubj,[214],"[180, 198]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
195,на,на,ADP,case,"[198, 188, 214]",[],
198,экскурсию,экскурсия,NOUN,obl,"[188, 214]",[195],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
208,очень,очень,ADV,advmod,[214],[],Degree=Pos
214,понравилось,понравиться,VERB,ROOT,[],"[188, 208, 227, 275, 314, 349, 362]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
225,",",",",PUNCT,punct,"[227, 214]",[],
227,ходили,ходить,VERB,conj,[214],"[225, 267]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
234,по,по,ADP,case,"[267, 227, 214]",[],
237,самым,самым,ADJ,amod,"[243, 267, 227, 214]",[],Case=Dat|Degree=Pos|Number=Plur
243,знаменитым,знаменитый,ADJ,amod,"[267, 227, 214]","[237, 256]",Case=Dat|Degree=Pos|Number=Plur
254,и,и,CCONJ,cc,"[256, 243, 267, 227, 214]",[],
