,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,parataxis,[20],[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,",",",",PUNCT,punct,[20],[],
8,мой,мой,DET,det,[20],[],Case=Nom|Gender=Masc|Number=Sing
12,дорогой,дорогой,ADJ,amod,[20],[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
20,друг,друг,NOUN,ROOT,[],"[0, 6, 8, 12, 24]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
24,!,!,PUNCT,punct,[20],[],
26,Как,как,ADV,advmod,[33],[],Degree=Pos
30,ты,ты,PRON,nsubj,[33],[],Case=Nom|Number=Sing|Person=Second
33,поживаешь,поживать,VERB,ROOT,[],"[26, 30, 42]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Second|Tense=Pres|VerbForm=Fin|Voice=Act
42,?,?,PUNCT,punct,[33],[],
44,Как,как,SCONJ,mark,[48],[],
48,сам,сам,ADJ,ROOT,[],"[44, 51]",Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
51,?,?,PUNCT,punct,[48],[],
53,Что,что,PRON,nsubj,[57],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
57,нового,новый,ADJ,ROOT,[],"[53, 63]",Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
63,?,?,PUNCT,punct,[57],[],
65,У,у,ADP,case,[67],[],
67,меня,я,PRON,ROOT,[],"[65, 72, 95]",Case=Gen|Number=Sing|Person=First
72,куча,куча,NOUN,nsubj,[67],[77],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
77,новостей,новость,NOUN,nmod,"[72, 67]",[90],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
86,для,для,ADP,case,"[90, 77, 72, 67]",[],
90,тебя,ты,PRON,nmod,"[77, 72, 67]","[86, 94]",Case=Gen|Number=Sing|Person=Second
94,!,!,PUNCT,punct,"[90, 77, 72, 67]",[],
95,.,.,PUNCT,punct,[67],[],
97,Столько,столько,ADV,nsubj,[112],[105],Degree=Pos
105,нового,новый,ADJ,obl,"[97, 112]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
112,случилось,случиться,VERB,ROOT,[],"[97, 130, 135]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
122,за,за,ADP,case,"[130, 112]",[],
125,этот,этот,DET,det,"[130, 112]",[],Case=Acc|Gender=Masc|Number=Sing
130,месяц,месяц,NOUN,obl,[112],"[122, 125]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
135,!,!,PUNCT,punct,[112],[],
137,Веналь,веналь,ADV,parataxis,[151],[143],Degree=Pos
143,",",",",PUNCT,punct,"[137, 151]",[],
145,мы,мы,PRON,nsubj,[151],[],Case=Nom|Number=Plur|Person=First
148,не,не,PART,advmod,[151],[],Polarity=Neg
151,виделись,видеться,VERB,ROOT,[],"[137, 145, 148, 160, 163, 164, 169, 176]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
160,где,где,ADV,advmod,[151],[],Degree=Pos
163,-,-,ADV,advmod,[151],[],Degree=Pos
164,то,то,ADV,advmod,[151],[],Degree=Pos
167,с,с,ADP,case,"[169, 151]",[],
169,августа,август,NOUN,obl,[151],[167],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
176,?,?,PUNCT,punct,[151],[],
178,Я,я,PRON,nsubj,[180],[],Case=Nom|Number=Sing|Person=First
180,начал,начать,VERB,ROOT,[],"[178, 195, 206]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
186,с,с,ADP,case,"[188, 195, 180]",[],
188,Ксюшей,ксюша,PROPN,obl,"[195, 180]",[186],Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing
195,встречаться,встречаться,VERB,xcomp,[180],[188],Aspect=Imp|VerbForm=Inf|Voice=Mid
206,.,.,PUNCT,punct,[180],[],
208,Теперь,теперь,ADV,advmod,[269],[],Degree=Pos
215,у,у,ADP,case,"[223, 269]",[],
217,наших,наш,DET,det,"[223, 269]",[],Case=Gen|Number=Plur
223,девушек,девушка,NOUN,obl,[269],"[215, 217, 242]",Animacy=Anim|Case=Gen|Gender=Fem|Number=Plur
231,одинаковые,одинаковый,ADJ,amod,"[242, 223, 269]",[],Case=Nom|Degree=Pos|Number=Plur
242,имена:-,имена:-,NOUN,nsubj,"[223, 269]","[231, 249]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
249,),),PUNCT,punct,"[242, 223, 269]",[],
251,С,с,ADP,case,"[253, 269]",[],
253,учебой,учёба,NOUN,obl,[269],[251],Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
260,пока,пока,ADV,advmod,[269],[],Degree=Pos
265,все,все,PRON,nsubj,[269],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
269,хорошо,хороший,ADJ,ROOT,[],"[208, 223, 253, 260, 265, 285, 318, 338, 354, 387, 425]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
275,",",",",PUNCT,punct,"[285, 269]",[],
277,недавно,недавно,ADV,advmod,"[285, 269]",[],Degree=Pos
285,была,быть,VERB,conj,[269],"[275, 277, 304]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
290,промежуточная,промежуточный,ADJ,amod,"[304, 285, 269]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
304,аттестация,аттестация,NOUN,nsubj,"[285, 269]",[290],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
314,",",",",PUNCT,punct,"[318, 269]",[],
316,у,у,ADP,case,"[318, 269]",[],
318,меня,я,PRON,conj,[269],"[314, 316]",Case=Gen|Number=Sing|Person=First
322,",",",",PUNCT,punct,"[338, 269]",[],
324,вроде,вроде,ADV,parataxis,"[338, 269]","[330, 332]",Degree=Pos
330,бы,бы,PART,fixed,"[324, 338, 269]",[],
332,",",",",PUNCT,punct,"[324, 338, 269]",[],
