,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[10, 18]",[],
3,данной,данной,ADJ,amod,"[10, 18]",[],Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
10,картине,картина,NOUN,obl,[18],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
18,изображены,изобразить,VERB,ROOT,[],"[10, 33, 41]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
29,две,два,NUM,nummod:gov,"[33, 18]",[],Case=Nom|Gender=Fem
33,женщины,женщина,NOUN,nsubj:pass,[18],[29],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
41,.,.,PUNCT,punct,[18],[],
43,Одна-,одна-,NOUN,ROOT,[],"[49, 78, 85]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
49,молодая,молодой,ADJ,amod,[43],[58],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
56,",",",",PUNCT,punct,"[58, 49, 43]",[],
58,красивая,красивый,ADJ,conj,"[49, 43]",[56],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
66,",",",",PUNCT,punct,"[78, 43]",[],
68,а,а,CCONJ,cc,"[78, 43]",[],
70,другая-,другая-,ADJ,amod,"[78, 43]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
78,пожилая,пожилой,ADJ,conj,[43],"[66, 68, 70]",Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
85,.,.,PUNCT,punct,[43],[],
87,Думаю,думать,VERB,ROOT,[],"[107, 152]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
92,",",",",PUNCT,punct,"[107, 87]",[],
94,что,что,SCONJ,mark,"[107, 87]",[],
98,художник,художник,NOUN,nsubj,"[107, 87]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
107,показал,показать,VERB,ccomp,[87],"[92, 94, 98, 123, 132]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
115,в,в,ADP,case,"[123, 107, 87]",[],
117,одном,одном,NUM,nummod,"[123, 107, 87]",[],Case=Loc|Gender=Masc|Number=Sing
123,человеке,человек,NOUN,obl,"[107, 87]","[115, 117]",Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing
132,молодость,молодость,NOUN,obj,"[107, 87]",[144],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
142,и,и,CCONJ,cc,"[144, 132, 107, 87]",[],
144,старость,старость,NOUN,conj,"[132, 107, 87]",[142],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
152,.,.,PUNCT,punct,[87],[],
154,Возможно,возможно,ADV,parataxis,[167],[162],Degree=Pos
162,",",",",PUNCT,punct,"[154, 167]",[],
164,он,он,PRON,nsubj,[167],[],Case=Nom|Gender=Masc|Number=Sing|Person=Third
167,хотел,хотеть,VERB,ROOT,[],"[154, 164, 173, 211]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
173,показать,показать,VERB,xcomp,[167],[206],Aspect=Perf|VerbForm=Inf|Voice=Act
181,",",",",PUNCT,punct,"[206, 173, 167]",[],
183,что,что,SCONJ,mark,"[206, 173, 167]",[],
187,все,все,PRON,nsubj,"[206, 173, 167]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
191,в,в,ADP,case,"[198, 206, 173, 167]",[],
193,этом,этот,DET,det,"[198, 206, 173, 167]",[],Case=Loc|Gender=Masc|Number=Sing
198,мире,мир,NOUN,obl,"[206, 173, 167]","[191, 193]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
203,не,не,PART,advmod,"[206, 173, 167]",[],Polarity=Neg
206,вечно,вечно,ADV,ccomp,"[173, 167]","[181, 183, 187, 198, 203]",Degree=Pos
211,.,.,PUNCT,punct,[167],[],
213,Как,как,ADV,advmod,"[217, 224]",[],Degree=Pos
217,быстро,быстро,ADV,advmod,[224],[213],Degree=Pos
224,летит,лететь,VERB,ROOT,[],"[217, 230, 235]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
230,время,время,NOUN,nsubj,[224],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
235,.,.,PUNCT,punct,[224],[],
237,Сегодня,сегодня,ADV,advmod,[248],[],Degree=Pos
245,ты,ты,PRON,nsubj,[248],[],Case=Nom|Number=Sing|Person=Second
248,молод,молодой,ADJ,ROOT,[],"[237, 245, 255, 275, 383]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
253,",",",",PUNCT,punct,"[255, 248]",[],
255,радуешься,радуешься,VERB,conj,[248],"[253, 265]",Aspect=Perf|VerbForm=Inf|Voice=Mid
265,жизни,жизнь,NOUN,iobj,"[255, 248]",[],Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
270,",",",",PUNCT,punct,"[275, 248]",[],
272,не,не,PART,advmod,"[275, 248]",[],Polarity=Neg
275,думаешь,думать,VERB,conj,[248],"[270, 272, 285]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Second|Tense=Pres|VerbForm=Fin|Voice=Act
283,о,о,ADP,case,"[285, 275, 248]",[],
285,будущем,будущее,NOUN,obl,"[275, 248]","[283, 302, 314]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
292,",",",",PUNCT,punct,"[302, 285, 275, 248]",[],
294,о,о,ADP,case,"[302, 285, 275, 248]",[],
296,своей,свой,DET,det,"[302, 285, 275, 248]",[],Case=Loc|Gender=Fem|Number=Sing
302,старости,старость,NOUN,conj,"[285, 275, 248]","[292, 294, 296]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
310,",",",",PUNCT,punct,"[314, 285, 275, 248]",[],
312,о,о,ADP,case,"[314, 285, 275, 248]",[],
314,том,том,PRON,conj,"[285, 275, 248]","[310, 312, 327]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
317,",",",",PUNCT,punct,"[327, 314, 285, 275, 248]",[],
319,что,что,SCONJ,mark,"[327, 314, 285, 275, 248]",[],
323,все,все,PRON,nsubj,"[327, 314, 285, 275, 248]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
327,заканчивается,заканчиваться,VERB,acl,"[314, 285, 275, 248]","[317, 319, 323, 351]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
341,и,и,CCONJ,cc,"[351, 327, 314, 285, 275, 248]",[],
343,человек,человек,NOUN,nsubj,"[351, 327, 314, 285, 275, 248]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
351,может,мочь,VERB,conj,"[327, 314, 285, 275, 248]","[341, 343, 372]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
357,даже,даже,PART,advmod,"[362, 372, 351, 327, 314, 285, 275, 248]",[],
362,никому,никто,PRON,iobj,"[372, 351, 327, 314, 285, 275, 248]",[357],Case=Dat
369,не,не,PART,advmod,"[372, 351, 327, 314, 285, 275, 248]",[],Polarity=Neg
372,запомниться,запомниться,VERB,xcomp,"[351, 327, 314, 285, 275, 248]","[362, 369]",Aspect=Perf|VerbForm=Inf|Voice=Mid
383,.,.,PUNCT,punct,[248],[],
385,Прожить,прожить,VERB,csubj,[404],[398],Aspect=Perf|VerbForm=Inf|Voice=Act
393,свою,свой,DET,det,"[398, 385, 404]",[],Case=Acc|Gender=Fem|Number=Sing
398,жизнь,жизнь,NOUN,obj,"[385, 404]",[393],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
404,бесследно,бесследно,ADV,ROOT,[],"[385, 413]",Degree=Pos
413,...,...,PUNCT,punct,[404],[],
417,Конечно,конечно,ADV,parataxis,[468],[424],Degree=Pos
424,",",",",PUNCT,punct,"[417, 468]",[],
426,если,если,SCONJ,mark,"[442, 468]",[],
431,у,у,ADP,case,"[433, 442, 468]",[],
433,человека,человек,NOUN,obl,"[442, 468]",[431],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
442,было,быть,VERB,advcl,[468],"[426, 433, 447, 459]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
447,много,много,ADV,nsubj,"[442, 468]",[453],Degree=Pos
453,друзей,друг,NOUN,obl,"[447, 442, 468]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
459,",",",",PUNCT,punct,"[442, 468]",[],
