,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Здравствуй,здравствовать,VERB,ROOT,[],"[12, 16]",Aspect=Imp|Mood=Imp|Number=Sing|Person=Second|VerbForm=Fin|Voice=Act
10,",",",",PUNCT,punct,"[12, 0]",[],
12,Паша,паша,PROPN,parataxis,[0],[10],Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
16,!,!,PUNCT,punct,[0],[],
18,Как,как,SCONJ,advmod,[24],[],
22,у,у,ADP,case,[24],[],
24,тебя,ты,PRON,ROOT,[],"[18, 22, 29, 33]",Case=Gen|Number=Sing|Person=Second
29,дела,дело,NOUN,nsubj,[24],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
33,?,?,PUNCT,punct,[24],[],
35,Как,как,SCONJ,advmod,[41],[],
39,у,у,ADP,case,[41],[],
41,тебя,ты,PRON,ROOT,[],"[35, 39, 55, 60]",Case=Gen|Number=Sing|Person=Second
46,семейная,семейный,ADJ,amod,"[55, 41]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
55,жизнь,жизнь,NOUN,nsubj,[41],[46],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
60,?,?,PUNCT,punct,[41],[],
62,Что,что,PRON,nsubj,[92],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
66,за,за,ADP,case,"[79, 92]",[],
69,последнее,последний,ADJ,amod,"[79, 92]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
79,время,время,NOUN,obl,[92],"[66, 69]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
85,у,у,ADP,case,"[87, 92]",[],
87,тебя,ты,PRON,obl,[92],[85],Case=Gen|Number=Sing|Person=Second
92,произошло,произойти,VERB,ROOT,[],"[62, 79, 87, 102, 110]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
102,накануне,накануне,ADV,advmod,[92],[],Degree=Pos
110,?,?,PUNCT,punct,[92],[],
112,Пишу,пишу,VERB,ROOT,[],"[117, 132, 172, 234, 273]",Aspect=Perf|Mood=Imp|Number=Plur|Person=Second|VerbForm=Fin|Voice=Act
117,тебе,ты,PRON,iobj,[112],[],Case=Dat|Number=Sing|Person=Second
122,с,с,ADP,case,"[132, 112]",[],
124,большим,больший,ADJ,amod,"[132, 112]",[],Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
132,приветом,привет,NOUN,obl,[112],"[122, 124, 153]",Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
140,",",",",PUNCT,punct,"[153, 132, 112]",[],
142,с,с,ADP,case,"[153, 132, 112]",[],
144,хорошими,хороший,ADJ,amod,"[153, 132, 112]",[],Case=Ins|Degree=Pos|Number=Plur
153,новостями,новость,NOUN,conj,"[132, 112]","[140, 142, 144]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
162,",",",",PUNCT,punct,"[172, 112]",[],
164,недавно,недавно,ADV,advmod,"[172, 112]",[],Degree=Pos
172,нашел,найти,VERB,conj,[112],"[162, 164, 178, 193]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
178,себе,себя,PRON,iobj,"[172, 112]",[],Case=Dat
183,достойную,достойный,ADJ,amod,"[193, 172, 112]",[],Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
193,работу,работа,NOUN,obj,"[172, 112]","[183, 201]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
199,",",",",PUNCT,punct,"[201, 193, 172, 112]",[],
201,связанную,связать,VERB,acl,"[193, 172, 112]","[199, 214, 228]",Aspect=Perf|Case=Acc|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
211,со,со,ADP,case,"[214, 201, 193, 172, 112]",[],
214,специальностью,специальность,NOUN,obl,"[201, 193, 172, 112]",[211],Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
228,",",",",PUNCT,punct,"[201, 193, 172, 112]",[],
230,все,все,PRON,nsubj,"[234, 112]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
234,нравится,нравиться,VERB,conj,[112],"[230, 244, 257]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
242,",",",",PUNCT,punct,"[244, 234, 112]",[],
244,получается,получаться,VERB,conj,"[234, 112]",[242],Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
255,и,и,CCONJ,cc,"[257, 234, 112]",[],
257,иду,идти,VERB,conj,"[234, 112]","[255, 264]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
261,на,на,ADP,case,"[264, 257, 234, 112]",[],
264,повышение,повышение,NOUN,obl,"[257, 234, 112]",[261],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
273,!,!,PUNCT,punct,[112],[],
