,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Здравствуйте,здравствовать,VERB,ROOT,[],"[19, 44, 231, 353]",Aspect=Imp|Mood=Imp|Number=Plur|Person=Second|VerbForm=Fin|Voice=Act
12,",",",",PUNCT,punct,"[19, 0]",[],
14,меня,я,PRON,obj,"[19, 0]",[],Case=Acc|Number=Sing|Person=First
19,зовут,звать,VERB,ccomp,[0],"[12, 14, 25]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
25,ММС,ммс,PROPN,xcomp,"[19, 0]",[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
28,",",",",PUNCT,punct,"[44, 0]",[],
30,в,в,ADP,case,"[37, 44, 0]",[],
32,этом,этот,DET,det,"[37, 44, 0]",[],Case=Loc|Gender=Masc|Number=Sing
37,году,год,NOUN,obl,"[44, 0]","[30, 32]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
42,я,я,PRON,nsubj,"[44, 0]",[],Case=Nom|Number=Sing|Person=First
44,закончил,закончить,VERB,conj,[0],"[28, 37, 42, 53, 106]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
53,образование,образование,NOUN,obj,"[44, 0]","[79, 87]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
65,в,в,ADP,case,"[79, 53, 44, 0]",[],
67,Воронежском,воронежский,ADJ,amod,"[79, 53, 44, 0]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
79,ГАСУ,гасу,PROPN,nmod,"[53, 44, 0]","[65, 67]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
84,на,на,ADP,case,"[87, 53, 44, 0]",[],
87,специальности,специальность,NOUN,nmod,"[53, 44, 0]","[84, 101]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
101,ПГС,пгс,PROPN,nmod,"[87, 53, 44, 0]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
104,",",",",PUNCT,punct,"[106, 44, 0]",[],
106,получив,получить,VERB,advcl,"[44, 0]","[104, 118]",Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act
114,два,два,NUM,nummod:gov,"[118, 106, 44, 0]",[],Animacy=Inan|Case=Acc|Gender=Masc
118,диплома,диплом,NOUN,obj,"[106, 44, 0]","[114, 143, 176]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
126,Государственного,государственный,ADJ,amod,"[143, 118, 106, 44, 0]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
143,образца,образец,NOUN,nmod,"[118, 106, 44, 0]","[126, 151]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
151,магистра,магистр,NOUN,nmod,"[143, 118, 106, 44, 0]",[162],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
160,и,и,CCONJ,cc,"[162, 151, 143, 118, 106, 44, 0]",[],
162,специалиста,специалист,NOUN,conj,"[151, 143, 118, 106, 44, 0]",[160],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
174,в,в,ADP,case,"[176, 118, 106, 44, 0]",[],
176,области,область,NOUN,nmod,"[118, 106, 44, 0]","[174, 210]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
184,железобетонных,железобетонный,ADJ,amod,"[210, 176, 118, 106, 44, 0]",[201],Case=Gen|Degree=Pos|Number=Plur
199,и,и,CCONJ,cc,"[201, 184, 210, 176, 118, 106, 44, 0]",[],
201,каменных,каменный,ADJ,conj,"[184, 210, 176, 118, 106, 44, 0]",[199],Case=Gen|Degree=Pos|Number=Plur
210,конструкций,конструкция,NOUN,nmod,"[176, 118, 106, 44, 0]",[184],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
221,",",",",PUNCT,punct,"[231, 0]",[],
223,а,а,CCONJ,cc,"[231, 0]",[225],
225,также,также,ADV,fixed,"[223, 231, 0]",[],Degree=Pos
231,защитил,защитить,VERB,conj,[0],"[221, 223, 239, 300]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
239,диплом,диплом,NOUN,obj,"[231, 0]",[247],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
246,"""","""",PUNCT,punct,"[247, 239, 231, 0]",[],
247,Переводчика,переводчик,NOUN,nmod,"[239, 231, 0]","[246, 261, 296]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
259,в,в,ADP,case,"[261, 247, 239, 231, 0]",[],
261,сфере,сфера,NOUN,nmod,"[247, 239, 231, 0]","[259, 284]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
267,профессиональной,профессиональный,ADJ,amod,"[284, 261, 247, 239, 231, 0]",[],Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
284,коммуникации,коммуникация,NOUN,nmod,"[261, 247, 239, 231, 0]",[267],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
296,"""","""",PUNCT,punct,"[247, 239, 231, 0]",[],
298,с,с,ADP,case,"[300, 231, 0]",[],
300,защитой,защита,NOUN,obl,"[231, 0]","[298, 325]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
308,двух,два,NUM,nummod,"[325, 300, 231, 0]",[],Case=Gen
313,вышестоящих,вышестоящий,ADJ,amod,"[325, 300, 231, 0]",[],Case=Gen|Degree=Pos|Number=Plur
325,дипломов,диплом,NOUN,nmod,"[300, 231, 0]","[308, 313, 348]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
334,на,на,ADP,case,"[348, 325, 300, 231, 0]",[],
337,английском,английский,ADJ,amod,"[348, 325, 300, 231, 0]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
348,языке,язык,NOUN,nmod,"[325, 300, 231, 0]","[334, 337]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
353,.,.,PUNCT,punct,[0],[],
355, , ,SPACE,nsubj,[385],[],
356,Кроме,кроме,ADP,case,"[362, 385]",[],
362,того,того,PRON,parataxis,[385],"[356, 366]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
366,",",",",PUNCT,punct,"[362, 385]",[],
368,со,со,ADP,case,"[379, 385]",[],
371,второго,второй,ADJ,amod,"[379, 385]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
379,курса,курс,NOUN,obl,[385],"[368, 371]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
385,работаю,работать,VERB,ROOT,[],"[355, 362, 379, 408, 485]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
393,в,в,ADP,case,"[408, 385]",[],
395,строительной,строительный,ADJ,amod,"[408, 385]",[],Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
408,организации,организация,NOUN,obl,[385],"[393, 395, 423]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
420,по,по,ADP,case,"[423, 408, 385]",[],
423,установке,установка,NOUN,nmod,"[408, 385]","[420, 453, 467]",Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
433,металло,металло,ADJ,amod,"[453, 423, 408, 385]",[],Case=Gen|Degree=Pos|Number=Plur
