,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Меня,я,PRON,obj,[5],[],Case=Acc|Number=Sing|Person=First
5,зовут,звать,VERB,ROOT,[],"[0, 12, 39]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
10,",",",",PUNCT,punct,"[12, 5]",[],
12,Пядышев,пядышев,PROPN,nsubj,[5],"[10, 20]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
20,Любовь,любовь,PROPN,appos,"[12, 5]",[27],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
27,Владимировна,владимирович,PROPN,flat:name,"[20, 12, 5]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
39,.,.,PUNCT,punct,[5],[],
41,Я,я,PRON,nsubj,[43],[],Case=Nom|Number=Sing|Person=First
43,закончила,закончить,VERB,ROOT,[],"[41, 107, 118]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
53,Воронежский,воронежский,ADJ,amod,"[107, 43]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
65,Государственный,государственный,ADJ,amod,"[107, 43]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
81,Архитектурно,архитектурно,ADJ,amod,"[107, 43]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
93,-,-,ADJ,amod,"[107, 43]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
94,Строительный,строительный,ADJ,amod,"[107, 43]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
107,Университет,университет,PROPN,obj,[43],"[53, 65, 81, 93, 94]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
118,.,.,PUNCT,punct,[43],[],
120,Я,я,PRON,nsubj,[122],[],Case=Nom|Number=Sing|Person=First
