,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Однажды,однажды,ADV,advmod,[30],[20],Degree=Pos
8,в,в,ADP,case,"[20, 0, 30]",[],
10,картинной,картинный,ADJ,amod,"[20, 0, 30]",[],Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
20,галерее,галерея,NOUN,nmod,"[0, 30]","[8, 10]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
28,я,я,PRON,nsubj,[30],[],Case=Nom|Number=Sing|Person=First
30,наткнулась,наткнуться,VERB,ROOT,[],"[0, 28, 44, 51]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
41,на,на,ADP,case,"[44, 30]",[],
44,картину,картина,NOUN,obl,[30],[41],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
51,.,.,PUNCT,punct,[30],[],
53,Ее,её,DET,det,"[56, 69]",[],
56,сущность,сущность,NOUN,nsubj,[69],[53],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
65,мне,я,PRON,iobj,[69],[],Case=Dat|Number=Sing|Person=First
69,показалась,показаться,VERB,ROOT,[],"[56, 65, 80, 110, 168, 191, 193, 195, 209]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
80,непонятной,непонятный,ADJ,xcomp,[69],[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
90,",",",",PUNCT,punct,"[110, 69]",[],
92,я,я,PRON,nsubj,"[110, 69]",[],Case=Nom|Number=Sing|Person=First
94,долго,долго,ADV,advmod,"[110, 69]",[102],Degree=Pos
100,и,и,CCONJ,cc,"[102, 94, 110, 69]",[],
102,усердно,усердно,ADV,conj,"[94, 110, 69]",[100],Degree=Pos
110,смотрела,смотреть,VERB,conj,[69],"[90, 92, 94, 122, 127]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
119,на,на,ADP,case,"[122, 110, 69]",[],
122,нее,нее,PRON,obl,"[110, 69]",[119],Case=Acc|Gender=Fem|Number=Sing|Person=Third
125,",",",",PUNCT,punct,"[127, 110, 69]",[],
127,пытаясь,пытаться,VERB,advcl,"[110, 69]","[125, 135]",Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid
135,разобраться,разобраться,VERB,xcomp,"[127, 110, 69]",[149],Aspect=Perf|VerbForm=Inf|Voice=Mid
147,в,в,ADP,case,"[149, 135, 127, 110, 69]",[],
149,ней,она,PRON,obl,"[135, 127, 110, 69]",[147],Case=Loc|Gender=Fem|Number=Sing|Person=Third
152,",",",",PUNCT,punct,"[168, 69]",[],
154,и,и,CCONJ,cc,"[168, 69]",[],
156,тут,тут,ADV,advmod,"[168, 69]",[159],Degree=Pos
159,",",",",PUNCT,punct,"[156, 168, 69]",[],
161,ко,ко,ADP,case,"[164, 168, 69]",[],
164,мне,я,PRON,obl,"[168, 69]",[161],Case=Dat|Number=Sing|Person=First
168,подошел,подойти,VERB,conj,[69],"[152, 154, 156, 164, 184]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
176,молодой,молодой,ADJ,amod,"[184, 168, 69]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
184,человек,человек,NOUN,nsubj,"[168, 69]",[176],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
191,",",",",PUNCT,discourse,[69],[],
193,-,-,NOUN,nsubj,[69],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
195,работник,работник,NOUN,nsubj,[69],[204],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
204,музея,музей,NOUN,nmod,"[195, 69]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
209,.,.,PUNCT,punct,[69],[],
211,Он,он,PRON,nsubj,[214],[],Case=Nom|Gender=Masc|Number=Sing|Person=Third
214,решил,решить,VERB,ROOT,[],"[211, 220, 286]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
220,рассказать,рассказать,VERB,xcomp,[214],"[231, 235]",Aspect=Perf|VerbForm=Inf|Voice=Act
231,мне,я,PRON,iobj,"[220, 214]",[],Case=Dat|Number=Sing|Person=First
235,историю,история,NOUN,obj,"[220, 214]",[245],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
243,о,о,ADP,case,"[245, 235, 220, 214]",[],
245,девушке,девушка,NOUN,nmod,"[235, 220, 214]","[243, 255]",Animacy=Anim|Case=Loc|Gender=Fem|Number=Sing
253,и,и,CCONJ,cc,"[255, 245, 235, 220, 214]",[],
255,старухе,старуха,NOUN,conj,"[245, 235, 220, 214]","[253, 263]",Animacy=Anim|Case=Loc|Gender=Fem|Number=Sing
263,изображенных,изобразить,VERB,acl,"[255, 245, 235, 220, 214]",[279],Aspect=Perf|Case=Gen|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass
276,на,на,ADP,case,"[279, 263, 255, 245, 235, 220, 214]",[],
279,картине,картина,NOUN,obl,"[263, 255, 245, 235, 220, 214]",[276],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
286,.,.,PUNCT,punct,[214],[],
288,"""","""",PUNCT,punct,[368],[],
289,Давным,давным,ADV,advmod,[368],[],Degree=Pos
295,-,-,ADV,advmod,[368],[],Degree=Pos
296,давно,давно,ADV,advmod,[368],[],Degree=Pos
302,девушка,девушка,NOUN,nsubj,[368],"[313, 325]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
310,по,по,ADP,case,"[313, 302, 368]",[],
313,имени,имя,NOUN,nmod,"[302, 368]","[310, 319]",Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
319,Роза,роза,PROPN,appos,"[313, 302, 368]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
323,",",",",PUNCT,punct,"[325, 302, 368]",[],
325,имеющая,иметь,VERB,acl,"[302, 368]","[323, 333]",Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
333,горы,гора,NOUN,obj,"[325, 302, 368]","[338, 349]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
338,богатств,богатство,NOUN,nmod,"[333, 325, 302, 368]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
347,и,и,CCONJ,cc,"[349, 333, 325, 302, 368]",[],
349,множество,множество,NOUN,conj,"[333, 325, 302, 368]","[347, 359]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
359,владений,владение,NOUN,nmod,"[349, 333, 325, 302, 368]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
368,пожелала,пожелать,VERB,ROOT,[],"[288, 289, 295, 296, 302, 388, 396]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
377,быть,быть,AUX,cop,"[388, 368]",[],Aspect=Imp|VerbForm=Inf|Voice=Act
382,самой,самой,ADJ,amod,"[388, 368]",[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
388,красивой,красивый,ADJ,xcomp,[368],"[377, 382]",Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
396,.,.,PUNCT,punct,[368],[],
398,Но,но,CCONJ,cc,[416],[],
401,быть,быть,AUX,xcomp,[416],[],Aspect=Imp|VerbForm=Inf|Voice=Act
406,ей,она,PRON,iobj,[416],[],Case=Dat|Gender=Fem|Number=Sing|Person=Third
409,она,она,PRON,nsubj,[416],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
413,не,не,PART,advmod,[416],[],Polarity=Neg
416,могла,мочь,VERB,ROOT,[],"[398, 401, 406, 409, 413, 464, 489]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
421,",",",",PUNCT,punct,"[464, 416]",[],
423,так,так,ADV,mark,"[464, 416]",[427],Degree=Pos
427,как,как,SCONJ,fixed,"[423, 464, 416]",[],
431,для,для,ADP,case,"[435, 464, 416]",[],
435,обладания,обладание,NOUN,obl,"[464, 416]","[431, 454]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
445,красивой,красивый,ADJ,amod,"[454, 435, 464, 416]",[],Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
454,внешности,внешность,NOUN,nmod,"[435, 464, 416]",[445],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
464,нужна,нужный,ADJ,advcl,[416],"[421, 423, 435, 470, 485]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
470,была,была,AUX,cop,"[464, 416]",[],Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
475,и,и,PART,advmod,"[477, 485, 464, 416]",[],
477,сильная,сильный,ADJ,amod,"[485, 464, 416]",[475],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
485,душа,душа,NOUN,nsubj,"[464, 416]",[477],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
489,.,.,PUNCT,punct,[416],[],
491,Душа,душа,NOUN,nsubj,[506],[496],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
496,Розы,розы,PROPN,nmod,"[491, 506]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
501,была,была,AUX,cop,[506],[],Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
506,черна,чёрный,ADJ,ROOT,[],"[491, 501, 514, 521]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
512,и,и,CCONJ,cc,"[514, 506]",[],
514,холодна,холодный,ADJ,conj,[506],[512],Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
521,.,.,PUNCT,punct,[506],[],
523,Девушка,девушка,NOUN,nsubj,[531],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
531,капризничала,капризничать,VERB,ROOT,[],"[523, 545, 614]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
543,",",",",PUNCT,punct,"[545, 531]",[],
545,переворачивала,переворачивать,VERB,conj,[531],"[543, 560, 564, 570, 576]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
560,все,все,PRON,obj,"[545, 531]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
564,вверх,вверх,ADV,advmod,"[545, 531]",[],Degree=Pos
570,дном,дно,NOUN,iobj,"[545, 531]",[],Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
574,",",",",PUNCT,punct,"[576, 545, 531]",[],
576,желая,желать,VERB,advcl,"[545, 531]","[574, 582, 603]",Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
582,все,все,ADV,obj,"[576, 545, 531]",[586],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
586,равно,равный,ADJ,fixed,"[582, 576, 545, 531]",[],Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
592,быть,быть,AUX,cop,"[603, 576, 545, 531]",[],Aspect=Imp|VerbForm=Inf|Voice=Act
597,самой,самой,ADJ,amod,"[603, 576, 545, 531]",[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
