,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],"[7, 11]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
7,друг,друг,NOUN,nsubj,[0],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
11,!,!,PUNCT,punct,[0],[],
13,Все,весь,DET,det,"[17, 24]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
17,лето,лето,NOUN,obj,[24],[13],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
22,я,я,PRON,nsubj,[24],[],Case=Nom|Number=Sing|Person=First
24,провела,провести,VERB,ROOT,[],"[17, 22, 34, 43, 70]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
32,в,в,ADP,case,"[34, 24]",[],
34,Италии,италия,PROPN,obl,[24],[32],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
41,и,и,CCONJ,cc,"[43, 24]",[],
43,вернулась,вернуться,VERB,conj,[24],"[41, 55]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
53,в,в,ADP,case,"[55, 43, 24]",[],
55,начале,начало,NOUN,obl,"[43, 24]","[53, 62]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
62,сентября,сентябрь,NOUN,nmod,"[55, 43, 24]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
70,.,.,PUNCT,punct,[24],[],
72,Не,не,PART,advmod,[75],[],Polarity=Neg
75,представляешь,представлять,VERB,ROOT,[],"[72, 93, 105, 127]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Second|Tense=Pres|VerbForm=Fin|Voice=Act
89,как,как,SCONJ,mark,"[93, 75]",[],
93,тяжело,тяжёлый,ADJ,advmod,[75],"[89, 100]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
100,было,было,AUX,cop,"[93, 75]",[],Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
105,расставаться,расставаться,VERB,xcomp,[75],[120],Aspect=Imp|VerbForm=Inf|Voice=Mid
118,с,с,ADP,case,"[120, 105, 75]",[],
120,любимым,любимым,NOUN,obl,"[105, 75]",[118],Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
127,.,.,PUNCT,punct,[75],[],
129,Столько,столько,ADV,nsubj,[171],[148],Degree=Pos
136,",",",",PUNCT,punct,"[148, 129, 171]",[],
138,сколько,сколько,NUM,mark,"[148, 129, 171]",[],Animacy=Inan|Case=Acc
146,я,я,PRON,nsubj,"[148, 129, 171]",[],Case=Nom|Number=Sing|Person=First
148,плакала,плакать,VERB,acl,"[129, 171]","[136, 138, 146, 158]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
156,в,в,ADP,case,"[158, 148, 129, 171]",[],
158,аэропорту,аэропорт,NOUN,obl,"[148, 129, 171]",[156],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
168,не,не,PART,advmod,[171],[],Polarity=Neg
171,плакала,плакать,VERB,ROOT,[],"[129, 168, 179, 186]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
179,никогда,никогда,ADV,advmod,[171],[],Degree=Pos
186,.,.,PUNCT,punct,[171],[],
188,5,5,ADJ,obl,[267],"[190, 215]",
190,сентября,сентябрь,NOUN,flat,"[188, 267]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
199,-,-,ADJ,amod,"[215, 188, 267]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
201,самый,самый,ADJ,amod,"[207, 215, 188, 267]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
207,ужасный,ужасный,ADJ,amod,"[215, 188, 267]",[201],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
215,день,день,NOUN,conj,"[188, 267]","[199, 207, 227]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
220,в,в,ADP,case,"[227, 215, 188, 267]",[],
222,моей,мой,DET,det,"[227, 215, 188, 267]",[],Case=Loc|Gender=Fem|Number=Sing
227,жизни,жизнь,NOUN,nmod,"[215, 188, 267]","[220, 222]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
232,",",",",PUNCT,punct,[267],[],
234,ведь,ведь,SCONJ,mark,[267],[],
239,до,до,ADP,case,"[242, 267]",[],
242,этого,это,PRON,obl,[267],[239],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
248,мы,мы,PRON,nsubj,[267],[],Case=Nom|Number=Plur|Person=First
251,столько,столько,NUM,nummod:gov,"[259, 267]",[],Case=Acc
259,времени,время,NOUN,obj,[267],[251],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
267,провели,провести,VERB,ROOT,[],"[188, 232, 234, 242, 248, 259, 275, 281]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
275,вместе,вместе,ADV,advmod,[267],[],Degree=Pos
281,.,.,PUNCT,punct,[267],[],
283,Больше,больше,NUM,nummod:gov,"[290, 298]",[],Degree=Cmp
290,всего,всего,PRON,obl,[298],[283],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
296,я,я,PRON,nsubj,[298],[],Case=Nom|Number=Sing|Person=First
298,боялась,бояться,VERB,ROOT,[],"[290, 296, 306, 344, 391, 411, 414]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
306,того,того,PRON,obj,[298],[328],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
311,что,что,SCONJ,mark,"[328, 306, 298]",[],
315,вот,вот,PART,advmod,"[319, 328, 306, 298]",[],
319,сейчас,сейчас,ADV,advmod,"[328, 306, 298]",[315],Degree=Pos
326,я,я,PRON,nsubj,"[328, 306, 298]",[],Case=Nom|Number=Sing|Person=First
328,держу,дерзить,VERB,acl,"[306, 298]","[311, 319, 326, 338]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
334,его,его,DET,det,"[338, 328, 306, 298]",[],
