,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Такой,такой,DET,det,"[6, 21]",[],Case=Nom|Gender=Masc|Number=Sing
6,креатив,креатив,NOUN,nsubj,[21],[0],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
14,как,как,SCONJ,mark,[21],[],
18,"""","""",PUNCT,punct,[21],[],
19,я,я,PRON,nsubj,[21],[],Case=Nom|Number=Sing|Person=First
21,готов,готовый,ADJ,ROOT,[],"[6, 14, 18, 19, 27, 48, 55]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
27,работать,работать,VERB,xcomp,[21],[39],Aspect=Imp|VerbForm=Inf|Voice=Act
36,за,за,ADP,case,"[39, 27, 21]",[],
39,еду,еда,NOUN,obl,"[27, 21]",[36],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
42,",",",",PUNCT,punct,"[48, 21]",[],
44,уже,уже,ADV,advmod,"[48, 21]",[],Degree=Pos
48,атавизм,атавизм,NOUN,conj,[21],"[42, 44]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
55,.,.,PUNCT,punct,[21],[],
57,Предложить,предложить,VERB,xcomp,[68],[],Aspect=Perf|VerbForm=Inf|Voice=Act
68,могу,мочь,VERB,ROOT,[],"[57, 73, 84, 140, 250]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
73,Вам,вы,PRON,iobj,[68],[],Case=Dat|Number=Plur|Person=Second
77,только,только,PART,advmod,"[84, 68]",[],
84,проффесионализм,проффесионализм,NOUN,nsubj,[68],"[77, 117]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
99,",",",",PUNCT,punct,"[117, 84, 68]",[],
101,или,или,CCONJ,cc,"[117, 84, 68]",[],
105,как,как,ADV,advmod,"[117, 84, 68]",[109],
109,минимум,минимум,NOUN,fixed,"[105, 117, 84, 68]",[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
117,желание,желание,NOUN,conj,"[84, 68]","[99, 101, 105, 128]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
125,им,они,PRON,iobj,"[128, 117, 84, 68]",[],Case=Dat|Number=Plur|Person=Third
128,обладать,обладать,VERB,nmod,"[117, 84, 68]",[125],Aspect=Imp|VerbForm=Inf|Voice=Act
136,",",",",PUNCT,punct,"[140, 68]",[],
138,а,а,CCONJ,cc,"[140, 68]",[],
140,значит,значить,VERB,conj,[68],"[136, 138, 147, 243]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
147,себя,себя,PRON,obj,"[140, 68]",[171],Case=Acc
152,как,как,SCONJ,case,"[171, 147, 140, 68]",[],
156,развивающегося,развиваться,VERB,amod,"[171, 147, 140, 68]",[],Animacy=Anim|Aspect=Imp|Case=Acc|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
