,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Приветик,приветик,NOUN,ROOT,[],"[9, 15]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
9,Юличка,юличка,PROPN,appos,[0],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
15,.,.,PUNCT,punct,[0],[],
17,Как,как,SCONJ,advmod,[24],[],
21,ты,ты,PRON,nsubj,[24],[],Case=Nom|Number=Sing|Person=Second
24,поживаешь,поживать,VERB,ROOT,[],"[17, 21, 33]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Second|Tense=Pres|VerbForm=Fin|Voice=Act
33,?,?,PUNCT,punct,[24],[],
35,Что,что,PRON,nsubj,[41],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
39,у,у,ADP,case,[41],[],
41,тебя,ты,PRON,ROOT,[],"[35, 39, 46, 52]",Case=Gen|Number=Sing|Person=Second
46,нового,новый,ADJ,amod,[41],[],Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
52,?,?,PUNCT,punct,[41],[],
54,Я,я,PRON,nsubj,[95],[],Case=Nom|Number=Sing|Person=First
56,ужас,ужас,NOUN,obl,[95],"[65, 84]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
61,как,как,SCONJ,mark,"[65, 56, 95]",[],
65,соскучилась,соскучиться,VERB,acl,"[56, 95]","[61, 80]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
77,по,по,ADP,case,"[80, 65, 56, 95]",[],
80,тебе,ты,PRON,obl,"[65, 56, 95]",[77],Case=Dat|Number=Sing|Person=Second
84,",",",",PUNCT,punct,"[56, 95]",[],
86,очень,очень,ADV,advmod,"[92, 95]",[],Degree=Pos
92,не,не,PART,advmod,[95],[86],Polarity=Neg
95,хватает,хватать,VERB,ROOT,[],"[54, 56, 92, 109, 150]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
103,наших,наш,DET,det,"[109, 95]",[],Case=Gen|Number=Plur
109,посиделок,посиделок,NOUN,obj,[95],"[103, 122]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
119,на,на,ADP,case,"[122, 109, 95]",[],
122,кухне,кухня,NOUN,nmod,"[109, 95]","[119, 131]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
128,за,за,ADP,case,"[131, 122, 109, 95]",[],
131,чашкой,чашка,NOUN,nmod,"[122, 109, 95]","[128, 138]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
138,чая,чай,NOUN,nmod,"[131, 122, 109, 95]",[146],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
142,или,или,CCONJ,cc,"[146, 138, 131, 122, 109, 95]",[],
146,кофе,кофе,NOUN,conj,"[138, 131, 122, 109, 95]",[142],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
150,.,.,PUNCT,punct,[95],[],
152,Как,как,SCONJ,mark,"[156, 179]",[],
156,встретимся,встретиться,VERB,xcomp,[179],[152],Aspect=Perf|Mood=Ind|Number=Plur|Person=First|Tense=Fut|VerbForm=Fin|Voice=Mid
167,обязательно,обязательно,ADV,advmod,[179],[],Degree=Pos
179,должны,должный,ADJ,ROOT,[],"[156, 167, 190, 200]",Degree=Pos|Number=Plur|StyleVariant=Short
186,все,все,PRON,obj,"[190, 179]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
190,наверстать,наверстать,VERB,xcomp,[179],[186],Aspect=Perf|VerbForm=Inf|Voice=Act
200,.,.,PUNCT,punct,[179],[],
202,Многое,многое,NOUN,nsubj,[209],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
209,накопилось,накопиться,VERB,ROOT,[],"[202, 229, 342]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
219,",",",",PUNCT,punct,"[229, 209]",[],
221,так,так,ADV,mark,"[229, 209]",[225],Degree=Pos
225,что,что,SCONJ,fixed,"[221, 229, 209]",[],
229,есть,быть,VERB,advcl,[209],"[219, 221, 240, 276]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
234,о,о,ADP,case,"[236, 240, 229, 209]",[],
236,чем,что,PRON,obl,"[240, 229, 209]",[234],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
240,поболтать,поболтать,VERB,xcomp,"[229, 209]",[236],Aspect=Perf|VerbForm=Inf|Voice=Act
249,",",",",PUNCT,punct,"[276, 229, 209]",[],
251,просто,просто,PART,advmod,"[258, 276, 229, 209]",[],
258,так,так,ADV,advmod,"[276, 229, 209]",[251],Degree=Pos
262,ты,ты,PRON,nsubj,"[276, 229, 209]",[],Case=Nom|Number=Sing|Person=Second
265,от,от,ADP,case,"[268, 276, 229, 209]",[],
268,меня,я,PRON,obl,"[276, 229, 209]",[265],Case=Gen|Number=Sing|Person=First
273,не,не,PART,advmod,"[276, 229, 209]",[],Polarity=Neg
276,отделаешься,отделаешься,VERB,conj,"[229, 209]","[249, 258, 262, 268, 273, 297]",Aspect=Perf|VerbForm=Inf|Voice=Mid
287,",",",",PUNCT,punct,"[297, 276, 229, 209]",[],
