,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Этот,этот,DET,det,"[5, 38]",[],Case=Nom|Gender=Masc|Number=Sing
5,человек,человек,NOUN,nsubj,[38],"[0, 14]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
13,(,(,PUNCT,punct,"[14, 5, 38]",[],
14,?,?,PUNCT,punct,"[5, 38]","[13, 15]",
15,),),PUNCT,punct,"[14, 5, 38]",[],
17,неопределенного,неопределённый,ADJ,amod,"[33, 38]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
33,пола,пол,NOUN,obl,[38],[17],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
38,прибыл,прибыть,VERB,ROOT,[],"[5, 33, 54, 64, 76, 163, 165, 173, 241]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
45,на,на,ADP,case,"[54, 38]",[],
48,новую,новый,ADJ,amod,"[54, 38]",[],Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
54,планету,планета,NOUN,obl,[38],"[45, 48]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
62,4,4,NUM,nummod:gov,"[64, 38]",[],
64,дня,день,NOUN,obl,[38],"[62, 68]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
68,назад,назад,ADV,advmod,"[64, 38]",[],Degree=Pos
74,и,и,CCONJ,cc,"[76, 38]",[],
76,поселился,поселиться,VERB,conj,[38],"[74, 95, 145, 151]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
86,в,в,ADP,case,"[95, 76, 38]",[],
88,старом,старый,ADJ,amod,"[95, 76, 38]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
95,доме,дом,NOUN,obl,"[76, 38]","[86, 88, 100]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
100, , ,SPACE,appos,"[95, 76, 38]",[],
