,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,ROOT,[],"[2, 21]",Case=Nom|Number=Sing|Person=First
2,Богданова,богданов,PROPN,appos,[0],[12],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
12,Екатерина,екатерина,PROPN,flat:name,"[2, 0]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
21,.,.,PUNCT,punct,[0],[],
23,Закончила,закончить,VERB,ROOT,[],"[33, 42, 79]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
33,ВГАСУ,вгасу,PROPN,obj,[23],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
39,по,по,ADP,case,"[42, 23]",[],
42,специальности,специальность,NOUN,obl,[23],"[39, 57]",Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
56,"""","""",PUNCT,punct,"[57, 42, 23]",[],
57,Управление,управление,NOUN,appos,"[42, 23]","[56, 68, 78]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
68,персоналом,персонал,NOUN,nmod,"[57, 42, 23]",[],Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
78,"""","""",PUNCT,punct,"[57, 42, 23]",[],
79,.,.,PUNCT,punct,[23],[],
81,Опыта,опыт,NOUN,obj,[138],[87],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
87,работы,работа,NOUN,obj,"[81, 138]",[104],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
94,по,по,ADP,case,"[104, 87, 81, 138]",[],
97,данной,данной,ADJ,amod,"[104, 87, 81, 138]",[],Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
104,специальности,специальность,NOUN,nmod,"[87, 81, 138]","[94, 97]",Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
118,на,на,ADP,case,"[128, 138]",[],
121,данный,данный,ADJ,amod,"[128, 138]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
128,момент,момент,NOUN,obl,[138],"[118, 121]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
135,не,не,PART,advmod,[138],[],Polarity=Neg
138,имею,иметь,VERB,ROOT,[],"[81, 128, 135, 153]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
142,",",",",PUNCT,punct,"[153, 138]",[],
144,но,но,CCONJ,cc,"[153, 138]",[],
147,точно,точно,ADV,advmod,"[153, 138]",[],Degree=Pos
153,уверена,уверена,ADJ,conj,[138],"[142, 144, 147, 166]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
160,",",",",PUNCT,punct,"[166, 153, 138]",[],
162,что,что,SCONJ,mark,"[166, 153, 138]",[],
166,справлюсь,справиться,VERB,ccomp,"[153, 138]","[160, 162, 186, 201]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Mid
176,со,со,ADP,case,"[186, 166, 153, 138]",[],
179,своими,свой,DET,det,"[186, 166, 153, 138]",[],Case=Ins|Number=Plur
186,обязанностями,обязанность,NOUN,obl,"[166, 153, 138]","[176, 179]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
199,",",",",PUNCT,punct,"[201, 166, 153, 138]",[],
201,т.к,т.к,PROPN,conj,"[166, 153, 138]","[199, 204]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
204,.,.,PUNCT,punct,"[201, 166, 153, 138]",[],
206,обладаю,обладать,VERB,ROOT,[],"[224, 260]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
214,отличными,отличный,ADJ,amod,"[224, 206]",[],Case=Ins|Degree=Pos|Number=Plur
224,знаниями,знание,NOUN,obj,[206],"[214, 242]",Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur
233,в,в,ADP,case,"[242, 224, 206]",[],
235,данной,данной,ADJ,amod,"[242, 224, 206]",[],Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
