,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Здравствуйте,здравствовать,VERB,ROOT,[],"[18, 54]",Aspect=Imp|Mood=Imp|Number=Plur|Person=Second|VerbForm=Fin|Voice=Act
12,",",",",PUNCT,punct,"[18, 0]",[],
14,мне,я,PRON,iobj,"[18, 0]",[],Case=Dat|Number=Sing|Person=First
18,кажется,казаться,VERB,parataxis,[0],"[12, 14, 47]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
25,",",",",PUNCT,punct,"[47, 18, 0]",[],
27,что,что,SCONJ,mark,"[47, 18, 0]",[],
31,я,я,PRON,nsubj,"[47, 18, 0]",[],Case=Nom|Number=Sing|Person=First
33,вам,вы,PRON,iobj,"[47, 18, 0]",[],Case=Dat|Number=Plur|Person=Second
37,полностью,полностью,ADV,advmod,"[47, 18, 0]",[],Degree=Pos
47,подхожу,подходить,VERB,ccomp,"[18, 0]","[25, 27, 31, 33, 37]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
54,.,.,PUNCT,punct,[0],[],
56,У,у,ADP,case,[58],[],
58,меня,я,PRON,ROOT,[],"[56, 71, 107]",Case=Gen|Number=Sing|Person=First
63,хорошая,хороший,ADJ,amod,"[71, 58]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
71,характеристика,характеристика,NOUN,nsubj,[58],"[63, 96]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
85,",",",",PUNCT,punct,"[96, 71, 58]",[],
87,2,2,NUM,nummod:gov,"[96, 71, 58]",[],
89,высших,высокий,ADJ,amod,"[96, 71, 58]",[],Case=Gen|Degree=Pos|Number=Plur
96,образования,образование,NOUN,conj,"[71, 58]","[85, 87, 89]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
107,.,.,PUNCT,punct,[58],[],
