,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,nsubj,[7],[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
7,дружище,дружище,NOUN,ROOT,[],"[0, 14]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
14,.,.,PUNCT,punct,[7],[],
16,Давно,давно,ADV,advmod,[25],[],Degree=Pos
22,не,не,PART,advmod,[25],[],Polarity=Neg
25,виделись,видеться,VERB,ROOT,[],"[16, 22, 33]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
33,!,!,PUNCT,punct,[25],[],
35,Надо,надо,ADV,ROOT,[],"[51, 61]",Degree=Pos
40,как,как,ADV,advmod,"[51, 35]",[],Degree=Pos
43,-,-,ADV,advmod,"[51, 35]",[],Degree=Pos
44,нибудь,нибудь,ADV,advmod,"[51, 35]",[],Degree=Pos
51,пересечься,пересечься,VERB,csubj,[35],"[40, 43, 44]",Aspect=Perf|VerbForm=Inf|Voice=Mid
61,.,.,PUNCT,punct,[35],[],
63,Как,как,SCONJ,mark,[67],[],
67,делишки,делишки,NOUN,ROOT,[],"[63, 77, 81]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
75,у,у,ADP,case,"[77, 67]",[],
77,тебя,ты,PRON,obl,[67],[75],Case=Gen|Number=Sing|Person=Second
81,?,?,PUNCT,punct,[67],[],
83,Чем,что,PRON,obl,[87],[],Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
87,занимаешься,заниматься,VERB,ROOT,[],"[83, 98]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Second|Tense=Pres|VerbForm=Fin|Voice=Mid
98,?,?,PUNCT,punct,[87],[],
100,Я,я,PRON,nsubj,[132],[],Case=Nom|Number=Sing|Person=First
102,вот,вот,PART,advmod,"[113, 132]",[],
106,в,в,ADP,case,"[113, 132]",[],
108,этом,этот,DET,det,"[113, 132]",[],Case=Loc|Gender=Masc|Number=Sing
113,месяце,месяц,NOUN,obl,[132],"[102, 106, 108]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
120,море,море,NOUN,obj,[132],[125],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
125,эмоций,эмоция,NOUN,nmod,"[120, 132]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
132,получил,получить,VERB,ROOT,[],"[100, 113, 120, 139, 140, 141]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
139,!,!,PUNCT,punct,[132],[],
140,!,!,PUNCT,punct,[132],[],
141,!,!,PUNCT,punct,[132],[],
143,Было,быть,VERB,ROOT,[],"[157, 175, 208]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
148,наверное,наверное,ADV,advmod,"[157, 143]",[],Degree=Pos
157,одно,одно,NUM,nsubj,[143],"[148, 165]",Case=Nom|Gender=Neut|Number=Sing
162,из,из,ADP,case,"[165, 157, 143]",[],
165,лучших,хороший,ADJ,nmod,"[157, 143]",[162],Case=Gen|Degree=Pos|Number=Plur
171,",",",",PUNCT,punct,"[175, 143]",[],
173,а,а,CCONJ,cc,"[175, 143]",[],
175,может,мочь,VERB,conj,[143],"[171, 173, 196]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
181,и,и,PART,advmod,"[183, 189, 196, 175, 143]",[],
