Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
новый_ADJ,-0.12,0.00485,61,5.41,fpi_lex_повествование.tsv
видеться_VERB,0.1,0.01453,13,16.22,fpi_lex_повествование.tsv
в_ADP,-0.1,0.01636,66,18.26,fpi_lex_повествование.tsv
с_ADP,-0.09,0.02608,35,29.1,fpi_lex_повествование.tsv
еще_ADV,-0.09,0.043,10,47.99,fpi_lex_повествование.tsv
на_ADP,-0.11,0.04424,20,49.37,fpi_lex_описание.tsv
я_PRON,-0.09,0.04608,78,51.42,fpi_lex_повествование.tsv
