Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
давно_ADV,-0.12,0.00592,31,4.34,fpi_lex_повествование.tsv
не_PART,-0.09,0.0382,63,27.96,fpi_lex_повествование.tsv
что_SCONJ,-0.09,0.04555,16,33.34,fpi_lex_повествование.tsv
