Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
что_SCONJ,-0.1,0.01971,49,18.9,fpi_lex_повествование.tsv
я_PRON,-0.09,0.03825,112,36.68,fpi_lex_повествование.tsv
