Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
это_PRON,-0.1,0.02515,13,16.04,fpi_lex_повествование.tsv
с_ADP,-0.08,0.04966,12,31.68,fpi_lex_повествование.tsv
а_CCONJ,-0.08,0.04994,10,31.86,fpi_lex_повествование.tsv
