Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
она_PRON,-0.18,0.00086,15,1.07,fpi_lex_описание.tsv
это_PRON,-0.11,0.00751,22,9.39,fpi_lex_повествование.tsv
так_ADV,-0.1,0.01381,21,17.26,fpi_lex_повествование.tsv
вот_PART,-0.1,0.01527,26,19.09,fpi_lex_повествование.tsv
как_ADV,0.1,0.02161,10,27.01,fpi_lex_повествование.tsv
