Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
то_PRON,-0.2,0.00029,17,0.32,fpi_lex_описание.tsv
год_NOUN,-0.1,0.01901,12,20.84,fpi_lex_повествование.tsv
как_SCONJ,0.09,0.04219,15,46.24,fpi_lex_повествование.tsv
приехать_VERB,0.08,0.04693,10,51.43,fpi_lex_повествование.tsv
