Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
жизнь_NOUN,0.15,0.00527,22,7.64,fpi_lex_описание.tsv
как_SCONJ,-0.09,0.02888,14,41.87,fpi_lex_повествование.tsv
женщина_NOUN,-0.11,0.04476,32,64.91,fpi_lex_описание.tsv
