Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
в_ADP,0.11,0.01318,63,18.76,fpi_lex_повествование.tsv
весь_DET,0.09,0.03408,12,48.5,fpi_lex_повествование.tsv
я_PRON,0.09,0.037,106,52.65,fpi_lex_повествование.tsv
