Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
что_SCONJ,0.1,0.016,19,15.46,fpi_lex_повествование.tsv
это_PRON,0.09,0.02766,11,26.72,fpi_lex_повествование.tsv
последний_ADJ,0.09,0.0298,10,28.79,fpi_lex_повествование.tsv
уже_ADV,0.09,0.03269,12,31.58,fpi_lex_повествование.tsv
этот_DET,0.09,0.03549,12,34.28,fpi_lex_повествование.tsv
