Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
но_CCONJ,0.15,0.00686,12,6.57,fpi_lex_описание.tsv
как_SCONJ,0.1,0.01477,27,14.16,fpi_lex_повествование.tsv
даже_PART,0.1,0.01681,19,16.12,fpi_lex_повествование.tsv
я_PRON,0.09,0.04511,112,43.26,fpi_lex_повествование.tsv
хотеть_VERB,0.09,0.04568,16,43.81,fpi_lex_повествование.tsv
