Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
не_PART,0.14,0.00136,60,1.93,fpi_lex_повествование.tsv
что_SCONJ,0.11,0.01003,40,14.19,fpi_lex_повествование.tsv
еще_ADV,-0.09,0.03648,27,51.62,fpi_lex_повествование.tsv
увидеться_VERB,0.09,0.03988,10,56.43,fpi_lex_повествование.tsv
работа_NOUN,-0.08,0.04902,13,69.37,fpi_lex_повествование.tsv
