Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
решить_VERB,0.17,0.00151,11,3.49,fpi_lex_описание.tsv
а_CCONJ,0.13,0.02241,59,51.81,fpi_lex_описание.tsv
сын_NOUN,-0.12,0.02556,30,59.1,fpi_lex_описание.tsv
помочь_VERB,0.12,0.03037,11,70.22,fpi_lex_описание.tsv
это_PRON,0.12,0.03286,53,75.98,fpi_lex_описание.tsv
говорить_VERB,0.12,0.03331,13,77.0,fpi_lex_описание.tsv
знать_VERB,0.11,0.0459,25,106.12,fpi_lex_описание.tsv
