Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
такой_DET,-0.14,0.01289,12,17.03,fpi_lex_описание.tsv
с_ADP,-0.13,0.0159,14,21.01,fpi_lex_описание.tsv
мы_PRON,0.09,0.03765,23,49.74,fpi_lex_повествование.tsv
