Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
этот_DET,0.15,0.00052,12,0.5,fpi_lex_повествование.tsv
пройти_VERB,0.1,0.01812,11,17.5,fpi_lex_повествование.tsv
ты_PRON,0.1,0.02435,28,23.52,fpi_lex_повествование.tsv
целый_ADJ,0.08,0.0487,13,47.04,fpi_lex_повествование.tsv
