Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
год_NOUN,-0.12,0.00594,16,8.4,fpi_lex_повествование.tsv
еще_ADV,-0.11,0.00839,27,11.88,fpi_lex_повествование.tsv
а_CCONJ,0.11,0.01085,27,15.35,fpi_lex_повествование.tsv
бы_AUX,-0.1,0.01534,25,21.71,fpi_lex_повествование.tsv
что_SCONJ,0.09,0.03284,40,46.47,fpi_lex_повествование.tsv
съездить_VERB,0.09,0.04156,12,58.81,fpi_lex_повествование.tsv
новый_ADJ,-0.08,0.04664,16,66.0,fpi_lex_повествование.tsv
