 	он_PRON	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
100_22_ж_0_повествование	-0.24413729	-0.25045824	-0.052458238	-0.0845804	0.17608736	-0.06909307	-0.077954195	0.21520029	0.11740636	0.009408231	0.039439127	0.12718181	0.120812155	-0.12830235	-0.073759794	-0.022136895	0.09015728	-0.07751292	0.11606953	-0.0051769367	0.1289363	-0.045110535	0.075822085	0.15842037	-0.057632025	-0.026738344	0.021506736	-0.00067840517	0.00283585	0.046399653	-0.015316031	0.13854377	-0.10020811	0.08432426	-0.004006704	-0.07150198	-0.07785458	0.18000847	-0.050977048	0.12226281	-0.058902696	-0.028644383	-0.074469306	0.10146285	-0.2260881	-0.05967794	0.15623435	-0.15916297	-0.109387845	-0.22624439	-0.036548253	0.09164131	0.027314514	-0.07266914	0.03389315	0.026343206	-0.06975294	0.25013253	0.13409616	0.009756832	0.08217629	-0.04084534	0.0146899475	0.039175067	0.07957733	-0.18242657	0.021010166	0.107163526	-0.14260343	-0.08192777	0.11334772	0.15798473	-0.026061999	-0.068581544	0.14765616	0.08208043	0.084013544	-0.037392896	0.024955483	0.13512968	-0.0048670075	0.06151926	0.053148944	-0.11208267	-0.14494434	0.06591773	0.0008644052	0.10554328	-0.036331896	0.07673228	-0.0013294717	0.07334184	0.007469957	0.008865899	0.14834987	-0.03164116	-0.0440218	0.090689905	-0.0037889697	0.054608736	0.00087232515	0.21605082	-0.09112647	0.046855316	0.13090052	0.12162453	0.04545082	-0.2092155	-0.025279783	0.0510661	0.04688211	0.08386723	-0.08663446	0.042561382	0.046483565	-0.080839776	0.103471786	-0.047541887	-0.046597034	-0.079750165	0.2926191	0.19346733	0.09420192	-0.03012755	-0.18577816	-0.016505064	0.046792727	0.009995739	0.011795814	0.26567093	0.13726255	0.051313136	0.06828769	-0.20018977	0.031779796	-0.102104865	-0.027875068	-0.011466712	-0.1203177	-0.0067683556	-0.08022516	-0.065062635	-0.08548964	0.077895515	-0.008581298	-0.07764385	-0.19358301	0.021018595	0.083139926	-0.06848273	-0.12845752	-0.019708546	-0.26383924	0.15113688	0.37741616	-0.066141926	-0.025317064	-0.005657924	0.04128517	-0.08496258	-0.03306707	-0.13206159	0.21804468	0.061428368	0.02661807	0.10960221	-0.0915769	-0.062014196	0.11370189	0.073142536	-0.22230662	-0.17259812	0.32244718	0.17859648	-0.018700736	-0.0918445	-0.13647178	-0.086115144	-0.1146191	-0.18029065	-0.16618486	0.07902882	0.22347493	0.008128627	0.07474224	0.0066150217	-0.09055222	0.052720636	0.044221103	-0.07599906	-0.109808825	-0.086840294	-0.19361806	0.16710256	0.09343332	-0.00027920445	0.012740758	-0.015777312	0.050325673	-0.0993854	0.058848877	0.057288587	0.062805004	0.0015656743	0.06635348	0.14713751	-0.087754495	-0.11497534	-0.0751059	0.0286581	0.043972865	-0.089042395	0.088122435	0.07211984	-0.09643698	0.1936269	-0.22382583	-0.07617218	-0.10886171	-0.13294512	0.026266282	0.07512621	0.04920296	0.022658646	0.14382085	0.083070226	0.01732763	0.06113197	-0.058242638	0.024881871	0.1517659	-0.05719775	0.052420948	0.01271753	0.016700841	-0.039880987	0.09158832	0.17594594	-0.092401795	0.007314313	-0.004623434	0.15095802	0.0022372555	-0.043877717	0.05351452	-0.09051467	-0.14986546	-0.028108476	-0.10619227	-0.14298527	-0.04923582	0.01813859	0.2320102	-0.18742655	0.052390162	-0.22278273	-0.15957272	0.10441384	-0.055260837	0.23199837	0.04646947	-0.17263591	0.014868051	0.10261331	-0.15187538	0.023457816	0.19021322	0.09377942	-0.20994212	0.056343567	0.013788551	-0.1320997	0.09204769	-0.056297075	0.10801632	-0.033202197	-0.061608274	-0.02827742	0.19749355	0.04104218	0.21966714	-0.05817093	-0.103674054	0.121764004	-0.02065496	-0.009819023	-0.007946074	0.13461104	-0.04070391	0.0671559	0.15356587	-0.16975059	-0.08694669	-0.13721111	0.07301326	0.19487365	-0.0775414	0.09960052	0.025452679	-0.030889994	
102_22_ж_0_повествование	-0.4861306	-0.26533258	0.3232999	-0.03527011	0.047731005	-0.05670019	-0.20737618	-0.11847268	0.16268215	0.25524655	0.072388366	0.051818527	-0.106611386	-0.23254414	-0.028424423	0.016321717	-0.35131407	0.010015966	0.29848823	0.14721526	0.28006762	-0.1388115	-0.032383695	0.042356014	-0.2364056	0.04754226	0.076609455	0.11824911	-0.09377066	-0.2492478	0.1253742	0.13456796	-0.061081734	-0.022114476	-0.022805026	-0.0024631696	-0.14134063	0.2340396	-0.057016794	0.15830965	0.054185156	-0.06803687	-0.17653078	-0.07087414	-0.109404184	0.09035275	0.16126339	-0.2710058	0.089821525	0.008155202	0.31461596	0.30598626	0.026094459	-0.23373659	-0.03801597	-0.14959826	-0.26696745	0.2082227	0.2661364	0.155834	-0.14623463	-0.32117355	-0.0058240923	0.25451633	-0.21607447	-0.28438997	0.038185436	-0.057784263	-0.022675727	0.024581162	-0.1361573	-0.07831899	-0.17580952	-0.00041387632	0.3300539	0.09518953	0.14987573	0.06896806	0.41484818	-0.18625706	0.13477139	0.011471475	0.027827786	0.016938092	-0.014015819	0.29086792	0.23291478	0.0010948715	0.023389166	0.24380574	0.087459065	0.04863913	0.14504868	-0.07337696	-0.110921584	0.16573775	-0.07910942	0.09191825	0.10384328	-0.31992695	0.31891733	0.48902452	-0.24856533	-0.10159089	-0.05669476	0.10950247	-0.017400742	0.017974474	0.034881417	0.24569184	0.30926305	-0.08483855	-0.27770516	0.2932955	0.32689652	0.1950351	-0.04898746	-0.00362352	0.048614345	0.05949126	0.15623842	0.038630504	0.2174406	-0.2069256	-0.08301704	-0.19546726	0.106565334	0.25936162	0.10562158	0.1173377	-0.06397191	0.20939514	-0.16317102	-0.2620516	-0.026751077	-0.101456754	-0.022823248	-0.08753708	-0.28506097	0.031098416	-0.023878366	0.08536547	-0.057293262	-0.17431921	-0.1773107	-0.45600098	-0.08193306	0.3023482	0.031695195	-0.08999185	0.15438074	-0.29322544	-0.06980748	0.007325287	0.54264873	-0.17634687	0.30472764	0.32230917	0.46970153	0.054252848	-0.14996094	-0.020103818	0.22239503	0.13459103	0.12722225	0.10817715	0.024269689	-0.3159979	-0.009826559	0.041808892	-0.31478575	0.014427556	0.17535794	0.1426745	0.14615427	-0.36812267	-0.2660129	-0.120411836	-0.046269644	0.112488136	-0.17039657	0.04773924	0.11033298	-0.020213228	0.24279699	0.1197387	-0.09796235	-0.12496738	0.20091297	-0.22455494	-0.2084277	-0.11994106	-0.23879372	0.017255103	-0.37144735	-0.16302277	-0.058112655	0.22215708	0.123122655	-0.05180462	0.024869617	0.042706806	0.06579505	0.08871223	0.08223443	0.07259649	-0.08703263	-0.18879698	-0.047208432	-0.069098376	0.040845208	-0.13581742	0.07232875	-0.10448572	0.02590431	0.14674501	-0.12445751	-0.21594922	-0.16992772	-0.20836657	0.0172948	0.032973368	-0.08470356	0.10812567	0.084701374	0.030353924	0.3055142	-0.070217125	-0.16683464	0.075105496	-0.17854781	-0.124985225	0.2640245	-0.1330433	-0.2911817	-0.27996346	0.0033092685	0.08201161	-0.308599	0.16202602	0.11371788	0.081028625	-0.23827009	-0.25504506	0.028001085	0.14275001	0.055426262	0.2199761	-0.44892177	0.11739298	0.13114557	-0.057280093	0.18427166	-0.09814147	0.19061466	-0.48244125	-0.1959015	0.0643254	0.05522391	0.2833322	0.17959271	-0.30878764	0.119770445	0.11978227	-0.23068728	-0.3075189	0.17257364	0.021137428	0.086532675	0.07616089	-0.0059542353	-0.22800514	0.19541402	-0.06098858	-0.10801371	-0.17007071	-0.26897964	-0.24337691	0.0898374	-0.09854556	0.09196768	-0.190802	-0.24218385	-0.036291175	0.10311563	0.17934123	-0.29203677	0.28826985	-0.111840345	0.01042909	0.11381714	-0.28892264	0.31061566	-0.013776488	0.22389552	0.3526634	-0.008666893	-0.057020444	0.05718597	-0.12385751	
102_22_ж_0_повествование	-0.41384915	-0.20020545	0.25486082	-0.09508701	0.08174314	-0.047441885	-0.11791788	0.009574667	0.09014112	0.26907766	-0.0069828443	0.17319903	0.06853631	-0.25297564	-0.00610839	0.09212679	0.0030688196	-0.09226095	0.2760808	0.08676175	0.30414733	-0.025184084	-0.015039405	0.25904518	-0.036462307	0.009265799	0.115616575	0.129482	-0.0009347759	-0.13295794	0.08070149	0.21605015	-0.041968115	0.06302351	-0.11123953	0.028374823	-0.08869145	0.0057402253	0.0056475233	0.20529616	-0.06807742	-0.1219726	-0.18607989	0.023905545	-0.28084943	0.08262248	0.090375565	-0.10065621	-0.24544159	-0.29031152	-0.013960242	0.33825165	-0.0016017891	-0.16840667	-0.19708608	-0.05482039	-0.22776237	0.357476	0.30958167	0.0065854117	0.060620233	-0.1746566	0.11741312	0.027380764	-0.20628546	-0.3231024	0.052773967	0.058302805	-0.07671875	-0.09408047	-0.044958897	0.02190075	-0.13767059	-0.07960971	0.22293687	0.048677824	0.012964383	0.010076271	0.32901847	0.11758217	-0.066705994	0.058960363	-0.02803056	-0.03633829	-0.054308314	0.22427806	0.067226544	0.13867511	0.10590029	0.17436409	0.04570876	0.14773314	0.25192636	0.100996435	-0.028354226	0.010355286	-0.14281054	0.17996407	0.12547703	-0.24558675	0.17443065	0.34202638	-0.16041023	0.023871087	0.08728908	0.027206134	-0.03076443	-0.14489645	-0.028733006	0.1572709	0.27405253	0.011787042	-0.04482717	0.09230526	0.1591869	0.1275599	0.061520927	0.016888738	0.0030690506	0.015746718	0.25362802	0.11835872	0.20299736	-0.19736671	-0.21133319	-0.05034711	0.075948566	0.11309229	0.062442355	0.14734863	0.068597	0.012288906	0.043837696	-0.18532884	-0.16592155	-0.07017477	0.013396233	0.095703036	-0.21802086	-0.0057423254	-0.0344622	0.023597855	-0.1427753	-0.15196984	-0.08136767	-0.18684539	-0.27018872	0.2544569	0.041430853	-0.020078616	-0.017750442	-0.14689043	-0.11067477	0.06456778	0.33967507	0.01581075	0.17154858	0.19994442	0.31011266	-0.08214057	-0.073864125	-0.14563139	0.11556782	0.07979223	0.21082586	0.07357109	-0.19927785	-0.3452316	0.14942318	0.0877761	-0.27078676	-0.24497247	0.348363	0.21343736	0.043622434	-0.27867785	-0.13190418	-0.07878967	-0.13711494	-0.25348327	-0.20335937	-0.0436149	0.23741418	0.01208654	0.20910051	-0.010665111	0.054648675	0.097230636	0.08568965	-0.22343618	-0.13675001	-0.08694001	-0.36500868	0.045629676	-0.12654926	-0.046548437	0.0040045734	-0.012688771	-0.035013165	-0.033778373	0.02660911	0.06570319	0.008209243	0.08619939	-0.046309493	0.25240624	-0.019745316	-0.2897712	-0.119828776	0.11748865	0.039065015	-0.31414688	0.07074477	0.085717365	0.10397072	0.16011824	-0.3696779	-0.16648091	-0.1353695	-0.1953373	0.11714264	0.058039412	-0.016171144	0.019248988	0.17090622	0.0024128212	0.1652031	0.0027041584	-0.021696948	0.15469131	0.13836712	-0.04320831	0.04044059	-0.1953499	-0.007975489	-0.2736267	0.11456112	0.21462439	-0.2535846	0.083873376	0.122647464	0.16249013	-0.060322087	-0.21175182	0.18860734	0.008694246	-0.17010997	-0.0057059973	-0.25687882	-0.09369324	0.20895107	0.060040586	0.26602328	-0.051282912	0.21789534	-0.24310541	-0.21793064	0.1395801	0.06866885	0.2649417	0.16314006	-0.23780915	-0.082397476	0.1562294	-0.081721544	0.011896551	0.12703857	0.10735528	-0.030553807	-0.14652106	-0.097229	-0.06880664	0.19098836	0.0100627	-0.046419293	-0.09923011	-0.17588682	-0.058228247	0.026497979	-0.06324482	0.33250883	-0.14567861	-0.16649209	0.13097666	-0.016078338	0.15653944	-0.13319282	0.38040698	-0.12874757	-0.04252555	0.052677736	-0.27658033	0.079476915	-0.15687937	0.2539877	0.13530003	0.06689052	-0.045726456	0.13997859	-0.2120159	
102_22_ж_1_описание	-0.2868185	-0.14307714	-0.061451744	-0.0728824	0.14437339	-0.028900256	-0.13348807	0.091799274	0.0041716527	-0.012938725	-0.09579412	0.06486535	0.1666612	-0.08446208	0.0031431299	-0.048472792	-0.026950601	-0.118893914	-0.018132795	-0.033798292	0.071093716	-0.16810279	0.051734325	-0.023642492	-0.2260213	-0.066578686	0.07872999	0.009456111	-0.16597997	-0.12759244	0.07103358	0.03440754	-0.06487718	-0.07864271	-0.21351032	-0.01400343	0.06445364	0.031086294	0.052057207	0.0037761098	0.058056235	-0.01898361	-0.11202808	0.001502689	-0.13598461	0.0042481134	0.06622441	-0.10652269	0.034061026	-0.21006288	-0.061942115	0.08130813	-0.0100660175	-0.055816364	0.015978914	-0.0019711405	-0.046036065	0.2210844	0.08423641	0.14409451	-0.044040147	-0.0030938368	-0.041662365	0.10073415	0.1559866	-0.23320544	0.068741634	0.10089744	0.0779271	-0.100131	-0.0031680353	-0.010690818	-0.1214842	0.0004650429	-0.0051920917	0.055493504	0.11035647	0.050045226	0.0648319	0.10520929	0.021476954	-0.057333466	0.03336548	-0.0646573	-0.0071386546	0.06281848	-0.13902439	0.10441034	-0.020350609	-0.011046313	0.06019482	0.24596727	0.29133737	-0.023236811	0.15848142	0.11108323	-0.0095992135	-0.041900482	0.023773089	0.12208001	-0.02646768	0.1661592	-0.17956822	-0.08580294	0.03912227	0.18429908	0.041449953	-0.18163836	-0.002586877	0.14391956	0.18313177	0.050633866	0.03431508	-0.026546612	0.096092634	0.097443536	-0.013368405	-0.00074232183	-0.106480226	-0.12036299	0.085391216	-0.0026646182	0.12187641	0.007453222	-0.06364772	-0.060324028	0.06546689	-0.028814858	0.051680636	0.02188083	0.025395267	0.055255465	0.04301591	-0.10382878	0.030306574	-0.1811122	-0.22162262	-0.12489622	-0.13621818	-0.010354828	0.016267303	-0.04409886	-0.008837979	-0.18906875	-0.047922626	0.048384655	0.025806265	-0.013157879	0.065861784	-0.101945534	-0.0033922046	0.008325214	-0.22682485	0.05412069	0.48684874	0.045467705	0.16498956	0.045873	0.1634783	0.04348789	-0.13697869	-0.046634845	0.13722196	0.13094124	-0.060715064	-0.038658366	-0.062048107	-0.15411466	0.16569573	0.0051765842	-0.16926843	-0.026699431	0.17418033	0.04717856	0.14244153	-0.011691791	-0.044666596	-0.018966233	-0.06359884	-0.052447997	-0.038200002	0.02765832	0.14806376	-0.08676176	0.2577582	0.14981386	0.09850135	0.025592374	0.13359219	0.10946497	0.022623653	-0.18949366	-0.12555823	0.20316212	-0.11119283	0.108170725	-0.02212656	-0.16212271	-0.11659478	-0.14617997	0.037510455	-0.022464003	0.11390638	-0.022789823	0.12406551	0.10552116	-0.17031151	-0.17522037	-0.20467995	-0.057588503	0.066710785	-0.07113235	0.04523786	-0.022780541	-0.082140915	0.07130262	0.029529013	-0.053272363	0.040078394	-0.13411844	-0.012335593	-0.025885308	-0.08408419	0.20643213	0.058022954	-0.050755367	0.06141216	0.14963165	0.114381224	-0.039096378	0.20246434	0.08899996	0.15219586	-0.027440615	0.17227723	-0.12906888	-0.052280482	0.003698174	-0.09357754	0.1235768	-0.051127665	0.20272224	-0.14100732	0.0037869755	-4.1350722e-07	0.06258447	-0.14512542	0.06619226	0.05321176	0.09976954	-0.12190501	0.0072445027	0.105156295	-0.15640673	-0.01115893	-0.14088061	0.17890732	-0.022428213	0.07281328	0.21267478	-0.0024994556	-0.2403837	0.06801051	-0.03314633	-0.12741745	-0.25352585	0.08331009	-0.050261684	-0.19534914	-0.111749284	-0.12060112	-0.14341772	0.12983353	-0.034565184	0.0018979236	-0.029119171	-0.14861652	-0.076466344	-0.06636283	-0.18952887	0.08181216	-0.10281273	0.056916516	0.20591894	0.049293585	0.014670303	0.06038183	0.21818036	0.037997283	-0.1979512	-0.054307897	0.023981363	0.013722809	0.008521952	0.16651379	0.080645844	-0.02238641	-0.008846056	0.15928942	-0.12154895	
103_22_ж_1_описание	-0.022118654	-0.15040223	-0.057807356	-0.08846251	-0.111327216	0.07710607	-0.12587677	0.19891706	0.20232165	0.012794618	0.07573441	-0.07974823	0.111506015	-0.16603135	0.026957389	-0.19068947	0.04925707	0.044989847	0.09438078	-0.19098574	0.00219113	-0.02569063	-0.112787545	0.06056409	0.038595933	-0.0074953693	0.023544021	-0.06606561	-0.2504918	-0.032675732	-0.08449419	0.017464459	-0.056744877	0.12522286	-0.09236263	0.15749751	-0.039977975	0.09161912	0.096512616	0.10468755	-0.052083574	0.040785916	-0.029840164	0.040332288	-0.12110503	-0.06262452	0.17397512	-0.23989262	-0.058369588	-0.1344448	-0.12483395	-0.057804275	0.059622794	0.021651369	0.059611935	-0.09258376	-0.07010423	0.042151153	-0.058213223	0.052554205	-0.17603728	0.09511341	0.13687313	-0.06502137	0.112378314	-0.13952376	-0.03776172	0.07916019	-0.1282271	0.06825271	-0.007217007	-0.13057694	-0.0718718	-0.10339216	0.13186055	0.11048847	-0.1315979	-0.04728862	-0.07769622	0.00085708126	-0.0723098	-0.022129314	0.028348915	-0.1096679	-0.15781362	-0.025484221	-0.026171824	-0.043861896	0.033109598	0.061843626	0.0031289589	-0.033602238	0.063798	-0.12040706	-0.07001572	0.061332274	0.0697988	0.102622434	0.03260487	-0.20046312	-0.118208595	0.1483647	-0.01978333	-0.07757102	0.17260864	0.09326254	-0.11824177	-0.090751186	-0.061310653	0.019988444	0.27821776	0.0004151534	0.010319814	-0.15189162	0.005464688	0.052984916	-0.077173084	0.06084934	-0.062348645	-0.028100882	0.061549194	0.14256729	0.024518894	-0.20869341	-0.11464486	0.026790516	0.009180447	0.06544278	0.14409697	0.06836865	0.118167326	0.040021203	-0.14673366	-0.044046752	0.0869127	0.03764177	-0.044755433	0.047946855	-0.1259847	0.0678221	0.026736023	0.006969826	-0.20876083	-0.031627566	0.1790689	-0.12006738	-0.07451034	-0.056317873	-0.085740834	-0.10249819	-0.13543352	0.12448649	-0.2576656	-0.046936218	0.3687977	0.022926532	-0.03557789	-0.09045854	-0.021202803	-0.07270575	-0.104652055	0.074354626	0.024858512	0.11744876	-0.17840946	-0.026005855	-0.11396303	-0.053891372	0.1331841	0.035978876	-0.08710483	-0.11063246	0.21536022	0.10497391	-0.11123229	0.10709623	-0.057900436	-0.010679262	-0.05260578	-0.054331843	-0.06485611	-0.088640206	0.045135606	0.06265487	0.025268465	0.05499395	-0.049213484	0.07678977	-0.022475913	-0.119117804	-0.132736	0.015092675	-0.11014128	0.091485366	0.04200841	0.15703054	-0.036542043	-0.048005287	-0.02778499	-0.11070706	0.04820533	-0.05094831	0.0588779	0.037716042	-0.009250972	0.031829394	-0.14816298	0.05670201	-0.05767945	0.027824476	0.14480665	0.03872043	0.048914563	-0.10976559	-0.01979108	0.0949706	0.025013285	-0.1486657	0.040531427	-0.007523831	-0.15537582	0.027380796	-0.2545805	0.07212147	0.18823907	-0.08115408	-0.074255966	-0.029936522	-0.0037643616	0.118351825	0.17612779	0.07135248	0.0844226	-0.058875903	0.04272668	0.069904186	0.05509697	0.15103292	-0.13659659	0.00090088695	0.12972917	-0.11425233	0.0043925606	0.011774244	0.010842692	0.059613295	0.16844468	0.037857037	0.03442862	-0.15924847	-0.16592667	-0.030851379	0.085271105	-0.1630402	-0.09668492	-0.17771974	-0.06853049	-0.027020918	0.15470718	0.06088632	0.16291466	-0.18925719	-0.08570551	-0.011967497	-0.039356574	-0.03601052	-0.05793653	-0.080858305	-0.17127934	-0.180784	-0.14711614	-0.12608992	-0.025377631	-0.016381066	0.15429454	0.009415894	-0.0113855805	-0.10064066	0.09308819	-0.0918578	0.06949107	-0.08690871	-0.0474855	0.15007526	0.08411445	-0.05817521	0.02815163	-0.04428556	0.02068583	-0.040840562	0.09990595	-0.090679705	-0.16755834	0.2774152	-0.041124023	0.053957283	-0.11997387	0.045401797	0.18335952	-0.18950713	
104_24_ж_0_повествование	-0.027089976	-0.2853396	-0.0073904	0.13840854	0.074648015	-0.09284369	-0.016906407	0.10717034	0.08037551	0.12909168	0.15125148	0.059173144	-0.059842434	0.16565658	0.07945864	0.15539032	0.2948008	0.06026281	0.18655246	0.018423866	-0.059493735	0.17512098	-0.06593948	-0.12386623	0.09817301	-0.12653147	-0.026302457	0.11503583	-0.115853645	-0.044513125	0.06488995	-0.1437186	0.068546444	0.04828961	-0.0076932097	0.012060894	-0.26951605	0.15016447	-0.046402626	-0.040747337	-0.15423149	0.095946	0.038603246	0.07047212	0.06837611	-0.06998514	0.13514173	-0.1921626	-0.105668366	-0.2523526	0.0036653485	0.058989424	0.18600436	-0.11331218	-0.017892383	0.040327124	0.051414963	0.17460807	0.20795351	0.088352665	0.009864159	0.081168726	0.19551656	-0.07625647	0.19431679	-0.19521408	0.13285694	0.025749907	-0.14660409	-0.22837383	-0.051223867	-0.054502428	-0.009907408	0.0072536357	-0.046643917	0.16302279	0.020268802	0.093713224	0.19610488	-0.06531106	-0.120878085	-0.010687351	0.06818195	-0.16007774	-0.17362063	0.21605617	0.042652912	0.062047824	0.0916849	0.14663222	0.112694286	-0.10155171	-0.07768932	-0.031983316	0.103254944	0.0682342	0.10255279	-0.031134445	0.025055492	-0.0009583365	-0.002044551	0.28112277	-0.033827443	0.07859911	0.17000541	0.042267773	0.0036313664	-0.020029271	-0.12299711	-0.02233437	-0.041154392	0.02915708	0.07287192	-0.189642	0.0063159056	0.02707224	0.12732525	0.06902212	-0.025610976	-0.078022435	0.14254744	0.051766478	-0.10081701	-0.04581745	0.07349749	-0.1076809	0.14341152	0.18598929	-0.18443072	0.18282042	-0.066239595	-0.02855308	-0.043812998	-0.14946458	0.05236539	-0.04154537	0.011287072	-0.023544025	-0.08417219	-0.028622583	-0.17071138	-0.09902116	0.104036994	-0.21051654	-0.07916712	-0.043078665	0.12433222	-0.064977765	-0.061374348	0.059081785	-0.032033134	0.17585114	-0.2850092	0.06379008	0.1307292	-0.044300247	0.008490544	-0.16077778	-0.015563421	-0.018998504	-0.18505806	0.116611555	0.11721922	-0.064709514	-0.019292206	-0.124030255	0.044077404	0.032691617	0.070150554	0.076575726	-0.097941734	-0.1309591	0.36636928	0.10615742	0.11149186	-0.17822644	0.00658603	0.014508944	-0.09150144	-0.27785408	-0.17349215	0.015301051	0.04227076	0.13956296	0.1342772	0.02337374	-0.041491624	-0.058134362	0.22692564	-0.22368126	0.059721015	-0.09375842	0.07653278	0.120197535	0.102250665	0.13714257	-0.042993322	-0.12467423	0.06465326	-0.2782462	0.386497	-0.14220385	0.20598699	0.07568326	0.089821324	0.0140946265	0.010390926	-0.064095564	-0.0676981	-0.1703885	0.029745385	-0.023767915	-0.16496065	0.036337946	-0.09772129	0.2282576	0.014175624	0.005150676	-0.04940508	-0.2587035	-0.14280309	0.15472682	0.028348554	0.009575435	0.2061637	-0.111031465	-0.046361394	0.16661303	0.029730601	0.08003116	0.14717118	-0.07727251	0.15055951	-0.055987403	0.047592208	0.09396659	0.0602216	0.16829592	-0.121246256	0.026975611	0.031524975	-0.04250085	-0.06835104	-0.029778477	-0.05777278	0.01488523	-0.18902935	-0.004122302	-0.10081727	-0.11837582	-0.1653296	0.052086275	0.25473046	-0.3167181	-0.12854859	-0.07343696	-0.14141801	0.17557582	-0.11379872	-0.012335701	0.20728818	-0.091031246	0.190528	0.058138084	0.108671695	0.06632894	0.10116438	0.22847745	-0.16424948	-0.111340836	-0.19307894	-0.19764055	-0.011892181	-0.20783761	0.16765851	-0.023386883	-0.11045787	-0.128739	0.11696982	0.061261564	0.040965304	-0.18503135	-0.070471935	0.013838537	-0.14605173	-0.03912047	-0.22071032	0.10667304	0.01534678	0.14075404	0.033319626	0.069347724	0.060574837	0.05230849	0.1369971	0.0884324	-0.22283736	0.1122179	0.18886547	-0.1641787	
