 	еще_ADV	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
100_22_ж_0_повествование	-0.07387469	0.07461478	0.0600528	-0.10719002	0.087792575	-0.03299502	-0.107761465	0.095635295	0.14396067	-0.052358877	0.11040747	-0.0020122852	0.030878028	-0.0058194217	-0.0020575002	-0.12140306	-0.03701762	-0.010705219	0.11044104	-0.08533812	-0.15189904	-0.028199343	0.009250082	-0.08848387	-0.27208278	-0.04201338	0.04551694	-0.03287546	-0.1252948	0.13162066	0.016775116	0.10194892	-0.019069435	0.10306392	0.10695327	0.05268155	0.072722755	0.105522536	0.08065746	-0.02478463	-0.15874268	-0.14330198	-0.02019869	0.11306024	0.15324925	0.07959234	0.14802724	-0.29809973	-0.15176894	-0.08592411	-0.005565616	0.08895049	-0.038024325	-0.06740952	0.059294507	-0.11725211	0.012579684	0.05282711	-0.010145867	0.039697025	-0.13220191	-0.05841123	0.16144443	0.07162831	0.034422465	-0.066087365	0.20708744	0.052355777	-0.07645294	-0.07291222	0.03351366	0.07685735	-0.08060524	0.0945566	0.14335643	0.06984166	0.12460971	0.14481257	0.1484485	-0.15576744	-0.11738581	0.08208537	-0.009241507	-0.051217794	-0.11084485	0.023807148	-0.085112356	-0.013869527	-0.03376998	0.078042015	0.019534707	0.0427988	-0.001135091	-0.10402245	0.12278038	0.14696519	0.14824662	-0.00883523	0.0054216436	-0.012698151	-0.040923484	0.033715725	0.012752975	0.07549476	0.045549423	0.12319071	0.020433428	-0.1215095	-0.025543781	0.23979618	0.113580085	0.18792409	-0.09569836	-0.0020375699	0.12507914	0.10392681	-0.09594544	0.11998808	-0.19469355	0.10155835	0.1733932	-0.034106463	0.03865454	0.008482884	-0.13901863	0.01934115	0.080418184	0.08021196	0.26856467	0.24258642	0.008230695	-0.018026086	-0.01932661	-0.17310846	-0.02304984	0.0111840805	-0.18675661	-0.05349658	-0.1783424	0.09348761	0.05926149	0.07375872	-0.12206165	0.0514788	-0.13603397	0.014914244	0.04707494	0.024911797	0.2576835	-0.07608747	0.04465657	-0.21242447	-0.36396697	0.19559725	0.23940219	-0.12081232	0.11485088	-0.100237526	0.09753138	-0.09552132	0.06711233	0.0009853989	0.13934451	0.0709066	-0.040375315	-0.02051316	0.017399957	0.00094518316	0.051360663	0.051299546	-0.2698975	-0.06301019	0.15522505	-0.036320787	-0.04818352	0.104729235	-0.002368172	-0.12806173	-0.07611158	-0.08610842	-0.12915678	0.04446149	0.04195481	0.039714187	0.15438415	0.0072838045	0.11770163	0.0075995475	0.13531291	-0.043917138	0.082787275	0.13477087	-0.12495925	0.075784676	-0.015743032	-0.042927686	-0.052128214	0.09886649	0.08342249	-0.19842337	-0.071912155	-0.024446106	-0.012990334	0.08170431	0.036409985	0.056887075	0.036967248	0.0007340163	-0.10052153	-0.08330253	0.07438603	-0.052871004	-0.12088782	-0.04571606	-0.0971908	0.12850624	0.044243697	-0.13765214	-0.0985767	-0.24605735	-0.054381717	-0.09204158	0.024655694	0.13280712	0.106510796	-0.1246637	-0.047751352	0.23755296	0.0027301759	0.087539606	0.10225565	0.012368473	0.02223748	-0.061847437	-0.04341975	0.019793564	0.021574803	0.11277943	-0.16834474	-0.0150283845	0.13311294	0.066560894	-0.06786836	0.0035343517	-0.08225178	0.11500562	0.11055622	0.03546139	-0.043632884	-0.14116532	0.053500187	0.045588803	0.21393393	-0.16892295	-0.06641445	-0.14367831	-0.05418712	-0.034209963	-0.07873933	0.021044014	-0.074249424	-0.06750156	0.18715496	0.062134217	-0.036497395	0.0031272892	0.08690989	0.12637506	-0.10834018	-0.029855259	-0.06062509	-0.11361239	-0.03828888	0.06807163	0.1802079	-0.23463333	0.04283969	0.021606525	0.14830442	0.21733254	0.14301206	-0.13401993	-0.14055099	-0.13534941	0.06738451	0.06770769	-0.046087164	0.045745194	0.011396534	0.1442976	0.10053539	-0.050214797	-0.106262445	0.0391379	0.15759556	0.04105481	-0.19325106	0.04540044	0.10132748	-0.04775838	
102_22_ж_0_повествование	-0.15381731	-0.17052965	0.1373963	0.10112564	0.2030257	-0.14829005	-0.20821898	0.10206317	0.19707644	0.1969949	0.0930596	0.2678728	0.14780872	-0.13056903	-0.088716455	-0.2604796	0.28176054	-0.08221858	-0.020435661	-0.6038131	-0.1277944	0.002966645	-0.06591468	0.06462638	-0.109104864	0.33281082	0.02142714	0.008479542	-0.2078118	0.02568909	0.13902983	0.06230717	0.2886466	-0.026080985	0.41024286	-0.10355219	-0.21222438	-0.035596896	0.014769927	0.23693945	-0.072651505	-0.0390321	-0.30420056	0.14589693	0.25936446	0.069872476	0.10779338	-0.39293742	-0.51829803	-0.26098946	0.045169443	-0.22724283	-0.12624227	-0.04672848	0.1512459	-0.11244551	0.053962093	0.055732004	0.2504009	0.18002264	-0.22840251	-0.004182182	0.16912788	0.09438281	-0.35893846	-0.4044236	0.21553126	0.06941728	-0.26435512	-0.3087893	0.045934062	0.040181622	-0.16343568	-0.1424977	-0.18551126	0.08525566	0.0322111	-0.10933477	0.042432807	0.27443066	0.029406363	0.38142177	0.034790467	0.2885024	-0.10191518	0.2390189	0.2808457	0.024699684	-0.055565327	0.14648332	0.09094996	0.02700839	-0.029713936	0.03821319	0.18626182	0.21553649	0.13437736	-0.2468174	0.114776865	-0.13308567	0.040579606	0.005176547	-0.12744606	0.19107991	-0.1804218	0.008745505	-0.123982675	-0.13756923	0.009409515	0.32468477	0.011846297	0.16522847	-0.13908811	-0.018792946	0.16054796	-0.2723578	0.09674653	0.37790537	0.06100893	0.15073444	0.14336996	0.3606192	0.06336014	-0.06357597	-0.0365004	0.0012815043	-0.15112145	0.026014678	-0.11396968	0.35198116	0.14040695	-0.011625395	0.06623614	-0.01649559	-0.018414076	0.09257817	-0.18226607	-0.11838722	-0.15093045	0.06229886	-0.071555965	0.17352067	0.13531469	-0.22851616	0.14527	0.03732927	0.04816958	-0.23197588	-0.23381719	-0.16556665	0.07491338	-0.16866046	-0.39618146	0.31838432	-0.011723974	0.1082293	0.1383599	-0.19200504	0.35835615	-0.17696917	0.026506454	0.10845405	0.006996086	-0.014959187	-0.05435531	0.02134651	-0.35019782	0.16465966	0.14273913	-0.130555	-0.01477098	-0.0568447	0.12904291	0.104855776	0.08461101	0.011883792	-0.45098472	0.013513162	-0.14517812	-0.050109185	-0.24136592	0.35599858	0.007398539	-0.036963638	-0.12977317	0.46756274	-0.18238007	-0.023834141	0.20459388	0.16541271	0.015901495	-0.059967697	-0.18407558	-0.041552667	0.0586672	0.114948116	0.08371439	0.069632	0.046662748	-0.098361365	0.011268633	0.08153367	0.15711358	0.06166776	-0.02431008	0.11987346	-0.10795962	0.20438826	-0.50530016	-0.21810825	0.012917961	-0.018352235	0.10694981	0.120743826	-0.1831412	-0.2742107	0.09535034	0.08552261	-0.23214562	-0.15000328	0.12113366	-0.1504878	0.2015687	0.25570068	0.09326673	-0.20681028	0.27439305	0.21716224	-0.06356371	-0.103545584	0.12293537	0.14840966	-0.06773204	-0.2691115	-0.17266053	-0.11896131	0.04145542	0.03140293	0.00038186327	0.10015838	0.25426435	0.08031602	-0.2113329	0.1622424	0.035235275	0.14930627	0.06785567	0.22150914	-0.21269406	-0.15988636	-0.14690019	0.052389678	0.11628654	-0.011026831	-0.12830745	-0.085457936	0.089314714	-0.048278473	-0.33342007	-0.18382141	-0.02211636	-0.50708973	-0.11819447	-0.21346559	-0.30254713	0.22185643	-0.30018824	0.09287053	-0.038606357	-0.037854634	-0.28628424	-0.03965928	-0.18421897	0.5086805	0.1218585	-0.16990472	0.09956305	-0.057698794	0.062413115	-0.104087375	0.02820427	-0.38037002	-0.21583782	0.016281487	0.06135658	0.10613679	-0.029090056	0.15401453	0.15164706	0.3133572	0.26978964	-0.074594356	-0.09443356	-0.24350502	0.1505179	0.40982425	-0.1421191	0.20269786	-0.092749305	-0.037033986	
102_22_ж_0_повествование	-0.25164104	-0.2527426	-0.0811328	-0.05238162	0.06588303	0.043858923	-0.08656644	0.21368124	0.014060309	0.14881942	0.09492665	0.10394637	0.13275339	-0.030295275	-0.03532399	-0.12852009	0.15902793	-0.043837566	0.22647175	-0.23160909	0.18007107	-0.17604972	0.025172912	0.015462395	-0.1811014	-0.0772007	-0.08475414	-0.011461905	-0.1464681	0.11136799	0.013485595	0.20340633	0.16044515	-0.0039250483	0.13247406	0.06444573	-0.053468157	0.09912345	0.03254318	0.0035490813	0.015273781	-0.021500202	-0.09871206	0.18248211	-0.01916015	0.081898734	0.18104054	-0.15395074	-0.21475467	-0.16370943	-0.06616309	0.0022900512	0.084759206	-0.0521827	0.13168067	-0.14833142	-0.060795225	0.074053235	0.2622215	-0.07704642	0.07357219	0.06024548	0.18625961	-0.0110721355	-0.10567699	-0.16202493	0.107140034	0.0024730451	-0.12521946	-0.040572006	0.104421206	-0.0074824095	-0.118282326	-0.06608269	0.09738216	0.15659438	0.08668762	-0.054488875	0.20722236	0.06210768	-0.021672081	0.060940232	0.023543568	0.08908698	-0.12094784	0.1477686	0.06063266	-0.028488766	-0.092948414	0.23083276	0.015106841	-0.08489081	0.025568135	0.045964886	0.1560681	0.004699565	0.024995305	-0.010173622	0.06410706	-0.09369863	-0.06727588	0.13588466	-0.048568074	0.034825616	0.11166641	0.023146177	-0.015813641	-0.1765498	0.065929696	0.21756457	0.20477542	0.02954916	-0.035501	0.13722534	0.13403004	-0.056351695	0.038503256	0.14363128	-0.13331267	-0.05045642	0.20083533	0.19082218	0.05860133	-0.05239348	-0.11668109	0.11026779	0.055235293	0.015431779	-0.0991851	0.17697334	0.174594	-0.09286366	0.08467638	-0.053071477	0.06848279	-0.050081443	-0.049843226	0.18167411	-0.03782276	0.043938674	-0.178106	-0.035635944	-0.027200757	-0.06408662	-0.07644329	-0.13853692	-0.007883855	-0.09660893	-0.10802908	-0.18981713	-0.02256763	-0.099695675	-0.26213253	0.14818564	0.07087806	-0.06032876	0.08493715	-0.024580782	0.18855858	-0.033182926	-0.016229602	0.0009607334	0.16068241	0.080969885	0.023508906	0.044034038	-0.12305801	-0.11579259	0.14488332	0.034851454	-0.17248043	-0.16526283	0.16519627	0.14036985	-0.16537195	-0.04862108	-0.097892515	-0.06037334	-0.02420916	-0.12394994	-0.18054749	0.121873215	0.07292341	0.040446833	0.08072549	0.21452188	0.007247612	0.0072792443	0.08245833	0.05039619	0.032412216	-0.19073945	-0.08472606	0.017583335	0.021517841	0.027878923	0.149039	-0.116966054	0.09060153	-0.051520705	-0.010874724	0.07400021	0.13010892	0.047962938	-0.119966716	0.10209842	-0.14684786	-0.02372364	-0.18826652	-0.10051034	-0.01419057	-0.005326125	0.11602096	0.08253627	-0.039672136	0.0591477	-0.086562976	-0.0031149043	-0.097245604	-0.060398087	0.19419312	0.0007412078	0.021702962	-0.020646216	0.12728523	-0.1428503	0.036269866	0.21302477	-0.025218297	0.124978825	0.06659409	-0.19837156	0.091209196	0.09439775	-0.121144466	-0.032348633	-0.019054236	0.08307795	-0.014030644	0.08722504	0.21218799	0.067653894	-0.11164809	-0.0072409525	0.044928048	0.030170782	-0.040073376	-0.006226663	-0.026650434	-0.034173705	-0.0976635	0.061268494	0.22399813	-0.10989113	-0.051978264	-0.1180265	0.08733565	-0.02976643	-0.05330367	0.13783465	0.10904477	-0.18652853	-0.060659602	-0.10489375	-0.14706998	0.11819231	0.03075186	0.049854573	-0.18793507	-0.001582609	-0.17481032	-0.105757825	-0.08956533	0.066636875	0.022672115	-0.08587127	0.012105811	-0.055511225	0.09830072	0.028358258	0.14663404	-0.12880252	-0.10354518	-0.0038963882	-0.09791804	0.04274772	-0.17096262	0.20195627	-0.032314286	0.06911292	0.18027677	-0.05314007	-0.04994692	0.02168681	0.056638654	0.09979263	-0.022104207	0.10035701	0.01487391	-0.15701407	
103_22_ж_0_повествование	0.0055666487	-0.18306027	0.013596765	-0.2146356	0.17095158	0.023133837	0.037842125	0.021568276	0.055743944	0.08383721	0.10664758	0.074932024	0.121848084	-0.0017487447	-0.010213426	0.089266	0.09164104	-0.051920343	0.2700069	-0.16210632	0.03294619	-0.080924064	0.004325069	0.05985162	-0.19393262	-0.102830224	-0.044971716	0.0071254103	-0.013521358	0.011416024	0.008357709	0.079206675	0.018568657	0.15791899	-0.02646569	-0.009833225	-0.040861037	0.0705185	0.057741452	-0.109362416	-0.07973903	-0.053455565	-0.07980084	0.06239027	0.11329483	-0.0264064	0.23604937	-0.18198274	-0.15000506	-0.19533008	-0.047399566	0.026031656	0.23068851	0.0036124478	0.06306403	-0.09993603	-0.038954407	0.048016038	0.17785954	0.060202584	0.060009167	-0.040113878	0.12934817	0.027896257	0.06398811	-0.2325778	0.036039155	0.07281286	-0.14112069	-0.2406105	0.00042861598	-0.13942812	-0.25463665	-0.0086904755	0.07434896	0.19889091	0.15098593	0.053133342	0.04896474	0.014861226	-0.03362856	0.012698198	0.00023408234	-0.20487684	-0.09997053	0.084075004	0.016871212	0.02090654	-0.06280236	0.23403105	0.06815088	-0.06525044	0.05784758	-0.013247364	0.22548313	0.033690084	-0.16966861	0.17469895	-0.08129141	-0.041525975	-0.097775035	0.10618044	-0.020699503	0.047994412	0.1118822	0.15298241	0.016424201	-0.18658029	-0.1401018	0.1004029	0.111975856	0.01862377	-0.17940116	0.009723983	0.053744353	0.036375012	-0.080446385	0.053788092	0.045516655	0.018647403	0.21443821	0.1331574	-0.10854104	-0.049457524	-0.13797602	0.061451353	0.03521884	0.024064086	0.11569407	0.0624177	0.038371917	-0.115477294	0.009793868	-0.13297299	-0.008414282	-0.114242785	-0.009723044	0.058077432	0.04416048	0.08607505	-0.17692095	-0.0023884692	-0.06642881	0.054112326	0.047670577	-0.047633175	0.08497475	-0.15122183	-0.009474175	0.011289583	-0.042423226	0.00044035303	-0.25986385	0.21711636	0.20625347	-0.039229207	0.030901045	-0.06375156	0.15687455	-0.048709717	0.061212894	0.046749115	0.1129987	0.050901137	0.03173177	-0.005850552	-0.094230466	-0.059283745	0.07909235	-0.09978564	0.024686258	0.008489001	0.29999822	0.0016008765	-0.09468186	-0.007603477	-0.024708645	0.007154931	-0.030315982	0.010304638	-0.22428012	0.018464692	0.15092236	-0.040462043	0.15195036	0.109875634	-0.06584639	-0.03998914	0.2166097	0.040644113	-0.01510495	-0.21358237	-0.029037649	-0.036578555	0.1428929	0.097480156	-0.028806264	-0.017317418	0.11229381	-0.11998432	0.1044113	-0.010690379	0.0241849	0.02077865	-0.002358339	0.06721019	0.001092033	-0.05225933	-0.023250645	-0.09496487	0.013056731	0.01971783	-0.07851901	0.10246201	0.0057211937	0.18071924	-0.12651333	0.046360526	-0.02356572	-0.058535174	-0.027539684	-0.037289843	0.15796766	0.06581196	0.101220995	0.057670034	-0.051121462	0.07948268	0.22800364	0.08789498	0.19141965	-0.11926849	0.07848645	0.14019588	-0.07149585	0.1268097	-0.095891386	0.09071514	-0.09093769	0.119793765	0.12610362	-0.020370152	-0.16879624	-0.019792886	-0.045379374	0.050310887	-0.11261577	0.06972459	-0.08817614	-0.13236074	-0.16891073	-0.04428589	0.26115158	-0.02353804	0.011686888	-0.09303515	-0.007837135	-0.06330696	0.028811395	0.11839629	-0.13621706	-0.035387974	0.06034229	-0.042720463	-0.16331272	0.07881908	0.08431328	0.06269736	-0.18672468	-0.18677917	0.022421109	-0.11129239	0.077645905	-0.076524965	0.19548689	-0.049335226	-0.041080054	-0.059952393	0.036898397	0.10072808	0.11854928	-0.1657589	0.06681775	0.0640454	0.12239688	0.14289002	-0.06657352	0.24770279	0.057595566	0.07738418	0.24997506	-0.031536367	-0.06684946	0.06451725	-0.030981781	0.14632083	-0.21458958	-0.016534103	-0.0679388	-0.044348776	
107_22_ж_0_повествование	-0.23872004	-0.20320907	0.028490998	-0.028727334	0.084079236	-0.017870273	-0.010784157	-0.020331997	0.026890717	0.077028364	0.10933362	0.051343307	0.19546573	-0.022464857	0.08815557	-0.049371637	0.24600053	-0.24806204	0.20112576	-0.14351183	-0.04828669	-0.014405471	-0.07562765	0.021458037	-0.1237331	-0.25398445	0.03499924	0.1698115	-0.30709526	-0.10630389	0.24300215	0.16775134	-0.058157213	0.23450695	0.08032966	-0.111268915	-0.03516303	0.048874296	-0.08461319	-0.12908167	-0.043981686	0.02275631	-0.09542535	0.11998116	0.14114614	0.060240816	0.27452004	0.03153467	-0.3095546	-0.06637164	-0.07841972	0.022206252	0.1429289	-0.024250181	-0.020435683	-0.13562672	-0.11232631	0.030472577	0.36160713	0.06264292	0.10350531	-0.18231297	0.23173225	0.055232257	-0.014438048	-0.016224097	-0.06618834	0.069250986	-0.014811747	-0.18613057	-0.07997288	-0.082521066	-0.3245412	0.09776242	0.14215116	0.21539836	0.21873212	-0.0009393506	0.27607852	0.049460724	-0.023354981	-0.06172702	0.16918832	-0.15210798	-0.030651985	-0.03629438	-0.058656044	0.07422471	-0.06946549	0.27139947	0.17174366	-0.04735088	-0.0013901647	-0.123298526	0.22651644	-0.05620657	0.03194407	0.038282424	-0.04140044	0.013597205	-0.02498284	0.24375257	-0.017945321	0.10523569	0.04817096	0.060132686	0.19704914	-0.3791618	-0.14473015	0.07863182	-0.12739754	0.046464905	-0.14091372	-0.0071150996	0.19366266	0.13549958	0.051885396	-0.020396037	-0.09742061	-0.17899716	0.15687707	0.014511494	-0.08697666	0.05340357	-0.24510545	0.07731652	-0.030574339	-0.047703497	0.00565565	0.09526466	0.047601983	-0.15372229	-0.08581394	0.024462651	-0.11777063	0.027166577	-0.045326877	0.092398256	0.019969866	0.09145217	0.01013637	-0.031039208	-0.026319183	0.058753766	-0.10243705	0.0072842855	0.12045592	-0.22060312	-0.19464514	-0.02192973	0.0056454903	0.017452255	-0.17827849	0.2551239	0.09938521	0.11446735	-0.020479452	-0.06092038	0.1765235	0.17743507	0.14699295	0.03712467	0.07684332	-0.12513663	-0.01580863	0.1099503	-0.11805284	0.01723624	0.21379423	-0.11334596	-0.2707544	-0.20976	0.43336332	0.2040353	0.013316616	-0.16745041	-0.06989789	0.026879959	-0.19573772	-0.087881036	-0.24229886	0.16208795	0.058719035	0.25224516	0.13860875	0.21305841	0.039647177	-0.026324995	0.3169004	0.20034063	-0.13446638	0.048626453	0.1271024	-0.12551516	0.2373755	0.002902181	-0.01821855	-0.27434632	0.08945275	-0.07975439	-0.06859687	-0.16352902	0.22358954	-0.042863958	0.106395125	0.14379764	-0.038983583	-0.015237016	-0.15943962	-0.115517825	0.026596334	-0.031791545	-0.11975926	0.08357197	0.07020185	0.07392578	-0.041849818	-0.015136411	-0.1132707	-0.040860575	-0.057500288	-0.057446282	-0.014889002	0.039595455	0.14845589	-0.05897136	0.046937607	0.15237468	0.037970655	-0.0039312188	0.1157899	-0.1473464	0.106895655	0.00889219	-0.24745347	0.13967489	-0.32696882	-0.05093988	-0.19944979	-0.05240921	0.16839144	0.17126459	-0.10706197	0.16154534	0.023216613	-0.062157467	0.017244048	0.08156042	0.05285074	-0.17604324	-0.22353004	-0.0063448213	0.21376342	-0.067300655	0.010778554	-0.042013492	0.18487298	-0.091326915	-0.15110746	-0.050839204	-0.24345914	-0.21102998	-0.019478686	0.10637574	-0.04575855	0.15862036	-0.066203706	-0.118821084	-0.20170544	-0.18680313	-0.1552008	-0.083081044	0.14484894	-0.021550072	0.16767812	-0.124721795	0.06480133	0.04097069	0.12984753	0.16349545	0.11704059	-0.20792523	-0.10047456	0.05615752	0.12307459	0.007913668	0.111404955	-0.11800907	0.03900873	0.019382175	0.20912755	0.1031422	-0.12628737	-0.0006648423	0.13148214	0.1706208	-0.07630965	0.022601997	0.25308976	0.0026035048	
109_22_ж_0_повествование	-0.04866423	-0.00643397	0.078384414	-0.13065565	-0.0076773018	-0.008760688	-0.11973542	0.11463146	-0.04400579	0.1094542	0.030910676	0.16689308	-0.06895326	-0.07960484	0.08385688	-0.16733572	0.23278074	0.029358124	0.023766067	-0.10080469	0.1947392	-0.08795207	-0.039007626	-0.027411873	-0.16856828	-0.29667562	0.034397632	0.010655956	-0.2759598	0.0784959	0.2192529	-0.13570383	0.1513205	0.019831708	0.06581755	-0.04763957	0.075948134	0.08681346	-0.038474075	-0.07436182	-0.19122443	-0.051121842	-0.15328577	0.15004054	-0.113225505	0.07946579	-0.0043261065	-0.18465987	-0.050258696	-0.11388036	0.1907666	0.025888572	0.1846154	-0.2997898	-0.15529126	-0.10451622	0.110878564	0.013774571	0.067020535	-0.05911665	0.11017752	-0.17251566	0.14746635	-0.1045344	-0.045742363	-0.12825713	0.06891601	0.16891515	-0.08995177	-0.011273255	-0.03892506	-0.000152497	-0.04854965	0.016307209	0.046026625	0.13474365	0.020256465	-0.08935453	0.3519315	0.08146261	0.03251396	-0.08450472	0.024198812	0.0038014327	-0.10495113	0.17319684	0.050633587	-0.011513995	-0.24289033	0.22745964	-0.08924669	-0.03542853	0.08083995	-0.29008198	0.0502217	-0.03770312	-0.070750475	-0.07613824	0.1431226	-0.18638293	0.09649129	0.18498543	-0.1102244	-0.11342053	-0.024213407	0.10140543	-0.13505307	-0.17980222	-0.12812373	0.035914987	0.22248456	0.08607666	-0.19517556	0.094265714	0.1888965	0.06750561	-0.14068031	0.088066116	-0.06439992	-0.03522791	0.25084448	0.1069139	-0.068164125	0.007058695	-0.09247599	0.0931055	0.048726298	0.057505548	-0.12890394	0.18651958	0.012877089	-0.2599582	0.1000528	-0.10331615	0.0058339434	0.09938279	-0.191892	0.009745794	-0.2006902	-0.07161567	-0.11647316	0.016131654	0.04989352	-0.20316629	0.09098494	-0.053221405	-0.057714503	-0.07807793	0.044502176	-0.22257772	-0.02035876	0.06696135	-0.18222024	0.24429473	0.059391864	-0.055693466	0.020305488	0.06344844	0.19192125	0.011337263	-0.014528316	0.20917065	0.0046974956	0.29265192	-0.08000575	-0.0022454518	0.012137791	0.03323673	0.04927519	-0.060658492	-0.077989124	-0.07570336	0.09870649	0.18287079	0.04843192	-0.031972855	-0.14141332	-0.08481412	-0.16581671	-0.20997433	-0.084085785	0.09164784	0.06124257	0.04558306	0.11499771	0.114630125	0.0816028	-0.01400879	0.20833334	0.030638937	0.12133394	-0.01376166	0.10469611	-0.07754721	-0.06251876	0.08212597	0.1207011	-0.11148207	-0.02781694	-0.12874736	-0.026003305	0.029407809	0.1771919	0.047337323	0.13443968	0.23418243	-0.1184535	0.028217334	0.020649362	-0.106912114	0.123736575	0.13649486	-0.025973773	0.06883642	0.01860333	0.2367638	0.011444977	0.041209087	-0.16465093	-0.09476313	-0.16609827	0.05213814	-0.12067034	0.0029482185	0.06522923	-0.058836382	0.08531445	0.20279574	-0.0981029	-0.005282131	-0.013271442	-0.07054994	0.068470135	-0.09939779	-0.20025472	-0.056216978	-0.09315616	0.075831324	-0.075226106	-0.13635758	0.27501565	0.07563475	-0.17176458	0.07114708	-0.03247534	-0.023377508	-0.051155597	0.18437858	-0.035577584	-0.18139747	-0.018884325	-0.123545766	0.16937277	-0.04544897	-0.20951056	-0.13456595	-0.07333799	-0.08915718	-0.120825075	-0.033778183	0.069588885	-0.006039572	0.12117736	0.053209074	-0.064318225	0.07448623	0.11786811	0.089597374	-0.2458146	0.031068599	-0.2564494	-0.14684069	0.067820214	0.104834065	0.10282496	-0.10175042	0.019145852	0.13214214	0.20644322	-0.019150374	0.0073430478	-0.11075898	-0.04967871	-0.030612225	-0.1723678	-0.19086272	0.020361418	-0.034249447	0.024707751	0.12505122	0.11041896	-0.16923293	-0.11716229	0.14069533	-0.067986354	0.10179541	-0.27275792	0.0062059187	0.14118813	-0.0270114	
