 	думать_VERB	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
101_22_ж_0_повествование	-0.17683153	-0.37978947	0.08652965	-0.19285613	0.08076201	0.0030308887	0.01201659	0.17141457	0.13367617	-0.0084662745	0.15229161	0.14169772	-0.04479331	-0.029437354	-0.079448126	0.20532346	0.14750151	0.11957396	0.2550905	-0.11426002	0.13755584	-0.032957863	-0.04562701	0.06460076	0.023034044	-0.19667923	-0.1440786	0.08845959	-0.069221	0.043444198	-0.07018525	0.13208245	-0.15429583	0.0069686472	0.116884686	0.14196053	-0.2640817	0.14071305	0.008256177	-0.0026747435	0.031440083	0.048009813	-0.07442769	0.04599169	-0.01990597	0.011694242	0.23004313	-0.11608014	-0.2707794	-0.40427497	-0.24791352	0.09471745	-0.06416111	-0.094930746	0.0340369	-0.07674681	-0.12453738	0.02911385	0.18123661	-0.07918298	0.22265996	-0.0026682068	0.16064067	0.19913596	-0.029759457	-0.2955214	0.086119495	0.08261356	-0.14722747	-0.3108801	0.12613776	-0.1481315	-0.14214806	-0.057410378	0.08600525	0.022477942	0.08095068	0.057653263	-0.0055993	0.11362729	-0.15592849	0.05429961	0.09814278	-0.15062316	-0.04891251	0.025533132	0.13612211	-0.034945983	-0.08817146	0.20814216	0.019633692	-0.02967853	-0.0014520263	0.14027423	0.2618194	0.017078632	-0.092811055	0.17677875	-0.005016178	-0.06471189	-0.10049359	0.17777123	-0.101556145	0.057827204	0.21495287	0.1103633	0.18696159	-0.2559931	-0.02216342	0.09704449	0.15788573	0.08214165	-0.08713601	0.1032468	-0.008576632	0.0035259824	0.15536447	-0.03265544	-0.10137258	0.08697096	0.2359746	0.009997561	-0.10135516	-0.15255727	-0.19134049	0.14463018	0.2607019	0.14323415	0.09496603	0.20562369	0.026366822	-0.1251433	-0.090461165	-0.19429667	-0.041598927	-0.043703843	-0.0647854	0.09221637	0.05161609	0.10441061	-0.067037486	-0.026011722	0.12529883	-0.06977638	-0.11231044	-0.048773963	0.06950689	0.15933788	0.12005211	-0.2519528	0.068261944	-0.08401235	-0.2924322	0.18620367	0.36223903	0.13764997	0.08926761	0.06993506	-0.10980729	-0.09825164	-0.0037368324	0.21916391	0.27309787	0.12457099	0.14091504	-0.18554628	-0.21490844	-0.17524044	0.08978263	-0.013835177	-0.055619832	0.02920525	0.24942105	0.15434581	-0.17761873	-0.03508716	0.17700331	0.085184865	0.08549756	-0.20776267	-0.05701523	0.059758265	0.09726149	-0.014521092	0.032206975	0.23505063	-0.0038665524	0.14560835	0.22848313	-0.089006	0.10381249	-0.17942846	-0.130997	-0.1915365	0.035680532	0.21453762	0.00084439415	-0.20809227	0.16183491	-0.26648796	0.15631384	-0.1622621	0.09366176	-0.067435175	0.1840173	-0.038721923	0.09895259	-0.14364435	-0.04869303	-0.10173472	-0.010184462	0.0026389633	0.056725163	0.22367054	-0.034385446	0.12922083	-0.361847	-0.0414198	-0.009554744	-0.09510674	-0.13542904	0.06990672	0.14690332	-0.15363334	0.17812304	-0.057354987	-0.16791856	0.20491636	-0.06767432	0.24087425	0.1008755	-0.19944859	0.36044407	0.12525605	-0.025915807	0.12913938	-0.0056910687	0.19329043	0.03630227	0.06433928	0.15317412	0.038227696	0.13703421	-0.17069685	0.16239722	-0.10514317	-0.037012834	-0.037148573	0.011242058	-0.084555805	-0.10873004	-0.08451698	0.31130093	-0.21110694	0.12196519	-0.119965106	-0.03831972	-0.065008216	0.008919618	0.057032105	-0.12152248	-0.104806624	-0.057169896	0.008210033	-0.11140266	0.23614411	0.12921645	0.23028344	-0.19813444	-0.17755824	-0.11867875	-0.30333647	0.0013628701	-0.08814844	0.08873006	0.020149158	0.15543632	-0.1968837	0.03868426	-0.0033851888	0.21967906	-0.072272345	-0.06432358	0.21329923	0.09406816	-0.052366927	-0.26854348	0.2823901	0.06736785	0.06752487	0.27001408	-0.012946616	-0.21374659	-0.012726724	-0.044294555	0.18431796	-0.15066095	0.16107698	-0.09091183	-0.15847774	
103_22_ж_0_повествование	-0.072938815	-0.23781194	0.07916643	-0.3067974	0.1922989	-0.030342368	0.18484019	0.06966012	0.18115745	0.14424065	0.31810036	-0.100439295	0.3276745	0.1984687	-0.08294926	0.025191942	-0.27678987	0.10516463	0.078609884	0.030850915	0.19533625	-0.26265764	-0.023111733	-0.06939237	-0.036359124	-0.06821435	-0.14524427	0.011154783	-0.045703243	-0.010675625	-0.082526095	-0.07526562	-0.2666065	0.17006555	-0.24770336	-0.045922756	-0.132768	0.042688895	0.040268697	-0.27690792	0.07743885	0.12637524	-0.021455558	0.16550556	0.19112611	0.21215948	0.33823976	0.17094126	-0.00046915063	0.024107562	-0.07362219	-0.1617946	0.034273837	-0.22981423	0.12556952	0.0398773	-0.35283518	0.14516754	-0.30107665	-0.065178595	0.19943331	0.16400827	-0.16432044	-0.19284293	0.07604617	-0.31669506	0.15891543	-0.087993145	-0.43824893	0.10035693	0.27791116	0.46575913	-0.013733391	-0.06108544	0.2056875	0.14464588	0.08607931	-0.10360025	0.018023608	0.16025868	-0.33538848	-0.13097171	-0.008685539	-0.0071206377	-0.098917805	0.009762849	-0.25243804	-0.14485297	-0.126432	0.14137164	0.18000205	-0.021432787	-0.094095	-0.052082587	-0.0012470069	-0.015429452	0.16757365	0.010769584	0.22567661	-0.07726298	0.16050659	0.57286483	0.1682182	0.22494385	-0.36337548	0.12791109	0.20545694	-0.0554534	-0.09819456	0.25753054	-0.022957422	-0.21568012	0.04008511	0.14614709	0.038067475	0.16563809	0.23167919	0.11893929	0.46388763	0.038858794	0.08649908	0.019904431	0.0539704	-0.021802189	-0.121055394	0.25857028	0.0760373	-0.052884784	0.10850753	-0.23628056	0.08033868	-0.14063464	0.107613094	-0.20334965	0.07032183	-0.17162368	-0.26081854	-0.19953758	0.075243905	0.009007787	0.017533148	-0.33190864	0.109239	-0.4721788	-0.027073089	0.011029605	0.39915445	0.28086582	-0.2100471	-0.16170542	0.4124626	0.38650262	-0.112980515	-0.037427742	0.12034534	-0.117116414	-0.04309047	-0.045067884	-0.05737714	0.32480055	-0.06731344	0.16172782	0.31055513	-0.07950935	0.050746977	0.058034614	0.08136851	0.29315013	0.1414067	0.024714157	0.094123654	0.11957638	0.1838277	-0.017540816	-0.07841096	0.0022674017	-0.18068978	0.16713491	-0.03803075	0.32135466	-0.37414125	0.023709133	0.21649326	-0.052455325	0.05379183	-0.3917651	0.23702218	-0.12445149	0.22969511	0.14807066	0.1861145	-0.38461828	-0.015679577	0.11856273	-0.08402104	0.1920773	0.09359224	-0.2262327	-0.27273035	-0.12689579	-0.21739815	0.009461821	0.27520046	0.10337998	0.01590454	0.21361043	-0.0373634	-0.12829022	-0.08449973	-0.10969805	0.3369192	-0.361479	0.10477766	0.11439862	-0.15057923	0.1473972	0.6030147	-0.026167678	0.011714268	-0.2897507	0.07827516	0.0345994	-0.44907162	-0.19907498	0.009946982	-0.22755535	-0.17611112	0.030250516	0.20597072	0.14447089	0.2262791	-0.18325311	0.018272828	-0.14057931	0.1898402	0.27555558	-0.2569022	-0.16312891	-0.17303035	-0.13775823	-0.49018213	-0.20938034	-0.06666111	0.482713	-0.14270994	0.120296106	0.024426088	0.24616556	-0.011997308	-0.08378298	0.006189534	-0.14561507	0.1808003	-0.4178301	0.3486472	-0.14236516	0.19769238	0.29461345	-0.16700563	0.2797492	0.23534417	-0.23878007	0.28984645	0.012998249	0.058981594	0.1576411	0.22967514	0.23281255	-0.3688037	-0.22463727	-0.0667778	0.055208545	0.0711458	0.19293982	0.1618408	-0.2784597	0.12464706	0.115431756	0.2392884	0.030518673	0.16840471	-0.31229576	0.0483316	-0.14213079	-0.1456427	0.27266002	0.16062783	0.042423368	0.28277656	0.008465152	0.11099601	-0.22343415	-0.05136672	-0.17783847	0.34071764	-0.038409606	0.0042514075	-0.004110903	0.14425865	-0.29501608	
103_22_ж_0_повествование	0.0012678269	-0.13504492	-0.040158294	-0.20849507	0.112491086	0.21893486	-0.012609998	-0.067923784	0.08019268	0.0727944	0.056568492	-0.03535577	0.20519836	-0.019277662	-0.110346615	-0.073970385	-0.05053692	-0.025505159	0.2041245	-0.15715666	0.096483245	-0.078639515	-0.0024553235	0.024428468	-0.015841594	-0.09203567	0.065314665	0.07041675	-0.23623648	0.010555377	0.034371212	0.03629313	-0.049061082	0.09013812	-0.17481144	0.062837325	-0.18134731	0.015798101	0.08897383	-0.1166392	0.07285365	0.04981509	0.13826865	0.06933328	-0.08202733	0.13475141	0.22493386	-0.06937989	-0.030096848	-0.096862316	-0.07886578	-0.0037328496	0.11095222	-0.038541276	0.044732235	-0.11798978	-0.11493206	0.16310956	0.015047349	0.17670524	0.04698025	-0.019988881	0.16288522	0.029711047	-0.053543348	-0.13961378	-0.051938124	-0.15013997	-0.18889737	-0.05748545	0.05541222	0.2113119	-0.020444026	0.062195223	0.12978438	-0.017780066	0.1641352	-0.09559734	-0.03699202	0.07221767	-0.08018263	0.065436766	0.03381299	-0.044160742	-0.17404595	0.13061827	-0.09090727	-0.10689334	-0.1207539	0.23374653	0.086036645	-0.039803993	-0.051222183	-0.3145619	0.09936444	-0.07471884	-0.026524264	0.13513996	-0.0046911715	-0.07500614	-0.13180752	0.27046317	0.015626179	-0.039188046	-0.11837878	0.01672657	0.00443196	-0.14680466	-0.034510702	0.15088108	0.1431128	-0.03544817	-0.14456253	-0.0047825524	0.08568711	0.08734105	-0.03182292	0.1479551	-0.0071046026	0.060519148	0.09548062	0.07222475	-0.005285454	0.0074487077	-0.12389157	0.037499256	-0.031054612	-0.08206831	0.06393687	0.048118748	0.13481559	0.07646878	0.019567022	-0.05274728	0.04063268	-0.08333035	-0.1636955	-0.056252778	-0.06307238	0.04206822	-0.106902085	-0.04878477	-0.07856629	-0.20856437	-0.050272275	-0.0011221081	0.2473516	-0.01628028	-0.10370485	0.05605209	0.069006145	0.12993592	-0.21068463	0.13143793	0.21863738	-0.04525862	0.07387595	-0.043054245	-0.01296525	0.029671738	0.051123936	0.014180872	0.14007333	0.1889712	0.13425584	0.0027782023	0.050896443	-0.009976271	0.19909784	-0.0022853077	-0.0139084235	0.085267104	0.18474707	0.07634016	-0.121586725	0.0867397	-0.03134355	0.053079676	-0.10947881	0.09802337	-0.2549853	-0.05530302	0.07177583	-0.0441689	0.07345063	-0.011066714	0.06033656	-0.112827614	0.21134481	0.107986726	0.15486984	-0.114304684	-0.13824382	0.015107322	0.13144593	0.08353782	-0.047766466	-0.24136643	0.048220165	-0.16808179	0.09370856	-0.012308054	0.10782727	0.020902257	0.05720354	0.17892578	-0.06921002	-0.08859669	-0.12290631	-0.19342658	0.06976296	-0.14362857	-0.013710907	0.061698653	-0.16572809	0.05045132	0.11190139	0.04005338	0.030487236	-0.023440104	0.005314487	-0.042930037	0.019467229	-0.10908353	0.03831641	-0.10429629	-0.082371995	-0.03206354	0.03262154	0.090700224	-0.09383529	-0.070933715	-0.04874426	-0.008972159	-0.045663144	0.05629561	-0.06723275	-0.056368947	-0.21746543	-0.06259377	0.023252668	-0.096513875	-0.04689497	0.07613656	-0.15225217	0.051327795	0.01928511	0.09091909	0.052121054	-0.20874767	-0.08368246	-0.01179607	0.16358393	-0.10895169	0.08937075	-0.048025638	0.0040894486	0.046926785	-0.026792904	0.057854623	0.17402074	-0.106719755	0.08351646	-0.00041272343	-0.09227465	-0.0035702225	0.13831335	0.124155045	-0.29412487	-0.06264966	0.020833433	-0.058433365	0.18256555	-0.07404844	0.13270482	0.004364	0.040476967	-0.03522136	0.15403624	0.051980026	0.099981986	-0.13207057	0.0041995347	-0.009070382	-0.031887002	0.025881518	-0.07926556	0.14792225	0.06713189	0.0031393021	0.08211309	-0.07880404	0.051255383	0.03488589	0.024112899	0.089351274	-0.06930156	0.0011523217	0.07868531	-0.14536561	
105_22_ж_1_описание	-0.2077437	-0.045403514	0.063280165	-0.15441583	-0.15263297	-0.10006303	-0.08991563	0.15268464	0.059532683	0.12826018	0.08765575	0.093743406	-0.105828315	-0.1056144	0.08996505	-0.00033811294	0.15888901	0.096240066	-0.0554281	-0.0047988943	0.016995585	-0.063625894	0.017745504	-0.19438384	-0.20527594	0.0694856	0.028900182	0.03921395	-0.128833	-0.0062245824	-0.03299577	0.10501153	-0.0033953798	-0.0393104	-0.124888144	0.20128791	-0.041014332	0.10804745	0.06781735	0.028623173	0.11681143	-0.050867673	-0.09061342	0.07674038	-0.1369734	-0.05393672	0.14762555	-0.1328728	-0.011999805	-0.14388885	0.11832786	0.07109389	0.036665946	-0.13372247	0.041744713	-0.06590364	-0.09990576	0.16718875	0.04199816	0.20748383	-0.023768282	-0.0021562967	0.1404795	-0.059150144	0.13429491	-0.08059576	-0.007258564	0.14999409	-0.030438414	-0.114196666	0.026404915	-0.16518182	-0.12778513	0.11549265	0.0073327385	0.11465018	0.021751821	-0.07183706	0.08263411	-0.0066697397	-0.08418959	-0.060428876	0.08011477	-0.11564603	0.0026640987	0.14601688	0.08498233	0.010392657	-0.032404814	0.11200204	0.15991296	-0.018393636	0.06191122	-0.058687214	-0.013241396	0.016887503	-0.08765417	-0.007276397	-0.05608095	-0.028587753	-0.0017139664	0.20783287	-0.038285363	-0.013159402	0.13518554	0.14479704	0.027361771	-0.047913957	-0.003868118	0.08805742	0.06265474	0.02692563	0.08199588	-0.03793599	0.10191035	0.1638187	0.049673777	0.11359192	-0.05654968	0.10885466	0.07758141	0.012576041	-0.061722178	-0.1455629	-0.10489259	0.06438367	0.1279048	0.0716247	-0.07078117	0.25985202	0.03568426	0.089426994	-0.17235053	-0.21639727	0.09077897	0.07677024	-0.08568836	-0.07849948	-0.081051975	-0.027583376	-0.04563977	0.002502891	-0.008255479	0.06214958	-0.033739932	-0.11851635	0.035316497	0.113045335	0.0089127	-0.09222036	0.07194283	-0.122956276	-0.13911884	-0.034791697	0.32238623	-0.002289936	0.058224976	-0.108958	0.07774792	-0.032584738	0.048456896	-0.07586358	0.0039539537	0.09350842	-0.004934685	0.020221133	-0.047330424	-0.039933775	0.15086696	0.08349988	-0.19571488	-0.118616395	0.10329362	0.18762837	-0.042836126	-0.026745884	-0.07057298	-0.13432297	-0.102718025	0.051448822	-0.01723983	-0.037378605	0.11280397	-0.021251373	0.0062410957	0.22230561	0.04190135	0.1663406	0.1297593	-0.11564835	0.024212575	0.098035455	-0.1554667	0.04625513	0.065956116	0.039417144	0.09181183	0.006619992	0.12805384	-0.2334988	0.111254	-0.11188567	0.10140145	-0.010939877	0.0020244569	-0.0026631777	-0.0022429524	-0.16011527	-0.10289269	-0.031983647	0.057286814	-0.08439574	-0.043810617	0.07192188	0.071382426	0.051329676	-0.07867311	-0.017136358	-0.01596051	-0.16447073	-0.07526087	0.15059167	-0.07958549	0.009541411	0.003000249	-0.08007712	0.04198906	-0.012262999	0.085805476	-0.092089385	0.1950829	0.07399959	0.06292223	-0.10943973	0.016662098	-0.047656238	0.110624015	0.13949737	-0.20952399	0.23754896	0.18215507	-0.09908972	-0.19851732	0.052121874	-0.028562589	0.009431158	-0.034224108	-0.07343404	-0.21027583	-0.104448706	-0.16755755	-0.21630146	0.22641684	-0.12660046	0.029830797	-0.083034106	-0.063721925	-0.0060361656	0.121183455	0.28603986	0.030708132	-0.054941688	0.09122267	-0.096653946	-0.172504	-0.019202292	0.10413799	0.038348604	-0.11005146	-0.15255778	-0.07373876	-0.2192529	0.12919238	-0.0660524	0.12141645	0.071823604	-0.07887302	0.014044613	-0.058603123	-0.0020843812	0.21420652	-0.15660262	-0.13741757	0.07583421	0.06988411	-0.071576945	0.045817208	0.07874113	0.07356725	0.09249353	-0.09512656	-0.060717434	-0.08808223	0.12580658	0.11921895	0.048020452	-0.13228633	-0.1658513	0.18984061	-0.08767561	
106_22_ж_0_повествование	0.019042172	-0.12003337	0.124448486	-0.012383565	0.092469595	0.014407761	-0.09682481	0.0981672	-0.10329916	0.061857745	0.1652606	0.26827005	-0.0927227	-0.022102825	-0.040481888	-0.13874313	-0.028613463	-0.13645373	0.104608014	0.044048473	0.2733402	-0.044972487	0.06432688	0.0009082444	0.040339652	-0.16744062	-0.043328017	-0.019729491	-0.27015823	-0.006636789	0.4193123	0.018931266	-0.064095676	0.022292221	0.005867906	-0.1567961	-0.103090905	0.062016018	0.0073526055	-0.03707049	0.039315447	-0.12610166	0.2727643	0.07304669	0.054830007	0.11583098	0.0022575408	0.0017419104	-0.06794126	-0.3227111	-0.047743507	0.17953123	0.008189745	-0.051536366	-0.053445652	-0.028184459	-0.031623542	0.0822324	0.14412317	-0.06849758	-0.032473844	-0.102830425	0.16485652	-0.0071778726	-0.007949684	0.05213184	0.032129474	-0.11299856	-0.2096095	0.019894354	0.08650306	0.048084844	-0.024384135	0.046764202	0.08231291	0.008648843	0.009274062	0.1367776	0.14248715	0.24774061	0.024126343	0.06353228	-0.009861335	-0.07476967	-0.3467163	0.269376	-0.078034475	0.1260379	0.076951966	0.30195528	0.009275401	0.12722027	0.19058162	-0.16924131	0.024370559	0.11989268	0.020210803	-0.013323188	0.009138707	-0.1182969	-0.088669926	0.14749125	-0.046063684	0.17282145	0.18090676	0.1662607	-0.26827675	-0.2793678	-0.1596195	0.3646366	0.26705533	0.15447299	-0.21333992	-0.053860456	0.3281492	0.33171725	0.21981017	0.061437164	-0.075571865	-0.10124595	0.23472726	0.06641492	-0.1481435	0.087849535	-0.24342066	0.045766182	0.3164551	-0.08530423	0.17494348	0.19498974	0.04587707	0.008150052	-0.005111158	0.07547277	-0.17301436	0.10992156	-0.11299454	-0.017194688	-0.061252087	-0.00059529394	0.17961204	0.090606704	-0.054375418	0.010800194	0.14604524	-0.1072779	0.057871584	0.09431774	0.15555578	-0.14936125	0.042991675	-0.12471059	-0.36434412	0.10478032	0.1581695	-0.1496485	-0.10763778	-0.03568022	0.45881566	0.026903765	0.10708987	-0.100214705	0.05188285	0.3201073	-0.06777048	0.054225907	-0.002402259	-0.062304217	0.070478745	0.31314942	-0.35351261	-0.11784608	0.18339013	0.04348067	-0.07113838	0.19114359	-0.038909517	-0.1368466	-0.06701645	-0.4015805	0.120378	0.13945337	0.09806285	-0.07854338	0.11881751	0.24323885	0.22009966	0.038520977	0.2959406	-0.10389251	0.05349399	-0.03460564	0.052236147	-0.07825269	-0.20312664	0.14007264	-0.25289762	-0.08598505	-0.0365358	-0.24712574	-0.16725859	0.18854412	0.38598445	0.07241338	0.098545015	0.11273057	-0.012335531	-0.3722222	-0.17881975	0.0068191364	0.06253983	0.1490635	-0.074795336	-0.020784013	0.020102665	0.29514998	-0.015910223	0.0065504084	0.05015046	0.044646006	-0.13301788	0.1877366	-0.29040614	-0.055063233	0.11982676	-0.109270245	0.21710584	0.26322865	0.07774599	0.14902598	0.12199564	0.006832473	0.05367442	-0.07140331	-0.27112928	0.103741534	0.028321505	0.057601005	0.10388163	-0.31152	0.3825602	0.26065102	-0.18771374	-0.22508797	-0.08234263	-0.3191853	-0.08949703	0.097987965	-0.047660008	-0.28986657	-0.16891009	0.12535495	0.034841966	-0.29222745	-0.036272116	-0.0747637	0.038983714	-0.046591334	-0.08538308	0.084909976	-0.030279577	-0.025631793	0.026624791	-0.008525129	0.074756466	0.044886	0.29746065	0.25658137	-0.36275157	0.13108966	-0.10736217	0.050618015	0.1344122	0.11935741	0.065235496	-0.15941408	0.149471	-0.10232562	0.21265559	0.28038424	-0.08099118	-0.25946224	-0.03872674	0.077639244	-0.0030811639	-0.2578913	0.0146102775	-0.11712861	-0.13550285	-0.15240037	0.16609064	-0.34172732	-0.0645228	0.07420358	0.15854853	0.18200178	-0.07059358	-0.31266576	0.012701102	-0.02766648	
107_22_ж_0_повествование	-0.15423386	-0.1370923	0.040174417	-0.17983375	0.15014154	0.14291784	0.12892365	0.12489186	0.0153477285	0.12652403	0.17214267	0.11194967	0.030441899	-0.013234881	0.06276875	0.03213371	0.15703575	0.017625801	0.1441041	0.018386852	0.12707382	-0.1084152	0.019482937	0.13954756	-0.14347419	-0.1340489	0.10229801	-0.11148365	-0.10189722	-0.13275696	0.18780375	0.02859435	0.13605264	0.10565905	0.16186392	0.05423177	0.01953096	0.15784603	-0.00090233685	-0.00078871695	-0.117499076	0.029250711	-0.11717685	0.12520966	-0.079117246	-0.004732439	0.072852455	-0.150838	0.12199758	-0.12982114	0.10941037	0.07944366	0.17620695	0.06795372	0.04150831	0.021407288	-0.16088256	0.020626124	0.0224376	-0.07643682	0.06832912	-0.042081278	0.2960677	-0.023672212	0.046444338	-0.15475819	-0.061922163	0.15476501	0.012820676	-0.08581059	0.047908	-0.122922584	-0.07319707	0.09498806	0.07584269	0.022126269	-0.0052244663	-0.038383212	0.15013114	-0.060212053	-0.22512333	-0.062002808	0.024734914	-0.0477853	-0.027833056	0.28387702	-0.059387665	-0.10722842	0.061747152	0.14714913	-0.011950767	-0.26931053	0.008930692	-0.16204278	0.026802545	0.11332186	-0.013228416	0.029412037	-0.08993868	-0.14644691	-0.15149143	0.21397999	-0.11376294	0.03204773	0.11343028	0.01211877	-0.042895697	-0.18046232	-0.09619231	0.20381872	0.35295555	0.0849362	-0.23127823	-0.0638522	0.055698954	0.0573182	-0.060846884	0.14197215	-0.14592378	0.10184159	0.24174145	0.11964848	-0.014265591	-0.062143754	0.06918208	-0.07349519	-0.06234181	-0.0067650927	-0.041892994	0.27655196	0.15010786	-0.18066178	0.1641722	-0.24841206	-0.04228782	-0.061152555	-0.19717345	-0.13972604	-0.058471788	0.055920135	-0.037725236	0.066315055	0.020700503	-0.08827458	0.012837144	-0.1822467	-0.06627754	0.08359496	0.08065488	-0.049648844	0.017778749	-0.13073727	-0.20735383	0.16536884	0.09480115	-0.14982083	-0.061836194	0.008489778	0.16575107	0.037917938	0.04400811	0.13844335	0.06881199	0.2693481	-0.0975607	-0.02954172	-0.13595805	-0.06979154	-0.010887775	-0.03698582	-0.101326525	0.03191426	0.3175098	0.048128307	0.047086023	0.036095366	-0.0009914279	0.011977302	-0.0713628	-0.1630601	-0.019632624	-0.04581766	0.12958351	0.12849414	0.104643926	-0.060221553	0.17071362	0.06781195	0.060928505	-0.10549746	0.12398733	-0.14940576	-0.014472979	-0.08933767	0.067689486	-0.09281286	-0.028700683	0.040588148	-0.07183466	0.032253817	0.042072877	-0.05407443	0.25077218	-0.1169232	0.11723933	0.04126954	0.11756785	-0.17039439	-0.07550741	-0.04858929	0.061924763	0.0010137826	0.07542716	-0.10614352	0.14575928	0.13976043	-0.14925417	-0.01063332	-0.11602984	-0.08607964	-0.10429193	-0.048762143	0.036863316	0.027547633	-0.043814212	0.0067194155	-0.020812303	0.26418105	0.054335058	0.18081029	0.08986594	-0.031110033	0.08813932	-0.15725484	0.1721548	0.009577302	-0.057404388	0.18821225	0.020056015	0.02842775	0.18557458	-0.05398152	-0.09926508	-0.06741844	-0.07036747	-0.0008803204	0.06491592	-0.070457876	0.058443684	-0.12630835	-0.07401209	-0.05634681	0.2516796	-0.13538595	-0.057546377	0.06685167	-0.13853751	-0.09913822	-0.11524286	0.22334036	0.0811913	0.11104339	0.01788464	-0.122649014	-0.04218971	0.11521466	0.14254776	0.074409686	-0.16600838	0.11343644	-0.13729523	-0.040395893	-0.02196277	-0.06132717	0.034200888	-0.10644797	0.023981865	-0.074566364	-0.027440837	0.15619202	-0.032164074	-0.121476546	-0.081484355	0.0028174683	-0.05924527	-0.005649394	-0.016654193	0.042181224	-0.023226278	0.071972296	-0.02345179	-0.0023863434	-0.15663758	0.110186815	-0.057138942	0.0814877	-0.2941038	0.08476533	0.027054012	-0.00039286018	
