 	время_NOUN	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
100_22_ж_0_повествование	0.015676897	-0.0901871	-0.040124685	-0.22814682	0.085582525	0.082436524	-0.026234062	0.19857815	0.1073197	0.12723702	0.13905634	-0.023899065	-0.036830455	-0.083978795	0.055181555	0.03537676	0.08070207	0.05657608	0.11120244	-0.045680046	-0.0014672527	0.007716874	-0.070679106	0.06683583	-0.07236809	-0.20346005	-0.046618793	-0.05176288	-0.019450901	0.1118302	0.1027692	0.03792795	-0.0058358163	0.121132955	0.0059437356	0.11082933	-0.11370773	0.070860825	0.010802504	0.04973723	0.03644685	-0.14238207	-0.020382224	0.24151853	-0.05092551	-0.03832869	0.023523895	-0.26203358	-0.06363634	-0.12211813	-0.036735844	0.06965737	0.14198822	-0.109355554	0.003139976	-0.0763564	0.013154458	0.0602999	0.047107324	0.030338135	0.0838114	-0.05793569	0.21299839	-0.061988942	0.06238179	-0.050244305	0.00212178	0.12923399	-0.06764434	-0.102163	0.032916903	0.039787777	-0.13204332	0.030659325	0.08120175	-0.024693085	0.017865442	0.024717199	0.096078075	-0.033408288	-0.006940184	0.01750757	-0.04357579	-0.1654845	-0.16338748	-0.035688717	-0.10722069	0.006950756	-0.095176145	0.06402731	0.025424108	-0.099709585	-0.060900822	-0.0551592	0.0908117	0.015983274	-0.15468466	0.071181394	0.06258865	-0.13535818	0.072225586	0.1401133	-0.048106123	0.04682125	0.085996814	0.14149716	0.067354806	-0.17890011	-0.04451497	0.033922903	0.14074571	0.001614107	-0.074050255	-0.10109686	0.020364534	-0.032098394	-0.08951459	0.1356614	-0.050341934	-0.09111521	0.2716914	0.2518823	-0.06340522	-0.043435868	-0.13912019	0.044269223	0.054138083	0.17704326	0.11132189	0.14700156	0.03267698	-0.12321561	0.019707857	-0.19707109	-0.02720531	-0.042762022	0.020121595	-0.063346796	-0.11485934	0.07202795	-0.036120687	-0.08599693	-0.051350135	-0.05026095	0.161667	0.010817678	0.054478962	0.02864237	0.046562504	-0.11844179	-0.0027849758	0.045380183	-0.23305358	0.10301567	0.2220542	-0.0047831736	0.04413946	-0.025358098	0.025231166	-0.03498736	-0.078161344	0.08091155	0.13457294	0.2279498	-0.050377816	-0.039104298	-0.06217332	-0.1396505	0.11246172	-0.07088784	-0.10028485	-0.045329273	0.24179567	0.07908453	0.074009165	0.040867165	-0.06392579	-0.028773913	-0.05654715	-0.09603965	-0.10412946	0.011496719	0.06661728	0.10881278	0.04195987	0.043946564	0.08207942	0.063508816	0.08182564	-0.007931105	0.09115008	-0.011350628	-0.1655861	0.041959565	0.07559455	0.05494134	0.016815446	-0.06379357	0.15192151	-0.1599934	0.129601	0.03342631	0.11616516	0.04724968	0.0736146	0.0616834	-0.104994744	-0.114283256	-0.102288194	-0.08073508	0.15503012	-0.028133087	0.028663106	0.0736812	0.028504632	0.27314192	-0.009158858	0.028813826	-0.14535563	-0.1324073	-0.029427823	0.007171601	-0.010553181	0.030601025	0.10757417	-0.048410594	-0.05415179	0.20301597	-0.07380195	0.028453734	0.12857667	-0.032303963	0.021765415	-0.053561	-0.019051384	0.033189867	0.0347668	-0.03274273	-0.10536459	0.0025922027	0.107046925	-0.05643838	-0.027999721	-0.07931266	-0.012025087	-0.01691444	-0.061785314	0.0072078938	-0.104589	-0.13220981	0.0099168755	-0.08033778	0.28941023	-0.09839278	-0.023337454	-0.18414807	-0.06811966	-0.08715158	0.087595835	0.04168125	0.008490021	-0.060226142	-0.054747198	0.09781527	-0.13152592	-0.06195728	0.08618473	-0.0089981	-0.07813051	-0.068423405	-0.07404755	-0.12473842	0.035653744	-0.027003702	0.084542476	0.009285286	0.042773195	-0.049927793	0.21531165	-0.08594619	0.19715339	-0.018083105	0.09679813	0.049780473	-0.04987015	-0.0060586035	-0.054346126	0.027085517	0.018555427	0.041509315	0.14748979	-0.03799372	-0.054426268	0.1290956	-0.012298031	0.07831968	-0.22611682	0.007925704	0.17634219	-0.084659144	
102_22_ж_0_повествование	-0.18001059	-0.2286559	-0.113151975	0.095349066	0.25226763	-0.10268177	-0.07748492	0.0027285607	0.14181769	-0.08265685	0.1341965	0.08740498	0.03974877	0.22100239	0.006939194	-0.105088525	-0.0457883	0.07219424	-0.034357548	-0.2946559	-0.1073792	0.11400061	-0.23177145	-0.31249306	-0.19579084	0.061678212	-0.34956023	-0.09626934	-0.2058424	0.092698306	0.13454345	0.23474191	-0.10983809	-0.00698449	-0.029046156	-0.14030544	0.061570317	0.20450674	-0.18531355	-0.020035291	-0.10306299	0.3484259	-0.15324569	0.30897915	-0.08342646	-0.3924777	0.14118211	-0.12433114	-0.03442312	-0.14696094	0.06548149	0.26501402	-0.0040180753	-0.19582257	0.012034709	-0.059725747	-0.055110864	0.086063094	0.18363073	0.051000472	0.02183501	-0.04326618	0.26716205	-0.29987538	0.29294872	-0.14382212	0.051373545	0.058079578	0.12554377	0.024290655	0.07902162	-0.034835488	-0.19036019	-0.119858846	0.15354028	0.052235693	0.09436556	0.122354686	0.006142121	-0.2139228	0.00786751	-0.10338641	-0.09381556	-0.23556013	-0.29539815	0.20284069	0.017763047	-0.085921615	-0.045962058	0.0662467	-0.08735142	-0.23366353	0.082819946	-0.048849855	-0.029365417	0.09485156	-0.15949407	0.20974098	0.1534838	-0.13463128	0.0069573806	0.0760068	-0.10689	0.2664679	-0.0997256	-0.09459199	-0.15756755	-0.20745079	-0.074736506	-0.24402702	0.04289876	-0.10581422	-0.1516965	0.043246195	0.07794264	-0.069471456	-0.15400587	0.21091886	-0.14859022	0.0636448	0.082383566	0.2713019	0.08315102	-0.02672254	0.13403518	0.01611165	-0.006387882	0.10105393	0.14357956	0.25709563	-0.13608961	0.07086762	0.2041123	-0.021160478	0.018339548	-0.073769085	-0.21058626	-0.058395423	-0.09146152	0.17255417	-0.040465213	0.09556983	0.034249634	-0.067875214	0.015293122	-0.017287306	0.11719386	0.054704238	-0.09238267	-0.18404146	-0.14175822	0.1828397	-0.20747502	0.20183474	0.063458584	0.16683744	0.069587745	0.038909353	0.15636943	0.09427916	-0.06335365	0.06522007	0.03184083	0.21316305	-0.1037749	0.06943328	0.021098694	-0.25886482	0.13522261	0.075958	0.11066784	0.04871303	0.2565986	0.10175707	-0.1273305	0.15899596	0.016862335	-0.041516393	0.094866164	0.21423456	-0.0073497356	-0.039056674	0.1382536	0.15327269	0.13352542	-0.016352002	0.044684235	-0.074546024	0.105329305	-0.065401554	0.08237668	-0.29730272	0.08191826	0.23551868	-0.104701	0.2082311	0.012736333	0.038937896	0.03393668	-0.14052992	-0.18431777	0.036141217	0.14599396	-0.033264223	0.28480408	0.29930434	0.0063762353	-0.06598276	-0.09053729	0.04318962	0.16810249	0.21500829	-0.012732904	0.07047471	-0.16331404	0.07307293	-0.020514531	-0.25422132	-0.0837057	-0.1378852	-0.18286808	-0.043422583	-0.16082732	-0.33340362	-0.027566936	0.027026981	0.19723296	-0.058791857	-0.12523834	0.030407567	-0.019470489	-0.046426106	-0.055469602	-0.058460917	0.0729227	-0.007733184	0.23779039	-0.18903446	0.053192936	-0.03873534	-0.04018549	0.06642683	-0.2045731	0.055117853	0.13607977	-0.048989847	-0.09355163	0.16797274	-0.07688022	-0.08589974	0.049461372	-0.17382687	0.26371437	-0.028391173	0.044117153	-0.1280945	0.107183136	-0.09370257	0.102816835	0.17855799	-0.019687964	-0.24522893	-0.035884563	0.025090413	-0.048411634	0.080263086	0.07400625	0.04644339	-0.1613574	-0.13926499	-0.3550145	0.11862526	0.0927952	0.028432265	0.13934712	-0.053154726	-0.09790427	-0.14223202	0.02482917	-0.02226786	0.11234304	0.110318355	0.11696004	-0.10479116	-0.14999458	-0.10007142	0.11860086	0.003961317	0.06834832	-0.15209226	0.12292905	-0.13320848	-0.16446853	0.16242975	0.07355573	-0.11018155	-0.037203938	0.26256827	0.39442086	0.055403784	
102_22_ж_0_повествование	-0.24248274	-0.21208516	-0.009935647	-0.05534957	0.033990886	0.030337613	0.015145334	0.029910272	0.052536182	0.09488354	0.1277431	0.16675493	0.03597606	-0.05378735	-0.03627503	0.04527797	0.02656415	-0.006596657	0.019863281	0.044429336	0.022767467	-0.06487683	-0.029281994	-0.0075211143	-0.011379651	-0.08635204	0.08883524	-0.019769585	-0.18289803	-0.09353097	-0.037071295	-0.042723354	-0.08211471	0.001082316	-0.09137298	-0.06198507	-0.06251986	0.09398299	-0.110662855	0.015551969	-0.050733294	-0.054033812	-0.105428874	0.12404199	-0.1868088	-0.026901927	0.16973804	-0.16622654	-0.101208456	-0.26105013	-0.08288135	0.091588855	0.08795978	-0.12699857	0.00011685065	0.109789535	-0.04805184	0.24204805	0.21070372	0.087485805	0.099340096	-0.13784717	0.16589107	-0.09749518	-0.009724061	-0.24623728	0.041362405	0.088759184	0.06357352	-0.17838815	0.049029257	0.0085781	-0.12028437	-0.07718973	0.16274886	-0.029182816	0.055491965	0.004808554	0.107850455	0.03189041	-0.09149059	-0.06441947	-0.0043063634	-0.042343576	-0.17181863	0.116442434	0.04395588	0.035356965	0.039055623	-0.00020371377	0.04136154	-0.006379232	0.093503974	0.0042721205	0.15272494	0.049197555	-0.15498257	0.10784943	0.050898872	-0.06751182	-0.050235618	0.16597424	-0.14588572	0.12336493	0.10175477	0.062565066	0.19716443	-0.10016342	-0.03024989	0.053280212	0.15133862	0.063522674	-0.039406292	-0.10784177	0.063418426	-0.077626996	-0.042178597	0.10363136	-0.08620251	0.008988447	0.22033866	0.2203056	0.030739132	-0.015755573	-0.15703988	-0.048456308	0.06728918	0.035940457	0.004072376	0.1518172	-0.08156828	-0.09748663	0.10345948	-0.20667534	0.057023585	-0.05199663	-0.08753482	-0.026808884	-0.048748825	0.0031082924	-0.07223307	0.036216505	0.03931986	-0.03507068	0.086814985	-0.018841164	-0.030129557	0.05953483	0.021898972	-0.16485319	-0.06472082	0.015956702	-0.29823157	0.07757491	0.20571744	-0.02779073	0.12023978	-0.015508558	-0.0031795779	-0.057515852	-0.12075062	0.03907566	0.11590308	0.07710723	0.044368457	0.057302527	-0.12264662	-0.101812005	0.16335739	-0.0030098069	-0.02827836	-0.20966773	0.25205135	0.1366054	-0.0015913142	-0.02222247	-0.03423776	-0.03417582	-0.088783935	-0.19102706	-0.03791621	-0.027331699	0.19166265	0.04490665	0.08859718	0.020935142	0.015973734	0.011446481	0.11216243	-0.25597808	0.03259196	-0.080493264	-0.16190128	0.0918674	0.026099624	0.03396417	-0.10329127	0.03377432	0.022168983	-0.18498898	-0.06901011	-0.093181096	0.05874432	0.08707951	0.022173414	0.17508152	-0.023611363	-0.22918226	-0.14578006	0.09362425	0.12994635	-0.025898334	0.025424436	0.035237066	-0.05243247	0.15639834	-0.089407645	-0.062219463	-0.056809526	-0.110445544	0.05826232	0.00015350325	-0.01204358	-0.06731315	0.07280638	-0.052995123	0.014954383	0.17590721	0.04601145	0.09385012	0.17780134	-0.03154489	0.048248164	-0.030628335	0.03480468	-0.076782934	0.030617936	0.07604994	-0.048198204	-0.00092954177	-0.0009415788	0.056246687	-0.03772777	-0.1368097	0.11248044	0.08026308	-0.11998892	-0.056352615	0.032059465	-0.28938264	-0.022122268	0.062254887	0.22278823	-0.24480489	0.101565115	-0.13531192	-0.048704367	-0.011002125	-0.012593133	0.10674342	-0.0464097	-0.11865787	-0.059029453	0.052416977	-0.0047945147	0.14073844	0.093567364	-0.03720182	-0.19111231	-0.1783242	-0.22532736	-0.045580346	0.12734067	0.030014485	0.0310189	-0.121653415	-0.0707254	-0.13315468	-0.025093343	-0.008721003	0.18018024	-0.05528999	0.03238834	0.11968087	0.025497073	-0.027770232	-0.049277622	0.18598138	-0.042694647	-0.09995995	0.07735681	-0.06362085	-0.03273118	-0.029331893	0.0489003	0.036667775	0.046405606	0.05355278	0.11507301	-0.042239163	
102_22_ж_1_описание	-0.19931833	-0.062608056	-0.07595723	-0.10085813	0.05965911	-0.01107822	-0.2927596	0.032810926	-0.039088026	0.046233904	0.1497895	0.07155227	-0.24019599	-0.16897173	0.05883528	0.07360876	0.15608092	0.12430295	-0.0203636	-0.047917366	-0.08344985	-0.09393103	0.14562644	0.008941683	-0.27739295	-0.14745377	0.22072394	0.0042011365	-0.100437365	-0.02172996	0.050908074	0.0341666	-0.12197999	0.057237428	-0.18516684	-0.0011048751	0.091722846	0.044449866	0.053041693	-0.15581118	0.049148668	-0.012703459	0.05935603	0.20104404	-0.11428722	-0.07672811	0.17065094	-0.11351705	-0.03335325	0.018132053	-0.027915506	0.09564057	0.02287099	0.050573397	-0.057704892	0.027360396	-0.12054352	0.022204036	0.07731163	0.033345323	-0.093558915	-0.09470988	-0.18496591	-0.12489793	0.09046102	-0.22589426	0.045395542	0.17294826	-0.035722833	0.019643255	-0.045640614	0.014741455	-0.18064803	0.10089832	0.23397996	-0.16589223	-0.19129299	-0.03045766	0.29580846	0.1059128	0.11611253	-0.047320187	0.08283581	-0.084336005	-0.105419874	0.0773327	-0.1405498	0.10522995	-0.0058492594	0.25465202	0.13370816	0.07005391	0.0026765661	-0.26898032	0.17963974	0.026755987	-0.07321828	-0.016199341	-0.049830284	0.021226516	0.022546843	0.09092186	-0.21565364	-0.11729449	0.07199935	-0.042226136	0.0012953965	-0.030753143	0.1103051	0.23884577	0.2486621	0.013536421	-0.021159375	0.056491975	0.04652742	0.13437349	-0.1489088	0.008554906	-0.18696511	0.036087986	-0.0018524477	0.1350132	0.0326774	0.07192169	0.0058569587	0.022502378	0.0618095	-0.086107574	0.046575323	0.1994275	0.2226106	-0.15551092	0.030764341	-0.20032974	-0.21521257	-0.012290172	-0.13619882	-0.089527376	-0.08909792	-0.19713795	-0.0657796	0.037770618	-0.07033277	-0.083939664	0.09412286	-0.068973646	-0.027644927	-0.0066358745	0.018268889	-0.13199	-0.015019606	0.0885643	-0.20971231	0.27562323	0.40756145	-0.09370253	0.101704665	-0.03392646	0.27223602	0.21064658	0.0019726604	0.125827	0.10972926	0.08337993	-0.13195235	-0.11349907	0.09761707	-0.061369553	0.1193898	-0.24573494	-0.21245693	0.049469426	0.23966765	0.07454602	-0.0003284754	0.094746165	-0.11195614	-0.0011494017	-0.06281185	0.05262137	-0.04444598	0.105338536	0.19298786	-0.01177702	0.2120952	0.14189607	-0.04931749	-0.062378332	-0.011010434	0.023388557	-0.1259157	-0.02387884	-0.024707995	0.22069545	-0.20466028	-0.055775717	0.07601302	-0.10921931	-0.076845	-0.092141576	-0.14109899	-0.060383502	0.005591626	0.07092192	0.056880534	0.3249869	-0.10211118	-0.054104794	-0.075028606	-0.14629935	0.0043996386	0.06450585	0.0012832396	-0.18153697	0.06503355	0.18030088	0.10470438	-0.15525259	-0.026749862	-0.005182112	-0.22179466	-0.017102545	-0.2532433	-0.10419494	0.01872936	-0.019487599	0.04633568	0.122774266	0.057482064	0.031865675	-0.05680127	0.016348833	0.044311088	-0.0056300764	0.06848898	-0.03882379	0.023708226	-0.15836388	-0.093940176	-0.016645309	0.1724234	0.05553812	-0.21306671	-0.06407551	-0.100521356	-0.016350323	0.06119442	-0.012569837	-0.08945344	-0.10123292	0.05344313	-0.1518587	0.060418185	-0.12680171	-0.050743546	-0.20195878	-0.035791103	-0.1407914	0.026409497	0.007978566	0.07640946	-0.12636758	0.0036882304	0.029445386	-0.030422226	-0.3160063	0.20603831	-0.064146206	-0.09231627	0.017183423	-0.24376698	-0.32273623	0.05187209	0.115619324	-0.08845484	-0.0057165944	-0.19953287	0.009270941	0.17051618	-0.052097857	0.0075871325	-0.26845005	0.0022000074	0.017184695	0.05615127	-0.22806378	-0.13562272	0.06330029	-0.03934073	0.045804694	0.07332859	-0.24452412	-0.16728391	0.041853625	0.052707348	0.24648307	-0.058764834	0.022466786	0.16226272	0.021933079	
103_22_ж_0_повествование	-0.10824076	-0.14749016	0.045230694	-0.075589664	0.18471059	0.15355389	-0.07527971	0.1377426	0.0070669013	0.08279644	-0.004534714	0.064092755	-0.107041225	-0.009471144	0.097796716	0.07337675	0.26158336	-0.020006636	0.026237858	-0.041569527	0.07181299	-0.13480948	-0.09781379	0.00118219	-0.08628594	-0.21551062	0.041516475	0.08176969	-0.06967336	-0.021015149	0.0776827	0.03304977	-0.13680904	-0.007932229	0.004494416	0.09051895	-0.031949397	0.13035414	0.025011215	0.047159124	-0.06983433	-0.22655511	-0.14734901	0.20679094	-0.09210559	-0.19252762	-0.008799561	-0.20294796	-0.13142511	-0.28111362	0.04284367	0.067489065	0.16345601	-0.14352559	-0.11447472	-0.024544748	0.0072797067	-0.020717522	0.23611324	0.022677897	0.056062687	-0.095420375	0.16718717	-0.0613646	0.059318494	-0.114845745	0.10097679	0.25451204	-0.120879516	-0.16975877	0.085533686	-0.10361904	-0.14090587	0.100180864	0.067879744	0.042735953	0.07005127	-0.060427036	0.051185794	0.0686818	-0.22255506	-0.09466881	0.19010149	-0.062426355	-0.08742147	-0.051027063	-0.046070073	0.1564109	-0.11917163	0.0055125398	-0.058577172	0.05812872	-0.05277025	-0.08456766	0.052914858	-0.061311398	-0.24708389	0.0613802	0.098123856	0.029504284	0.031974826	0.034187056	-0.051111896	0.15135317	0.05192508	0.07199784	0.096310906	-0.2495702	-0.021093028	-0.07412929	0.14291772	-0.026350942	-0.13733344	-0.12982811	0.041410875	-0.020626966	-0.108532906	0.08124013	-0.08249947	-0.12464353	0.24460484	0.37362427	-0.08921212	-0.20705353	0.07141406	0.051424086	0.029921453	0.040037178	0.009249257	0.23118915	-0.08248307	-0.22588094	0.046667516	-0.17742984	-0.023207413	-0.057713367	0.014505791	0.084064804	-0.009080759	0.07978194	0.010292717	-0.037755515	-0.21531416	-0.11884129	0.10482532	-0.07922321	-0.099866726	0.093257144	-0.058082674	-0.2378712	0.006521425	0.088346004	-0.22079001	0.18589316	0.16120744	0.057690613	-0.033226628	0.0461467	0.10293285	-0.02846766	-0.12311565	0.11390495	0.050009422	0.21584062	-0.032656047	-0.056839723	-0.056513686	-0.28198585	0.09364989	-0.09019293	-0.06726329	-0.07898153	0.2831201	0.13709736	0.12808946	0.036093015	-0.02233005	0.11524741	-0.11789173	-0.14868116	-0.14332998	0.10503699	0.08308279	0.07770037	0.117633514	0.051550817	0.1273147	0.13734125	0.062012035	-0.04506645	0.2165632	-7.60981e-05	-0.15667643	0.08126004	0.038453322	0.083384566	0.055692036	-0.08356023	0.18301365	-0.1432546	0.10564683	-0.07813469	0.092444696	0.024213264	0.008346834	-0.033265065	-0.15925513	-0.053300615	-0.04019276	-0.07955825	0.03290204	-0.12393415	0.12490453	0.0880001	-0.0032831281	0.19457577	-0.0076841754	-0.0061973683	-0.15122578	-0.18761626	-0.05508251	0.02922686	-0.1509033	-0.0051848376	0.15628883	-0.05019281	-0.015848352	0.16757314	-0.07476407	0.094546594	0.11658658	-0.05135047	0.06792301	-0.08578295	-0.059639525	-0.06933861	0.10972	0.15413794	0.025551805	-0.02065141	0.029278008	0.03447959	0.012233881	-0.021845456	0.057601266	0.0037402126	-0.213403	0.13387965	0.06236257	-0.08794885	-0.0007096774	-0.013445297	0.25395587	-0.2531369	-0.066065356	-0.12191458	-0.02379572	-0.06096042	-0.028489068	0.047744054	-0.027625892	-0.1837845	-0.08389771	0.035575528	-0.15159325	-0.081599884	0.12792704	0.03542781	-0.12582055	-0.11569144	-0.1723737	-0.21840544	0.1011691	-0.0131706465	0.12604396	0.14906013	0.018068092	-0.023340851	0.13833666	-0.015677009	0.30406746	-0.100280225	0.0127490265	0.13438039	0.045004122	-0.059142534	-0.06504516	0.10814403	-0.013232867	0.17409512	0.11648726	-0.11300991	-0.21896584	-0.004469663	0.078657754	0.058216788	-0.18955596	0.023465976	0.20885238	-0.14960624	
104_24_ж_1_описание	-0.025373638	-0.06571651	-0.15278345	-0.17246401	0.061248835	0.060521275	-0.04689687	0.053260423	0.15774858	-0.08846188	0.05146866	0.13860795	0.13092367	-0.043064907	-0.04061124	-0.11432514	0.005973419	0.058271863	0.06548117	-0.08315904	-0.015125216	-0.1987946	-0.0387625	-0.17492804	-0.21024495	-0.038029496	0.025907166	-0.11519496	-0.04939924	-0.007600859	0.0661245	0.06508646	-0.1132133	0.05891097	-0.32957917	0.046817854	-0.060170338	0.13226512	0.096836016	-0.11125576	-0.048063558	0.15256344	0.05825228	0.15295616	-0.11286029	-0.17298362	0.23199858	-0.15285404	0.035206597	-0.18268624	-0.17403206	0.07592687	-0.058806915	-0.16165246	0.010943662	-0.0063608773	-0.06482966	0.20074941	0.14654563	0.05163447	-0.097761266	-0.09265291	0.09868866	0.061761588	0.095414445	-0.20363207	0.059451196	-0.010482172	-0.046395265	-0.054495152	0.05098498	-0.012027672	-0.23839201	-0.0069123637	0.13168932	0.0045086136	0.049079157	0.08880894	0.015500333	-0.04438734	-0.003478624	-0.13434091	-0.0642156	-0.20942149	-0.053185884	0.17994772	-0.12530255	0.1140379	0.008877218	0.1422342	0.029919516	-0.09994077	0.088385195	0.033750318	0.067315415	0.06570163	-0.17740792	-0.01924605	0.053343356	-0.14449205	-0.042037595	0.12748161	-0.12205154	-0.0120137725	0.0018011997	0.0738371	0.008825956	-0.124656186	0.022131579	0.08307016	0.11501986	0.103332266	-0.095800504	-0.13341112	0.1637862	0.055164058	-0.08356376	0.05734346	0.0047234483	0.05024241	0.14626664	0.025700191	0.039741796	-0.018429272	-0.1270191	-0.051466826	-0.025351051	-0.041490648	-0.04639974	0.06336003	0.042916704	-0.010434968	0.110317335	-0.05558067	-4.8696995e-05	0.06600299	-0.20868458	-0.012060197	-0.098088495	0.05938936	-0.02105014	0.07474895	0.018828886	0.005662309	0.04873903	0.05669643	0.09087989	0.018846791	0.033261698	-0.044595543	-0.06380945	0.031485453	-0.09532912	0.08650366	0.20704536	-0.11969142	0.098384224	0.054911543	-0.07128748	0.03413983	-0.13272008	0.07537565	0.14709532	0.16654105	0.043860286	0.09565287	0.06971975	-0.15721813	-0.024195183	0.0038124807	-0.121030375	-0.061589587	0.16037004	0.10752804	0.065217204	-0.109543756	-0.06507988	0.011023019	-0.061578304	-0.2126132	-0.018046431	-0.044014443	0.0848034	0.069912985	0.08012168	-0.038832035	0.08430472	0.061442085	0.1484968	0.007470051	0.026354231	-0.15048948	-0.12007007	0.1425774	-0.14027993	-0.050196197	0.06149963	-0.096257396	-0.0011887513	-0.19348241	-0.060722895	0.114395335	0.25964132	0.036352567	0.15637188	0.20213285	-0.06742771	-0.006432614	-0.23024727	0.045431785	0.07198085	0.025564356	-0.016778987	-0.009091785	-0.028523654	0.13903192	-0.0798097	-0.14005665	0.017726652	-0.20543627	-0.14258206	-0.05705271	-0.016485397	-0.09358007	0.06545428	-0.02556733	-0.024765113	0.077891566	-0.0058945008	-0.020591907	0.12757243	-0.0472883	0.0933591	-0.117187314	0.016461244	-0.019294098	-0.08374076	0.045178436	-0.22269814	0.15185332	0.170102	-0.012422128	-0.049893785	0.039036624	0.073008776	-0.12766567	-0.11650648	-0.11643703	-0.20970269	-0.09274003	0.11840666	-0.023154167	0.20398268	-0.09796564	0.002651466	-0.06638466	-0.0489954	-0.0739475	0.04248004	0.16141741	-0.017134663	-0.08340838	-0.03840489	0.09675635	-0.0013813041	-0.04149382	0.15988117	0.052144013	-0.26892594	-0.12555903	-0.16042921	-0.021638874	0.032420848	0.040903725	0.057082508	-0.08743912	-0.22696316	-0.061821222	0.19490516	0.11315249	0.05636031	0.07631326	0.0564027	0.0020392835	-0.11033136	-0.107225336	-0.02486164	0.12616596	-0.08781437	-0.032278996	0.089606024	-0.14975189	-0.119625546	0.13063015	0.03138779	-0.04915252	-0.050431214	0.11145755	0.16586356	-0.20701554	
