 	жить_VERB	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
104_24_ж_0_повествование	-0.0009881265	-0.14353034	0.032789823	0.30516604	-0.11771709	0.1952222	0.21666975	0.2815419	-0.017179782	-0.12348478	0.06352669	0.13764395	0.197884	0.026316857	-0.11739869	0.28089035	0.1605186	0.27287173	0.064615354	-0.017303888	0.20420854	-0.06594188	0.22922021	0.09899333	-0.3242872	-0.051314782	-0.058435213	-0.05065621	-0.14087725	0.07880159	0.0041497312	0.020160815	0.110673994	0.08762886	0.0035743683	0.33866355	0.073055886	0.27072692	0.15813911	0.003467222	0.07746193	0.18698125	0.041861083	0.11485268	-0.109176375	-0.15889098	0.053461038	-0.29463938	0.37453046	-0.053246327	0.07952441	0.273779	0.15411992	0.0050172675	0.24545102	0.2923848	-0.20763604	-0.04573225	0.023462217	0.3382364	0.22352116	-0.13774818	0.09825595	0.09866711	0.028770622	-0.31330523	0.023244942	-0.014172785	0.029998042	-0.29295954	0.08740646	-0.03532461	-0.06881896	0.080458686	0.10281022	0.12595806	0.12954113	0.13310452	0.057354454	0.10909399	-0.11275841	0.087345794	0.16515395	-0.23170309	-0.008785015	0.024592735	-0.36678866	0.22611246	0.007306375	0.0232066	-0.026168268	-0.10086416	0.35512984	-0.13457285	0.30023742	-0.07884865	-0.07918532	-0.25766173	0.10462502	0.05029164	-0.20765643	0.08423474	0.0019136886	0.075867474	0.11614217	0.23575658	0.27905196	-0.16263604	-0.2134638	0.18327166	0.19647005	-0.06051653	-0.0071986225	-0.33780017	0.043072205	0.09842813	0.038628474	0.11923251	-0.062281396	0.04908561	0.24464513	0.27736524	-0.12847996	-0.07273212	-0.18059821	-0.13569236	0.03314586	0.16542925	0.08153045	0.282355	-0.15061037	0.40477717	-0.23605831	-0.12764916	0.26319686	-0.109778896	-0.32040802	0.064413555	-0.16025923	0.17158143	0.056092724	0.037474047	0.19175783	-0.4311659	-0.3233327	-0.23031348	-0.10206155	0.1902503	-0.21090177	0.0946998	-0.20666182	0.070548385	-0.06413171	-0.18620795	0.25433716	-0.26816422	0.17769712	-0.07801005	0.06739136	0.0013622504	0.27664554	-0.19476016	-0.009513705	-0.1027917	-0.065527536	-0.14065766	-0.22318196	0.06350023	0.20003119	0.0445381	-0.046226505	-0.18653281	0.02509373	0.12402278	0.1758415	0.2305901	0.13497238	-0.044183962	-0.1169916	0.0037221536	0.05290982	-0.008634485	0.17884108	-0.20005983	-0.112336256	0.20891804	-0.116331466	0.27462953	0.5382462	0.07608704	0.054800835	0.011044098	-0.09874241	-0.20354293	-0.056400966	0.065510444	-0.2181399	0.059374005	0.07905994	-0.06226004	0.3081052	0.14969833	0.20195454	-0.13878357	0.31256628	0.14799444	-0.23946394	0.08754265	-0.4440794	0.046626043	0.111812845	-0.00020148496	-0.15413499	-0.21069224	-0.62252694	-0.1292964	-0.23687871	-0.43324956	-0.016432976	-0.013409579	-0.28743908	-0.027508534	-0.14203994	0.30348456	-0.04029684	-0.23250955	0.14691727	0.09146469	0.21732973	0.17605406	0.25396144	0.026525894	-0.13598298	-0.13059592	-0.0074011576	-0.22890048	-0.013355288	0.23695141	-0.24144883	-0.01600037	-0.023035062	0.21169165	-0.28105247	0.01002103	-0.006605081	-0.17260224	0.082698844	0.045051236	0.15283662	0.13229886	-0.029865768	-0.2862055	0.0118095735	-0.15400617	-0.057128254	-0.26502877	-0.01974449	-0.057325665	-0.10348375	0.17119817	-0.18465236	-0.17777798	-0.15285854	0.45419264	-0.12457249	-0.0055589657	-0.3108484	0.11659008	0.00985075	-0.2799622	-0.21718512	-0.4509197	-0.23974599	-0.005610531	0.12108121	0.12352053	-0.24089386	-0.23352696	0.0025909047	0.18628846	0.24388677	-0.033006717	-0.077503614	0.03303791	-0.036915224	0.046242613	-0.07094093	0.24514729	0.11225445	-0.34755293	0.13599038	0.0002629468	-0.25254834	0.17269236	0.095729955	-0.17714109	-0.06592715	0.031512443	0.07702934	0.17868723	
104_24_ж_1_описание	0.09757132	0.1094748	-0.3581782	-0.13593823	0.15731831	-0.02391207	0.08883385	0.06323159	0.084003955	-0.024706976	0.16979383	0.12787515	0.16514722	0.008998677	0.28302452	-0.17543133	0.06222045	-0.04620578	0.3668055	0.09351357	0.27297986	0.093383916	-0.10280208	0.299998	-0.24373555	-0.04339001	0.100225806	-0.06941618	-0.12440663	0.07912535	0.34433794	-0.018955806	0.14015555	0.061663356	-0.032009058	0.19227709	-0.08725718	0.3160631	0.07098549	0.0075820135	-0.21812142	-0.16399638	-0.16532323	-0.01161285	-0.2118191	-0.09214075	0.1006166	-0.09058185	0.15737493	-0.016716715	0.1693072	-0.068373606	0.08559628	0.023147935	0.22148214	-0.12367811	-0.116047144	-0.14574698	-0.13056315	0.08646214	0.06045963	0.110232174	0.17213407	0.07353183	0.12570083	-0.14398253	-0.21864276	0.14200395	-0.111899294	-0.102997825	-0.09597222	-0.29932937	-0.08714214	0.07833369	0.10347295	-0.07561617	0.030911217	-0.047539335	0.08025257	0.010957058	-0.3025875	-0.049172074	0.26481318	-0.17412312	0.057672054	0.09957959	0.12128106	-0.23578615	0.1340054	0.08439971	-0.18880606	-0.3250275	-0.12891202	-0.28705806	0.09067145	0.0045383503	0.16182174	0.15496336	-0.17378846	-0.13610737	0.07157313	0.12491968	-0.31575543	-0.07697058	-0.045570984	0.08533457	0.06795546	-0.35439342	-0.024551816	0.31807503	0.15965483	0.0035127667	-0.13914457	-0.10018879	-0.036978416	0.30920705	-0.020806208	0.14573419	-0.21476918	-0.18549809	0.13211177	0.1891386	0.049953245	-0.14240313	-0.06000087	-0.17607704	0.14430538	-0.098667316	-0.027434062	0.23464553	0.25777045	-0.053489115	0.3249699	-0.47842315	-0.15509811	-0.12576571	-0.37613854	-0.2254076	-0.1842932	0.11084828	-0.0048418213	0.20959255	0.13040416	0.111769155	0.12104988	-0.1824148	-0.013952221	0.15753467	0.09027387	0.054632507	0.15085892	-0.06491152	-0.100114934	0.3225154	-0.039702706	0.011990261	-0.08765153	-0.21994756	0.3779195	0.067243405	0.15487821	-0.049840968	0.064962536	0.23704006	-0.14991897	-0.021990951	-0.123530686	-0.19594082	0.13249932	-0.21132879	-0.018766886	-0.04691083	0.049565505	-0.06363957	-0.05219423	0.10623031	0.010340015	0.052301098	-0.13596082	-0.013246494	-0.15749896	-0.0054012667	0.29443365	0.072306104	-0.005595534	-0.22236274	-0.09047252	0.14679877	-0.07368046	-0.040317595	0.1148166	-0.037958093	0.030132331	-0.0793887	0.13449967	0.026708763	0.13348435	0.054327704	-0.10949288	-0.011731725	-0.12139979	-0.14163858	0.053584192	-0.22423762	0.20034967	0.0026977963	0.006524496	-0.3692216	-0.063282155	0.12298313	0.098458365	0.13844177	0.30840656	-0.0669572	0.036263738	-0.031305045	0.017204685	-0.0836153	0.0667401	-0.039857734	-0.16597936	0.07085928	0.10108762	0.12561259	0.012741813	0.0052012196	0.025891181	0.36601567	0.17341296	0.06866845	0.01397056	0.16122705	-0.1903793	0.0012550654	0.037725493	0.0039972463	-0.09211917	0.25353572	-0.08695185	-0.055314377	0.028588869	-0.30662966	-0.40695962	0.03984295	-0.38062915	-0.013693515	0.25072232	0.088097945	0.07920254	-0.2948011	0.1387386	0.27107155	0.16881534	-0.18632586	-0.093514375	0.19511539	-0.25449008	-0.27734423	-0.083575346	0.1270915	-0.09837755	-0.06754063	-0.14341395	0.08088625	-0.092901595	0.057982445	-0.16543096	0.0077216746	-0.2519045	0.039455008	-0.060539424	-0.118310615	0.085991204	-0.0043393485	0.09546089	-0.049829975	-0.0076376437	-0.18336889	0.030339124	0.21280527	-0.019530913	-0.29427677	0.03320653	0.009606004	-0.09087669	0.04363604	-0.031021101	0.12967657	0.042428356	0.031508103	0.16875696	-0.2344138	0.08701182	0.16227615	0.08457933	0.015792212	-0.02851565	0.12819727	-0.16603668	0.14620994	
104_24_ж_1_описание	0.045966003	0.07609082	-0.054238793	-0.28348437	0.0045766644	0.08061921	-0.010252253	0.11734777	0.221359	0.06533345	0.106303506	0.08604752	0.19555037	0.011680757	0.025420398	-0.02819174	0.013531144	0.080066815	0.16480704	-0.020842759	0.12631351	0.0064017526	0.006672514	0.010935773	-0.21702361	-0.073669046	0.2519718	-0.04447615	0.004785863	-0.117615946	0.21825857	-0.0931742	-0.1979016	0.19402508	-0.321818	0.12016777	-0.262632	0.16095415	0.14908242	0.11030272	-0.10843065	0.10904932	-0.0115490155	0.11311457	-0.11267977	-0.07981261	0.17508118	-0.26343367	-0.10803934	-0.05592689	-0.18876113	0.0032980691	-0.017824188	0.018647691	0.11070595	0.018463144	-0.30733252	-0.052071046	-0.020733947	-0.035725687	-0.11895877	-0.06569371	0.0026766013	0.087189056	0.010762404	-0.13389371	-0.020686544	0.11721546	0.009437621	-0.033731457	0.02534947	-0.33135352	-0.11761972	0.21494348	0.13800883	-0.059651196	0.048205107	-0.11739749	-0.13455506	0.08113266	-0.1207569	-0.08454671	0.13298717	-0.15475065	0.05740066	0.08821944	0.057594005	0.07578822	0.0034352492	0.032765567	-0.084326215	-0.06605936	0.16159065	-0.056286905	0.062791996	-0.021815354	-0.05617867	-0.031763304	0.017796086	-0.090438426	-0.12584192	0.26875842	-0.22789991	-0.077106856	0.061727583	0.18053657	-0.03253484	-0.26422647	-0.17805298	0.14181136	-0.07836065	0.07159116	0.08403319	-0.19561546	-0.064175524	0.03954853	0.07875604	-0.04362711	-0.054387856	-0.12540762	0.12255802	0.14481167	0.14786856	-0.11788704	-0.13064541	-0.03040886	0.091431506	-0.023497663	0.12115403	0.02935294	0.08546003	-0.13173942	0.13643828	-0.21147223	-0.10082549	-0.13476327	-0.43199062	-0.1452534	-0.1523629	0.18407492	0.047842413	0.13176067	-0.07425069	-0.06373182	-0.19662	-0.1402209	0.19164838	0.17308594	0.092633285	0.16678025	0.008293226	-0.1494335	-0.23044549	0.13254702	0.13713492	-0.16589314	-0.0703182	-0.0051389835	0.12345454	0.05016358	0.15814282	-0.013716067	0.030944323	0.14713648	-0.08970214	-0.031333007	-0.13523905	-0.05660056	0.018850042	0.018970033	-0.1617548	-0.120107986	0.130955	0.08967287	-0.029019363	-0.02359148	-0.06542678	0.09840693	-0.16520114	-0.19747178	-0.074143626	-0.052388072	0.1748345	0.16841996	0.09745631	0.099972524	0.075612776	-0.03083765	0.016490638	0.105531685	0.10490649	-0.04103691	-0.06722265	-0.19428098	-0.057583004	0.024099534	0.030884087	-0.113196075	-0.048643146	-0.04623412	-0.056791246	0.03812774	0.20114918	-0.047938425	0.17765409	0.18045397	-0.09888635	-0.23406564	-0.03152241	0.13113378	0.036779966	-0.007672325	0.015221001	0.08187295	0.056695282	0.038301192	-0.035196725	-0.128924	0.036926195	-0.026365817	-0.00032975772	-0.046256404	0.017854525	-0.08600524	0.1555149	0.15479293	0.031708788	0.123836815	0.115131795	-0.04124848	0.12467747	0.21885692	-0.076185726	0.06682203	0.08860547	0.04430778	-0.15342455	0.18508756	-0.29401717	0.072335966	0.08330498	0.14353189	-0.13805614	0.071730934	-0.11339673	-0.0829062	0.066220924	-0.2769039	-0.17275912	-0.16980015	0.006634752	0.18192579	0.16069065	-0.2982896	0.18773079	0.015771715	-0.06972439	-0.28291723	0.06639286	0.08187737	-0.11853322	-0.11655993	-0.15260987	0.06509665	-0.03355405	-0.12235729	0.08353738	0.09265538	-0.20932023	-0.14121673	-0.1953278	-0.026914136	0.04911534	0.02241082	0.06278673	0.015161857	-0.11482141	-0.17757173	0.058994535	0.38822606	0.26792946	-0.1009166	0.008578812	0.004031653	-0.19164215	-0.11228099	-0.062976055	0.010872732	-0.18009527	-0.119081534	0.10310584	-0.28635505	0.02814483	0.052360516	0.051767547	0.06543286	-0.14277977	-0.04835951	0.09615459	-0.21005912	
106_22_ж_0_повествование	-0.050538573	-0.22556035	0.04223555	-0.0768357	0.0018954356	0.034252822	-0.053498443	-0.0016498436	0.07470543	0.027312033	0.035651695	0.06145833	0.054615185	-0.10373553	-0.031815667	-0.006883042	-0.09787314	0.041363575	0.16744229	-0.23961064	0.07868775	-0.09341998	0.043617155	-0.041576043	-0.12885381	-0.031371716	-0.04749693	0.025710767	-0.08416726	0.11760344	0.01809702	0.030837117	0.097632036	0.037961476	-0.12199863	0.044284593	0.05649225	0.02627829	0.06892617	-0.029065125	0.037259545	-0.06910717	-0.11100537	0.054949436	0.013454634	0.023191484	0.041012075	-0.13320981	-0.056685805	-0.21255098	-0.04238925	-0.035374116	0.020459283	-0.03936245	0.0038352301	0.024038948	-0.027650883	0.094033994	0.060012925	0.041987363	-0.030316869	-0.024187334	0.16138138	0.14604655	0.07039228	-0.15594012	0.026624607	-0.046792634	-0.09331847	-0.071534224	0.058416717	-0.0045738285	-0.10227725	0.010941845	0.062952355	0.05992555	0.050745673	0.0014939934	0.022552175	-0.05445194	0.016412824	-0.08297345	-0.06731977	-0.13169993	-0.11288864	0.073309615	0.03904103	-0.0095856385	-0.12746365	0.1275028	0.034493823	-0.042558495	0.07380564	-0.094525404	0.15059695	0.02005751	-0.09205867	0.123976775	-0.010212678	-0.11353178	0.00144309	0.20982133	-0.075264804	-0.0046976903	0.056766953	0.0150128305	0.045299176	-0.14724764	-0.006257874	0.1508164	0.29910058	-0.0029485957	-0.10855607	-0.0090886885	0.03266696	0.030508118	-0.012600516	0.007069391	-0.12415191	0.05319456	0.15840593	0.028857194	0.066547625	-0.011068243	-0.15020321	0.05258833	0.11757579	0.12012126	0.2500119	0.109970935	0.051658526	-0.06062093	-0.063685745	-0.1957662	-0.028783193	-0.1085351	-0.11855097	-0.035162464	-0.039573167	-0.03974029	-0.032540597	-0.03822949	0.021864826	0.07101366	0.00074578327	-0.14176708	0.1637257	0.0201956	-0.05388913	-0.14764418	0.078016385	-0.050388712	-0.25406665	0.10457405	0.20920989	-0.015206941	0.10057924	0.0027697564	0.07885131	-0.1415396	-0.009711756	0.007814275	0.20596209	0.118971266	0.034889694	-0.055722214	-0.08287119	-0.16576387	0.04835832	0.019975554	-0.12126717	-0.036160953	0.15368785	0.09863586	-0.08515072	0.049542848	0.04155182	-0.0382359	0.010497456	-0.05434715	-0.11135762	0.012741924	0.053442713	0.047955725	0.114479475	0.08902646	0.053377315	0.04010566	0.20308182	-0.026665447	0.0026731153	-0.11261949	-0.19872877	0.042469166	0.04153812	0.015336987	0.02117083	-0.08253255	-0.05496521	-0.16056417	0.04936832	0.057374895	0.09372151	0.02190244	0.15027103	0.07384349	-0.013370405	-0.07876184	-0.14339755	-0.06410846	0.094781406	-0.054455563	-0.011489718	0.028484214	-0.048101284	0.09016601	0.031855263	-0.033439346	-0.096412376	-0.12272399	-0.013556044	0.014084394	-0.030104997	-0.005518681	0.049516242	-0.035327043	-0.0047358503	0.124651596	0.061385248	0.08049262	0.09009401	-0.13277756	0.07925587	-0.000400728	0.026042346	0.039583627	-0.008667415	0.04495538	-0.18100141	0.050235458	0.123013385	0.042447165	-0.042024795	0.08626911	0.032748077	0.08119256	0.047635503	0.013406673	-0.06981274	-0.074881725	-0.0915103	-0.041342355	0.07470726	-0.09215617	-0.077761896	-0.116026	0.021593247	-0.055201508	0.1555813	0.09638405	-0.031620845	-0.23953138	0.0006460622	-0.078522325	-0.06407196	0.058137696	0.14900596	0.008000523	-0.13048658	-0.09441879	-0.10973162	-0.14641538	0.068113886	-0.021686144	-0.00024184982	-0.021096265	-0.017256446	-0.081211835	0.15005288	0.02452695	0.016289083	-0.09912443	0.008212048	0.0460413	0.050253008	0.0076556695	-0.049317848	0.1076331	-0.03187776	0.075442985	0.15837625	-0.03258941	-0.006156417	0.15450643	0.03250088	0.16515908	-0.11462107	0.11796737	0.06802622	-0.12985	
112_22_ж_0_повествование	-0.15191156	-0.028016396	-0.09180152	-0.09682708	0.1582549	0.0009908105	0.011461764	0.08506224	0.022721307	0.006557616	0.13411218	0.19660228	0.07699148	0.09865171	0.17049398	-0.21205984	0.113925375	0.04759861	0.16407499	-0.14017457	0.040140424	-0.18324973	-0.09051619	-0.021560194	0.09638113	-0.14932515	-0.012958183	0.06743006	-0.036315862	0.018913664	0.06419677	0.19943346	0.06255165	0.15720177	0.031111768	0.0107206805	-0.026715891	0.24257861	0.13618612	0.13628909	0.014791392	-0.083470844	-0.17199844	0.0613824	-0.14776613	0.044509623	0.13688983	-0.14711204	-0.022167848	-0.12868129	-0.12821425	0.061214793	0.076571725	-0.012547282	0.16728185	-0.096791975	-0.20560865	0.18267351	0.04317498	-0.028950369	0.00012071105	0.04335321	0.3238269	0.022683786	0.080549605	-0.17717391	0.08347836	-0.010427793	0.029558428	-0.00984408	0.06937564	0.25894082	-0.084421106	0.07979741	0.10823255	0.09168161	0.029764408	-0.10706178	0.102735005	-0.20073497	0.06696399	0.12286341	-0.07894165	0.13477902	-0.124482095	0.08072132	0.121481426	-0.10863767	-0.08526402	-0.06717787	0.022529246	-0.12072206	0.10574001	0.054730028	0.15738015	-0.06691813	-0.06692963	0.039904956	0.044857625	-0.05208875	-0.013866794	0.102919616	-0.0039397874	0.04759373	-0.043111444	0.034007836	0.024786582	-0.13120095	0.14581223	0.09273937	0.11841225	-0.026497578	-0.03656588	-0.006713897	-0.043008562	-0.040761985	-0.08784369	0.07085695	-0.062959306	-0.09255346	0.14448522	-0.036244556	-0.08332115	0.0026379798	-0.16716878	0.068870895	0.016435124	0.12318161	0.23819494	0.13612914	-0.025523879	-0.07706168	-0.08523694	-0.104661524	0.08718427	0.03111096	0.06293104	-0.09484624	-0.11217922	-0.106005944	0.034190018	0.10475563	-0.2964569	0.061767075	0.06037953	-0.08994046	0.15406005	0.048072457	0.0828544	-0.11079332	0.06366168	-0.06991509	-0.34972134	0.21113007	0.2303009	0.024101982	0.13695703	0.024302619	0.14224552	-0.16546695	0.12137269	-0.049928695	0.10615752	0.2669237	-0.090758495	-0.16124287	-0.22227271	-0.003427945	0.12659769	-0.0023113212	-0.11773189	-0.13171287	0.17448936	0.10013709	-0.21922146	0.07550617	0.04371847	-0.21562004	-0.022234043	-0.00032698736	-0.2120742	0.12254477	0.25659367	0.07027108	-0.027084658	0.08464772	-0.098721124	0.111228965	0.1485806	0.046453733	-0.011093506	-0.13217713	-0.23867674	0.002075692	0.10356135	-0.1774727	0.07662846	0.039701525	-0.019063868	-0.03484712	0.018168906	0.06798768	-0.014879414	-0.07119677	0.060085747	0.18875872	-0.055208325	-0.011463463	-0.0220347	-0.10084527	-0.16743428	-0.100791395	-0.096328825	0.13289179	-0.026212024	0.08826944	-0.15682226	-0.09662569	-0.08369129	0.04764415	0.1589442	0.03346902	-0.07067538	-0.06620408	-0.007228495	-0.14090493	-0.0018523913	0.08299015	-0.041328356	0.07292801	0.07450809	-0.14001389	0.06565597	-0.08565494	-0.034153547	-0.024862474	0.05308791	0.0555844	0.05652817	0.06653332	-0.008557205	0.011090896	-0.06678828	0.04568121	0.010214492	0.07155616	0.15907346	0.12323802	0.07487711	-0.03901334	-0.03292963	0.0733343	0.2191567	-0.127986	0.0070712827	-0.02888981	0.06446284	-0.12308394	0.11980355	0.19688372	0.090332575	-0.14878808	0.0461847	-0.18304704	-0.046062917	0.05485399	0.15585412	0.020959795	-0.13840754	-0.024214877	-0.22710955	-0.08979783	-0.13614851	0.008524992	-0.02855665	-0.09980937	-0.095532835	-0.0092704	0.08410615	0.13227142	0.108802736	-0.12534623	-0.13758618	-0.13960968	0.09170852	0.0056904764	-0.11296386	0.20434411	-0.12642302	0.028211629	0.24728511	0.003800853	0.07270341	-0.050742354	0.040833566	0.039628793	-0.16974904	0.15525751	0.1295867	-0.24996875	
114_22_ж_0_повествование	-0.12390754	0.0149745755	0.045979943	-0.15866555	0.10556301	-0.04669519	0.042913806	0.08684822	-0.04624198	0.084892236	0.1627994	0.03776816	0.08073958	-0.06056014	0.07866869	-0.13715076	0.055745408	-0.0578929	0.128932	-0.13692303	0.12100098	-0.004284034	-0.004148014	0.02502194	-0.12795974	-0.22272193	0.16740228	-0.03387745	-0.19426863	0.0063708327	0.11455572	-0.03810786	0.11610321	0.020237764	-0.02537678	0.03782392	-0.09031454	0.108868115	-0.073496126	-0.16720504	-0.04514651	-0.12728865	-0.059216574	0.035811577	-0.023896838	-0.035194036	0.061169293	0.03425109	-0.09109678	-0.14004709	0.050674636	0.04994687	0.2014814	-0.0678704	-0.020696327	-0.20416112	0.03149009	-0.08274215	0.09447663	-0.052376393	-0.08549785	-0.16320927	0.21486802	-0.07383208	-0.025180275	-0.055353392	0.03041231	0.0015447997	0.06588591	-0.10915763	0.044800166	0.006146271	-0.089392714	0.08730333	0.016003689	0.11928374	0.12029562	-0.011046904	0.281782	0.0777132	-0.030643456	0.0012573885	-0.033722226	-0.0038675666	-0.15162373	0.035361316	-0.053604405	0.05801094	-0.14730173	0.1746757	0.0073223957	0.039747104	0.07736833	-0.11107125	0.087904654	-0.016590787	-0.0122050075	0.015772508	-0.06750477	-0.18914719	-0.05119561	0.092555374	-0.05665943	0.09210783	0.12841924	0.06940886	0.08643484	-0.19738817	-0.027753716	0.16816099	0.25616983	0.2360841	-0.09497428	0.040286805	0.08732811	0.09038965	-0.011680954	-0.09478461	-0.065644436	-0.06900415	0.1575613	-0.07631584	0.008314297	-0.019421535	-0.023851471	0.0393386	-0.084400184	-0.05764867	0.1707154	0.18566777	0.07713763	-0.02934205	0.1513473	-0.18400665	-0.06422889	0.14512916	-0.046028733	0.015797872	-0.07333949	0.0054727956	-0.09516609	0.04339269	0.07067048	-0.0107187005	-0.039982866	-0.10799741	-0.014248612	0.00022988829	0.10950153	-0.11478304	0.035954643	-0.057641935	-0.22401084	0.15787247	0.14325862	-0.111532934	-0.07705035	-0.023931092	0.15078427	0.022918558	0.06515414	0.19455	0.079045564	0.19302718	-0.0044694096	0.05634022	-0.024089916	-0.086789705	0.1117239	0.084391825	-0.21041137	-0.3150087	0.18689485	0.17331338	-0.112586476	0.038162857	-0.059365895	-0.007835704	-0.15393998	-0.0070738196	-0.04471223	0.012664207	0.005269473	0.15345047	0.042286005	0.101415016	0.11449146	-0.004837888	0.16907495	0.09408963	0.06447496	0.037035413	0.06661923	-0.10065049	-0.074512124	-0.10842017	-0.090417385	-0.16333525	-0.0761047	-0.11888206	-0.11704483	-0.092152685	0.11552737	-0.052367102	0.013576895	0.16956306	-0.09473535	-0.065992475	-0.08216328	-0.10937357	0.037704494	0.13604057	-0.21109097	0.11643996	0.10008037	0.07729595	-0.00021400054	-0.12176315	-0.058000997	0.029598728	0.055280507	-0.02492542	-0.08759085	0.026762793	0.14920923	-0.21926133	-0.04654649	0.09236891	-0.042833555	0.06640666	-0.033371598	0.09047284	0.058766175	2.1370748e-05	-0.15311265	-0.12957029	-0.08744592	0.088029124	-0.074702606	-0.102829225	0.23837258	0.19953674	-0.24908441	0.14331885	-0.08241478	-0.15466617	-0.018693903	0.004774075	0.046088815	-0.23062725	-0.029963352	0.023108477	0.06534063	-0.045093562	-0.12196424	-0.1446435	-0.06284127	-0.11302948	-0.19072516	0.13303922	-0.09910048	-0.13229555	-0.09534951	0.19285984	0.07324914	0.01784431	0.1644165	0.1383651	-0.31319603	-0.053386923	-0.051373273	-0.12343621	0.05743876	-0.024550335	0.105053544	-0.15213996	0.089794435	-0.041280057	0.14685896	0.16173962	0.10142928	-0.18355887	-0.17747928	-0.042294722	-0.029490577	-0.12943844	0.08040213	0.1323098	0.036521982	-0.0651744	0.11771378	-0.047085878	-0.2478928	0.16650279	0.07856646	0.05061245	-0.2488134	0.16257253	0.21786164	-0.07908162	
