 	первый_ADJ	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	
101_22_ж_0_повествование	-0.3760461	-0.14866433	0.06483489	-0.11151512	-0.0061006965	0.011632899	0.20978479	0.03347493	-0.009186575	0.1540001	0.016612034	0.06730034	0.100152016	0.02706911	0.011168164	-0.117386326	0.12084017	-0.12969908	0.09136649	-0.12033616	0.047805883	-0.056192804	0.07229266	-0.0018399209	-0.074754536	-0.07408163	-0.12156637	0.044629734	0.029045368	-0.044366512	0.09944591	0.050056793	0.11352295	0.006244329	0.09880831	0.04966618	-0.013969367	0.12358902	-0.033420287	-0.122681394	0.051586557	0.02680177	-0.09605251	0.114094615	0.1420023	-0.19639471	0.11478118	-0.36644715	-0.1612376	-0.12911887	-0.07996161	0.07944439	0.08968054	0.010024874	0.21212335	-0.092051424	-0.065705396	-0.0033548407	0.19480649	0.050775528	0.1634039	-0.09374421	0.13686414	0.015087885	-0.014481801	-0.060279094	0.10631361	-0.05294468	0.029506003	-0.1674596	0.019169763	-0.14434811	-0.035592645	-0.045417167	-0.0024754882	0.11668171	-0.06148144	0.050575446	0.046607442	0.16613646	-0.09267176	0.19457655	0.13341756	0.04511557	-0.021279365	0.21647255	-0.099489674	0.18790582	-0.1074865	0.16665682	0.061732154	-0.19922467	-0.011529082	-0.093511	0.2526317	0.012714234	-0.049048834	-0.015422347	0.079330064	-0.24191308	-0.043647192	0.09042819	-0.05564023	0.033114485	0.1534827	-0.04106526	0.12826996	-0.27397624	-0.08205083	0.084436886	0.045157384	0.07274488	-0.09537658	0.10694079	0.15770246	0.19181406	0.012541553	-0.077566825	-0.06138975	0.05406502	0.19471107	0.17810628	-0.2344183	0.024409065	-0.15548536	-0.006342216	0.14843807	-0.11926176	-0.035138626	0.099039555	0.09429457	0.06797774	-0.09379907	0.0074957134	0.013119752	-0.083372556	0.009335536	0.11444765	-0.05171624	-0.015560913	-0.176564	0.10762222	-0.1064435	-0.18994305	-0.1941658	-0.13852127	-0.007857496	-0.26720726	-0.0050028116	-0.020863429	0.17095377	-0.025024265	-0.30286607	0.14667149	0.058458257	-0.08124627	0.09297003	-0.105805896	0.12942104	-0.049409743	0.10657863	0.009746408	0.103718616	0.14137486	0.032710593	0.2179302	-0.1952801	-0.14883633	0.16735321	-0.13486221	-0.12749946	-0.18610457	0.20824023	0.006282163	-0.039374806	-0.15205637	-0.1091069	0.044688474	-0.09021076	-0.1822509	-0.14220846	-0.025136938	0.10738222	0.07497339	0.17864391	0.097763054	0.14148565	0.046944343	0.2437479	0.039274346	0.09267127	-0.068482265	-0.038673192	-0.23407371	0.13640209	-0.07357558	-0.01818761	-0.21273354	0.1435661	0.032815862	0.0031392009	-0.14551146	0.25059485	0.012172582	-0.07758836	0.21198006	-0.02205367	-0.17260131	-0.016504675	-0.067435235	-0.10758831	0.09712064	0.06713928	0.19763108	0.108777925	0.088789895	-0.20765162	-0.040118705	-0.058958553	0.0038422816	0.23876047	-0.09474023	-0.19572324	0.05471457	0.034017283	-0.05761118	-0.026952947	0.12758759	0.16803618	-0.3168327	0.13203731	-0.009197975	0.17811443	-0.11507461	-0.0351253	0.06946869	0.077161215	0.08083292	-0.22365585	0.11019127	0.2051517	0.13287929	-0.23670605	0.16523656	-0.015626524	0.06078002	-0.04865417	-0.09746322	-0.022767061	-0.33320028	-0.06754835	0.041921824	0.116260074	-0.065093935	-0.056865595	-0.0386457	0.12802657	0.131367	-0.15556487	0.22547908	0.008215448	-0.080478534	-0.13823558	0.094149314	-0.19167468	0.083056726	0.11956787	-0.0017934113	-0.05292951	-0.051909603	-0.043788288	-0.099959396	-0.110215805	0.028771508	0.20495161	-0.033074785	0.011698976	-0.032681037	-0.020532787	0.18362918	0.035628654	-0.17341639	-0.02072211	0.0369174	-0.023764104	0.020594358	-0.15156682	0.40376195	-0.0058409036	0.06848445	0.18599088	-0.10772814	-0.04439471	0.062637486	0.115891054	0.41335678	-0.04166778	0.11293912	0.20376977	-0.053782195	
106_22_ж_1_описание	-0.23725802	0.30689877	-0.044993363	-0.010871938	-0.1403317	0.034010477	-0.15010321	-0.06805369	0.3562129	0.14757824	-0.08629343	-0.24128628	-0.030286456	-0.16524069	0.029206833	-0.19329773	0.078512624	-0.11670713	-0.10806159	-0.09337693	-0.09898039	-0.1663477	0.116418675	-0.33324534	-0.21077187	0.16380085	-0.03716327	0.06873742	-0.3069573	-0.0809696	-0.0363353	-0.02135313	-0.15067743	-0.15099819	-0.115332656	0.27483818	0.12827522	-0.19620457	0.1789987	-0.0983557	0.22151351	0.02854114	-0.095876545	0.052812185	-0.11537083	-0.07277828	-0.17824708	0.12005373	-0.045892015	-0.1823351	0.08849482	0.066240296	-0.04074171	-0.12835161	-0.16354953	0.03808636	0.018970534	0.29562148	0.06179962	0.5364328	0.063364714	-0.05779593	0.025323017	-0.17640918	0.2854363	-0.11386349	-0.11196181	0.25553447	-0.0795503	-0.035948005	0.06404553	-0.039773624	-0.102047674	0.28872278	0.11578958	-0.054912157	-0.016847651	-0.073429264	0.15531139	0.034040265	0.006934904	-0.038726293	0.08263673	0.08892233	-0.10435293	0.08623204	-0.004597865	0.08056229	0.043509614	0.24780096	0.21224189	0.009431505	0.026213402	0.038672842	0.030392915	-0.009779256	-0.19526558	0.12309026	-0.08077575	-0.19719434	0.080254264	0.31362766	-0.28551763	0.124962285	-0.15285526	0.17892915	-0.050201256	0.0820863	-0.14416593	0.37033615	0.16346659	0.23723492	0.2297584	-0.07415715	-0.049575135	0.096664906	0.08912746	0.22689237	-0.07587417	-0.07542322	0.41259298	-0.22355825	-0.06071748	-0.20603393	0.09136474	0.29704309	-0.14309078	-0.023243556	-0.018300558	0.22002423	0.03690456	0.1666865	0.02646165	-0.23458348	0.11995377	-0.050850216	-0.041990556	-0.3509844	-0.19184387	-0.018791825	0.1619391	0.098901734	-0.0025729598	0.10333669	-0.15840957	-0.07359139	0.15760335	0.005555093	-0.036726587	-0.098170996	0.08067946	-0.060426448	-0.123004586	-0.11928418	0.35970196	0.15453635	0.023726072	0.047968786	0.096891984	0.046355143	0.21735565	0.1032769	0.1196044	0.1096686	-0.014219421	0.050243046	-0.18250154	-0.040983696	0.25654328	0.28629312	-0.25259244	0.12062262	-0.003819432	0.113773786	-0.03651712	-0.022862805	-0.049892724	-0.31273642	-0.16419816	0.102418356	-0.060727913	-0.16999003	0.25712478	0.14358951	-0.14461718	0.20867671	0.09674191	0.10932869	0.11776851	-0.3452792	0.31508276	0.08758055	-0.0077161635	0.024804737	-0.28959703	0.2293552	0.11385208	-0.2023982	0.08009752	-0.13830066	-0.22450922	-0.24425845	0.2029797	-0.09167173	-0.084448636	-0.08648005	-0.077569194	-0.28430218	-0.24133201	-0.06461127	0.010928039	0.117166884	-0.44126612	-0.058357276	0.03163636	0.077271804	-0.16918926	-0.24288863	-0.10100657	-0.21051	-0.27304718	0.14559183	-0.036271513	0.074637726	-0.041659016	-0.022949558	-0.09736092	-0.061156053	0.108050846	-0.35664856	0.10731443	0.19630401	0.04903877	-0.10647521	-0.034084994	-0.14653386	0.31647363	0.09413798	-0.17751683	0.37773576	0.014977845	-0.043272156	-0.15684582	-0.019410072	-0.1584512	0.1416026	0.13797183	-0.37263432	-0.27647662	-0.11189139	-0.29761547	-0.29422203	0.21877661	-0.2639616	0.059079885	-0.038279474	0.013339272	-0.011017319	0.10866481	0.51872313	-0.17148858	0.012505931	0.13118617	-0.012748135	-0.17475133	0.01976054	0.038892362	0.07587069	-0.059570007	-0.18083605	0.09135196	-0.26241317	0.06488993	-0.3237319	0.03312353	0.20707288	0.10069982	0.10173862	-0.27089417	0.29775625	0.12676564	-0.17132862	-0.13127485	-0.011916131	0.29264417	-0.06502217	0.17856114	-0.0013951295	0.08944252	-0.008381409	-0.07017229	-0.3020205	-0.19111823	0.11837534	0.3019235	0.19814843	0.016849764	-0.11575207	0.10443501	-0.14202543	
106_22_ж_1_описание	-0.1727053	0.017865349	-0.018934583	-0.15196703	0.08701076	0.05927027	-0.11302022	-0.031907193	0.24905086	0.16340658	-0.102980256	-0.0017416164	-0.03196456	-0.111113355	0.06026556	-0.12986924	-0.0035312355	-0.04413163	-0.0058670165	-0.11778146	-0.021827718	-0.060386248	0.04064297	-0.17105114	-0.14337116	0.013061518	0.07141789	-0.0030154958	-0.24606916	0.030782873	-0.06427034	0.12186744	-0.06763444	-0.018566677	-0.06272812	0.15261598	-0.014709431	0.019909626	0.053746026	-0.088595234	0.019853458	0.0147099495	-0.06625114	0.11599262	-0.16485074	-0.035104226	0.11051651	-0.101791285	-0.021546932	-0.071716465	-0.014473587	-0.023882572	-0.042483293	-0.06130444	-0.010172324	-0.06270012	-0.03590359	0.18974057	0.14286573	0.2780311	-0.0497839	0.031286363	0.04530834	-0.2179058	0.19839528	-0.19519308	-0.11415546	0.014263039	-0.14237949	-0.14329943	0.013348554	0.06822556	-0.021857696	0.005956714	0.18458489	0.020761535	0.09652508	-0.08870064	0.12589914	0.08080961	0.032349437	0.11605594	0.16313002	0.078159586	-0.16980436	0.059849918	-0.026577378	0.07133921	-0.13046946	0.20011456	0.10036667	-0.09356137	0.0479602	-0.15796557	-0.049859434	-0.018749157	-0.072060235	0.028762352	-0.041227423	-0.041008137	-0.0016208254	0.24195223	-0.21293429	0.02737487	-0.07029724	-0.04237566	-0.12847039	0.0016889281	-0.09986104	0.18026999	0.18100874	0.11532509	0.04753516	-0.0432416	-0.0368492	0.12401849	-0.036769725	0.13341767	-0.027030196	0.061089974	0.14300908	0.0073148785	-0.0053225593	-0.23177934	-0.011736234	0.1130952	-0.02136715	0.09680391	-0.034173727	0.23599628	0.06918742	0.1160692	0.07480055	-0.07025111	-0.03616965	-0.04766311	-0.071648836	-0.113459684	-0.09954628	0.01272699	0.030738	0.08039317	0.022284526	0.04878315	-0.0070144385	-0.053792536	0.19417515	-0.09567828	-0.04193185	-0.081238076	0.0054415674	0.039273165	-0.1754076	-0.10318365	0.2262433	0.00311852	0.11596169	0.0019413717	-0.118588254	-0.054919768	-0.021430558	0.045435082	0.07860021	0.16943721	-0.037496746	-0.043804586	-0.049110226	-0.07143936	0.22916904	0.14141493	-0.078098245	0.13585253	0.09105264	-0.025123212	-0.10554691	-0.115510665	-0.06408581	0.009600952	-0.1922774	-0.004315722	-0.2105331	-0.10781534	0.11401353	-0.00566883	-0.034865975	0.18158448	0.064231366	0.09944059	0.11804433	-0.15058896	0.24199359	-0.008136861	-0.089327425	0.06589726	-0.08996181	0.05259797	0.07982361	-0.16444257	0.031455208	-0.12845162	0.01085238	-0.1560041	0.15782574	-0.12045872	0.07825757	0.09789994	-0.21185419	-0.08956973	-0.10485448	-0.11832676	-0.12871942	0.12451527	-0.16920587	0.017182315	0.0046406747	0.056435395	-0.013928251	-0.12078428	0.11240121	-0.17899159	-0.10827316	0.042104352	-0.005618611	-0.013218159	-0.09242279	-0.01669364	-0.12561318	-0.19848448	0.049004614	-0.09753104	0.060505964	0.001275352	0.042568196	-0.12182999	0.003822303	-0.10194056	0.16005695	-0.010109636	-0.16071787	0.17966266	0.041865695	-0.23695192	-0.027505785	-0.07484476	-0.15693457	0.04772141	-0.05368501	-0.09750243	-0.19335851	-0.20454939	0.0061394926	-0.15915947	0.16450734	-0.15060695	-0.00062495546	-0.06897322	-0.11594763	0.050469577	0.1317084	0.14151129	0.06719203	0.06404507	0.007977566	-0.006799233	-0.19220753	-0.021782532	0.0014983565	0.07780616	-0.17614366	-0.07107051	0.08218046	-0.18339947	0.11157584	-0.17539716	0.12450013	0.036572304	0.022416268	-0.014835249	-0.028911501	0.26137146	0.076810755	-0.16611893	-0.12538783	-0.15123926	0.12320049	0.010377109	0.0080908295	0.035135217	0.140718	-0.021646714	0.08212853	-0.21686706	-0.13893798	0.12893629	0.07247988	0.14124808	-0.056652844	-0.043830447	0.16244435	-0.073303364	
10_23_ж_1_описание	-0.19637962	0.08213883	-0.041836962	-0.12664962	-0.010354891	0.035051573	-0.039684992	-0.05770874	0.1514924	-0.12602876	-0.0059982887	-0.022567406	-0.13229086	0.040080052	0.05860212	0.10318688	-0.0015892275	0.07396083	0.23488267	0.09662634	-0.13381617	-0.15304965	0.085494645	0.017471889	-0.06951935	-0.16846216	0.10792309	-0.03787133	-0.15560557	-0.17271268	0.27892557	0.009738845	0.044698928	-0.031864647	-0.05397075	0.28884646	-0.17948514	0.16401397	0.090358965	0.05133299	0.01059593	-0.0027334045	-0.10719051	0.19217162	0.09957135	-0.05134396	-0.047924027	-0.26284057	0.017799914	-0.045043174	-0.110509716	-0.07591953	-0.11841514	0.06167257	0.21090163	-0.056164335	0.08151022	0.28219447	0.04040249	-0.07005437	-0.211183	0.0062766545	-0.051775217	-0.02061873	0.106853686	-0.23765223	0.10117381	-0.04676819	0.07617768	-0.019058049	0.21348058	-0.046417773	0.10743767	0.1373765	0.044702742	0.11186569	-0.12594594	0.25821015	0.097497724	0.12578188	-0.43821397	0.19217901	0.036383435	0.16061383	-0.14415646	0.08772096	0.104280025	0.048319798	-0.2444272	0.05768447	0.13171253	-0.24162464	0.012421921	-0.014788586	0.16014299	-0.20367974	-0.045350295	-0.044124488	0.14043957	-0.16607128	-0.05578396	0.09817776	0.0042064083	-0.072805144	0.2809297	-0.13536304	-0.20963438	-0.02772584	-0.0054338924	0.2267148	-0.00031611323	0.19875507	0.03861974	-0.27487245	0.119722426	0.18750633	-0.07644292	0.06647789	0.054745812	-0.029309457	0.052084584	-0.107208945	0.10361028	-0.21348293	-0.058074992	-0.18190074	-0.11594478	0.23044126	0.07067712	0.17638366	0.06145369	0.018521868	0.032150984	-0.027162222	0.026840067	-0.031056376	0.027863482	-0.06380823	-0.116723	-0.18703528	-0.06931848	0.009532998	-0.018168598	0.08166304	0.25242758	0.008006032	0.075676285	-0.02351272	0.09403331	-0.033826023	-0.18928818	0.032954514	-0.32608753	-0.061183095	0.47425643	0.13699548	0.00045328835	-0.12389169	-0.16361253	-0.22246136	0.23773126	0.19529079	-0.08298591	0.2843378	-0.08106547	0.0039477744	-0.22719736	-0.059594866	0.037745863	0.16046433	-0.14410084	-0.10578302	0.15269773	-0.073365726	0.05135035	0.05601768	-0.21307485	0.0037967365	0.10135711	-0.18248898	-0.011123124	0.023885936	-0.022988388	-0.0083138095	-0.18228765	-0.13729669	0.021777265	-0.067606725	0.15150547	-0.16139215	0.041176777	0.13951756	-0.013532196	0.18361755	0.15828817	0.031208763	-0.0031214233	-0.16789709	-0.010141939	-0.286398	0.1183702	-0.029622784	0.18096572	0.13392574	-0.2622482	0.30245474	0.06906151	-0.08742756	0.023788847	-0.013140787	0.17815308	0.08486918	-0.1241195	-0.16556264	-0.025499836	0.19619335	-0.08673928	-0.059113175	-0.19651806	-0.08086409	-0.06786518	0.06816573	-0.1250545	-0.14939566	0.07441148	-0.089557774	-0.14371355	-0.07261542	-0.013978228	-0.013951403	-0.07001467	0.22292633	0.13109533	-0.2950127	0.116677605	0.06741098	-0.10580502	0.19463843	-0.14549796	-0.15024501	0.09829196	0.026371486	-0.15939744	0.05580241	-0.32660785	0.0609982	0.16163091	-0.0090335645	0.008145799	-0.18854763	-0.10246972	-0.15521227	0.097466625	-0.1920662	-0.18785608	-0.20160107	-0.20396416	0.14171931	0.019651445	-0.15877996	0.051360145	-0.049548667	0.108822756	-0.056394417	-0.11878716	0.039712608	-0.07992063	-0.22060542	-0.069431216	-0.23221023	-0.2943206	0.108104564	-0.11057868	0.06754267	0.13698246	0.095384665	-0.17507423	-0.048129734	0.06221986	0.018057214	0.111867845	0.014362842	-0.11826555	0.08516937	-0.040740285	-0.14126159	-0.07662407	-0.023587255	-0.12373371	-0.05411108	0.029374333	-0.012699249	-0.15344216	0.34476408	0.060297012	-0.17019592	0.03232043	0.13787632	0.2304018	-0.09106132	
117_22_ж_1_описание	0.18638925	-0.032371525	-0.045575455	-0.2171969	-0.12691802	-0.016751593	0.032361537	0.25978336	0.08613454	-0.15548295	-0.13712497	-0.0729989	-0.13305102	-0.14929092	0.09906849	-0.073985904	0.2826731	0.074665934	0.091788955	-0.07130602	0.013962001	0.2312407	-0.31959933	-0.4458276	-0.24512768	-0.17324407	0.0444801	0.018302128	0.08731429	0.2641859	0.40053976	-0.07002893	0.0687318	-0.05227835	-0.18218744	0.28984857	-0.102584206	0.0489832	0.0384562	0.1477246	-0.008145668	-0.04236781	0.033018135	0.26514152	0.009412453	-0.11856987	-0.02777633	-0.20303011	-0.15285012	-0.0048566386	-0.085221924	0.023940846	-0.028256916	-0.019544937	0.053462923	0.0020353785	-0.06417769	0.13917753	0.049210794	0.18148777	0.09804356	0.33669236	-0.2140657	-0.123755045	0.32277617	-0.23568073	-0.121590145	-0.03714563	0.1637853	0.029192181	0.1800174	-0.23667851	-0.17920248	0.03618007	-0.02337612	-0.17122962	-0.019172058	-0.01016669	0.04640518	-0.27924117	0.07366035	-0.0045130216	0.1720249	-0.051435985	-0.31629348	0.0039451346	0.016498975	-0.019056898	-0.2932183	0.07546766	0.12090563	-0.15430814	0.020395424	-0.16357623	0.02363529	0.035395324	0.018623421	-0.10857536	-0.02739114	-0.06926306	-0.27359083	0.104594186	-0.26367185	-0.124753535	0.0081097	0.17603461	-0.08267842	-0.22284132	0.057732016	0.07685524	-0.05541049	0.2659676	-0.08092679	-0.15584725	-0.06487952	0.15864187	-0.33721095	0.2823652	-0.10336275	0.055944234	0.089976415	-0.15416473	0.008732667	-0.07865775	-0.09931742	0.02124372	-0.22863784	0.11839396	0.1810608	0.09426153	-0.0096435025	-0.35149598	-0.10691848	-0.13070348	0.00050281733	0.1473931	0.19377387	-0.016366411	-0.09262486	0.080989905	-0.00043024123	-0.29287928	-0.015459059	-0.20764574	0.098022625	0.12886748	0.12417794	-0.024919856	-0.27982074	-0.17826226	0.18531644	0.21505377	-0.25328842	0.051800415	0.3388413	-0.2985738	0.06310092	-0.33794117	-0.056417428	0.086041406	0.15380825	0.007230647	0.17209461	0.45459226	-0.08086904	-0.07589618	0.07994723	-0.054177426	0.0961208	0.039234333	-0.17960376	0.018251996	0.04738957	-0.16537982	0.12408017	-0.014664147	-0.0049493127	-0.28642032	0.006129924	-0.1874512	-0.113565125	-0.040883522	-0.13690582	-0.11065676	0.12047012	0.052996725	0.083968416	0.100188196	-0.05129282	0.07274938	0.2308304	0.13556944	0.055708162	-0.13478278	0.17794365	0.09946116	-0.062858954	0.07952385	-0.09664118	0.03659712	-0.16996026	0.0027317908	-0.11085168	0.102635324	-0.05422663	-0.11703026	-0.1604641	-0.054271307	0.16662246	0.07388413	0.04789979	-0.08672548	0.097723514	0.15657024	0.10686783	0.048308875	0.19408065	0.15603565	0.26975253	-0.20609643	0.027036473	0.18326256	-0.4961463	-0.12216316	-0.16667801	-0.07315501	-0.20998606	-0.22244397	-0.05804685	0.084873855	-0.05978068	0.15166625	0.09007257	-0.09451446	-0.032225937	-0.13662222	0.13752	-0.008948963	0.18562438	-0.07525462	-0.026567033	0.016753674	0.22439377	0.23504326	0.17127591	0.17487547	0.17360249	0.05889014	-0.04636097	-0.30568555	-0.06393741	-0.068442374	0.27602392	-0.2758609	-0.018215748	0.06944656	0.09018951	0.06449662	-0.057650622	0.17482814	0.06045086	-0.16036057	-0.25502884	-0.10332057	-0.17584246	0.09499097	-0.019671269	-0.3266286	-0.20859821	-0.021970846	0.0422154	-0.31083938	-0.054230474	0.38124388	0.14734021	0.0907633	-0.1704275	-0.045335	0.20031416	-0.007517185	0.07409565	-0.34296194	-0.025394998	-0.12638864	-0.20136645	-0.0021503195	-0.00540556	-0.025743201	0.18795428	-0.14050248	-0.13705218	-0.25010976	0.1882836	-0.021531373	0.17541209	-0.0118389465	-0.081696995	0.08745882	0.29569238	0.04050921	
118_22_ж_1_описание	-0.28757778	0.0026185177	-0.11531837	-0.2604711	-0.14899082	0.09342683	-0.030410213	0.23575358	0.026803125	-0.051175825	-0.076994546	-0.22452042	-0.1581036	-0.0435043	0.01587721	-0.56219	0.17029577	-0.030332942	0.30129105	-0.15106013	0.33089465	0.3107549	-0.030956764	-0.2792999	-0.14111364	-0.17213002	0.12784657	0.00015734881	-0.049093023	0.20215327	0.22862083	0.11883724	-0.009653263	0.016232647	-0.041461363	0.17514649	-0.11172712	-0.04651182	0.05287691	0.35678247	-0.042793185	-0.043777782	0.030615173	0.135153	-0.007284105	-0.022330262	0.14244321	-0.17118752	-0.0411905	-0.0786957	-0.03778269	-0.08145438	0.16023336	-0.16022593	0.20269018	-0.01992873	-0.073048994	0.03468594	0.34088647	0.20131078	0.14278062	0.27835953	-0.10219828	0.10126626	0.12887993	-0.24127957	-0.091648415	0.056515686	-0.09595544	0.015873438	0.04791036	-0.41500366	-0.08311471	0.01614473	0.08398877	-0.035785	0.08159073	-0.07949333	0.122993395	-0.2013908	0.049917977	-0.0071621425	0.17303558	-0.020291425	-0.053789802	0.057588577	-0.01739937	0.11882437	-0.24472542	0.11497961	0.12850755	-0.06509407	0.010637157	-0.043122128	0.07944092	-0.072586335	-0.054755367	-0.07144399	0.04620921	0.044938654	-0.1775981	0.21741435	-0.108712986	-0.07473946	-0.013731778	0.14411749	-0.05891156	-0.30499786	0.020514242	0.10594252	-0.18809019	0.11643588	0.02855201	-0.18772736	-0.06590916	0.137891	-0.15409124	0.15311633	0.07407006	-0.02799553	0.21946543	0.0462374	0.0048511084	0.038059823	-0.15793371	-0.080596454	-0.022212643	0.05739408	0.07602839	0.090594985	0.09237438	-0.3330543	0.100333	-0.10256621	-0.034204677	-0.03486035	0.18270975	0.027656008	-0.04070953	0.048395935	-0.34933996	-0.14903943	0.049279943	-0.22854303	0.13768597	0.13437998	-0.010988772	-0.12911765	-0.22821441	-0.20698778	0.021524101	0.091971494	-0.3601538	0.09983516	0.37668356	-0.040476393	0.16244134	-0.10893656	-0.09960275	-0.045649193	0.22109082	0.004186186	0.19787404	0.102198064	-0.056458123	-0.07185493	-0.26262465	-0.057867736	-0.022098046	-0.038347445	-0.053948604	-0.06096736	0.038185306	0.15837453	0.09145301	-0.14853258	-0.036937058	-0.18231848	-0.20305508	0.10561671	-0.1531043	-0.0037516803	0.04806625	-0.30152392	-0.012893625	-0.0029959716	-0.07390362	-0.09499164	0.09852248	0.14830633	0.0832329	-0.10326598	0.015331164	-0.14883128	0.110315345	0.21096973	0.058920726	-0.05693828	-0.14189023	0.04154386	-0.14495267	-0.03205207	0.103370234	0.062452972	-0.014633309	-0.10428132	-0.35150453	-0.2320815	0.15508145	0.042256087	0.018621296	-0.19118194	-0.09786407	0.10324574	-0.12006531	0.046061937	0.30521774	-0.010371149	0.21003324	-0.16241857	0.24912903	0.12239155	-0.25742143	-0.005219519	0.0233307	0.041584782	-0.03822282	-0.18393448	-0.080167875	0.22808668	0.05139819	0.18510732	0.028148687	-0.014591891	0.2263774	0.04306698	-0.023504034	-0.2582199	0.0726818	-0.1950134	-0.014229243	0.12793693	-0.04179953	0.36566487	0.123488516	0.05192159	-0.031143889	-0.0711423	-0.1954852	-0.19302168	-0.06976341	-0.01566656	0.33218765	-0.31857044	-0.016033178	-0.079527944	-0.007503623	0.1840601	0.0056229383	0.07091461	0.1597712	-0.24955496	-0.16635516	-0.21378031	-0.07261992	-0.043278318	0.10598369	-0.37953323	-0.12748487	-0.08314127	-0.10213785	-0.20505041	-0.07645133	0.279189	0.04440863	0.14029953	0.12316491	-0.020914175	0.25714457	-0.167402	0.20996663	-0.23240158	-0.20109119	0.021568194	-0.091706276	0.07867532	-0.15120617	-0.14136589	0.13115045	-0.06472111	0.085505635	-0.13155085	0.07077498	-0.123235635	0.13795531	0.0968971	-0.22034582	-0.10489403	-0.0046255663	-0.19790745	
