	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni
0	268	-2.2617244010340944	0.02552572810913142	51.0	82.0	133.0	3.394921838514479	41	2.69301729990069	0.008100940996950504	40.0	84.0	124.0	1.0045166836218624	135	2.3495212616365255	0.02081132285498347	38.0	65.0	103.0	2.1435662540632974	106	2.3296194278847433	0.02156526810674885	37.0	83.0	120.0	2.587832172809862	247	2.7938699822209236	0.007045957106570525	22.0	40.0	62.0	0.43684934060737257	222	2.0992486130802788	0.04404578950927681	23.0	34.0	57.0	2.5106100020287783	93	2.2832296917489665	0.024624035268807066	64.0	123.0	187.0	4.604694595266921	213	2.2669779480824412	0.028874553911517224	23.0	48.0	71.0	2.0500933277177227	63	-2.349630461338411	0.02381273633041618	16.0	29.0	45.0	1.071573134868728	158	2.8279055567639566	0.007889515709208409	19.0	24.0	43.0	0.33924917549596156	233	3.003714877765866	0.003894456799625716	17.0	50.0	67.0	0.260928605574923	40	2.976495671177442	0.00484797069591945	24.0	20.0	44.0	0.21331071062045578	15	2.7275081595053194	0.010439164295291804	10.0	23.0	33.0	0.3444924217446295	89	-2.669884152763607	0.011804123318436516	12.0	23.0	35.0	0.4131443161452781	287	2.8334019781223554	0.0075163360338211405	13.0	25.0	38.0	0.28562076928520336	168	3.2366128336901436	0.0032755771810499584	14.0	15.0	29.0	0.09499173825044879	38	-2.6504523964564775	0.014268361656624155	13.0	15.0	28.0	0.39951412638547634	214	3.3618672137207057	0.002263025539441066	16.0	20.0	36.0	0.08146891941987838	139	3.5307496201338857	0.001571896004217175	9.0	19.0	28.0	0.0440130881180809	46	-2.099937268775888	0.04752657421049152	5.0	22.0	27.0	1.2832175036832711	238	-3.0117360004551226	0.0038258778171070683	22	39	61	0.23337854684353115	101	-2.979772061961132	0.0065288538359599075	8.0	18.0	26.0	0.16975019973495759	33	-2.1921481745959133	0.036624333042754496	13.0	18.0	31.0	1.1353543243253894
1	270	2.2404705806646783	0.028108565874370516	51.0	82.0	133.0	3.7384392612912785	197	2.5967417924620007	0.010747828359481052	40.0	84.0	124.0	1.3327307165756503	117	-2.288357704505897	0.024203880746106868	38.0	65.0	103.0	2.4929997168490075	95	2.2929710904717693	0.025562061030738967	37.0	83.0	120.0	3.067447323688676	191	-2.693835165250406	0.009557669055501709	22.0	40.0	62.0	0.592575481441106	27	2.0199321506857832	0.04894237523423558	23.0	34.0	57.0	2.789715388351428	14	-2.257196921174829	0.025556189960910525	64.0	123.0	187.0	4.779007522690268	256	-2.1816857061330572	0.03465006986000579	23.0	48.0	71.0	2.460154960060411	219	2.031569394107042	0.04883784062629544	16.0	29.0	45.0	2.197702828183295	149	2.1415960781699153	0.03958570420305187	19.0	24.0	43.0	1.7021852807312305	211	2.426843935626875	0.0184814410777891	17.0	50.0	67.0	1.2382565522118696	287	-2.480304806430234	0.02087357056455397	24.0	20.0	44.0	0.9184371048403747	145	-2.2528018082693615	0.03157968125084203	10.0	23.0	33.0	1.042129481277787	19	2.6751130088530872	0.011887491396656777	12.0	23.0	35.0	0.4160621988829872	215	-2.622431541372111	0.014934719199374967	13.0	25.0	38.0	0.5675193295762487	66	3.066277352146245	0.004881192793853335	14.0	15.0	29.0	0.14155459102174672	255	2.46672606844584	0.02304637069940267	13.0	15.0	28.0	0.6452983795832747	240	2.8569170651197067	0.007268379147057407	16.0	20.0	36.0	0.26166164929406666	75	-2.7906923132397203	0.009946229726450023	9.0	19.0	28.0	0.2784944323406006								148	2.9107386744944654	0.00513984183977301	22	39	61	0.3135303522261536	214	2.546362738252275	0.018472042003914342	8.0	18.0	26.0	0.4802730921017729	53	-2.200317007856016	0.0366802599561334	13.0	18.0	31.0	1.1370880586401355
2	232	-2.2109127807133695	0.030575945250044815	51.0	82.0	133.0	4.066600718255961	181	2.2244067618549357	0.028556378973074982	40.0	84.0	124.0	3.540990992661298	147	2.268743879816344	0.025729549678027264	38.0	65.0	103.0	2.650143616836808	273	-2.2196410299684692	0.028432125958001306	37.0	83.0	120.0	3.4118551149601566	76	-2.302565582360378	0.025459241606896086	22.0	40.0	62.0	1.5784729796275574								207	-2.1845108771797848	0.03089237096381453	64.0	123.0	187.0	5.776873370233317	137	-2.0728070058841355	0.0425226609060255	23.0	48.0	71.0	3.0191089243278104															15	-2.4130750819491262	0.020768109145359086	17.0	50.0	67.0	1.3914633127390588	93	-2.2387083656331415	0.030848971025625702	24.0	20.0	44.0	1.3573547251275309	233	-2.161871874328864	0.04149761904160529	10.0	23.0	33.0	1.3694214283729744	107	-2.6269479301431766	0.013484210239709233	12.0	23.0	35.0	0.47194735838982316	262	-2.350060360704233	0.026426071170584164	13.0	25.0	38.0	1.0041907044821983	172	2.9614121488334892	0.006996969913836359	14.0	15.0	29.0	0.2029121275012544	5	-2.3983505812802215	0.025278545804927433	13.0	15.0	28.0	0.7077992825379681	251	-2.8442196299187916	0.007674856547829379	16.0	20.0	36.0	0.27629483572185765	269	2.675535924627698	0.013438777923455042	9.0	19.0	28.0	0.37628578185674116								55	-2.8837728329947345	0.006273558687182365	22	39	61	0.3826870799181243	13	2.5156142834900845	0.019076075659598166	8.0	18.0	26.0	0.49597796714955233	289	-2.0769036345527834	0.0467826381490931	13.0	18.0	31.0	1.4502617826218862
3	114	2.1265371033910836	0.03618920759943136	51.0	82.0	133.0	4.813164610724371	101	2.1160848686358404	0.036374721031721714	40.0	84.0	124.0	4.510465407933492	185	2.1523216245574615	0.03395755679927457	38.0	65.0	103.0	3.4976283503252805	158	-2.190396629936526	0.03048288603557344	37.0	83.0	120.0	3.657946324268813	19	-2.2620646522387853	0.027429203768289286	22.0	40.0	62.0	1.7006106336339357								128	2.1486613711230524	0.03377051886015925	64.0	123.0	187.0	6.315087026849779	43	-2.035681002740005	0.045633706955469304	23.0	48.0	71.0	3.2399931938383206																						205	2.152306165096346	0.0376050031933521	24.0	20.0	44.0	1.6546201405074925								21	2.594212620673234	0.014826179725820673	12.0	23.0	35.0	0.5189162904037236	159	2.2794024817164273	0.030221987511935836	13.0	25.0	38.0	1.1484355254535619	201	-2.9444438114458396	0.007896121238654047	14.0	15.0	29.0	0.22898751592096736	18	-2.3955002172796926	0.026772738593161278	13.0	15.0	28.0	0.7496366806085157	235	-2.5908925279988235	0.014026867420529904	16.0	20.0	36.0	0.5049672271390766	179	2.6379227581901237	0.014547277791273315	9.0	19.0	28.0	0.4073237781556528								282	2.8023677860849068	0.007093518287605786	22	39	61	0.4327046155439529	28	-2.4371497162454654	0.02279116192099664	8.0	18.0	26.0	0.5925702099459127	28	2.0939902845029033	0.04920901185138939	13.0	18.0	31.0	1.525479367393071
4	76	-2.0398312187225964	0.04543217046355236	51.0	82.0	133.0	6.042478671652463	211	-2.0618554750047347	0.04154804725277185	40.0	84.0	124.0	5.151957859343709	35	-2.058500946469767	0.04389750026124919	38.0	65.0	103.0	4.521442526908666	123	-2.1651988953191013	0.032714449856616284	37.0	83.0	120.0	3.925733982793954	177	2.1992368172646257	0.031730508922365744	22.0	40.0	62.0	1.9672915531866761								57	-2.087385385044351	0.038823611717730085	64.0	123.0	187.0	7.260015391215526	243	-2.0163889435431632	0.04943622861602259	23.0	48.0	71.0	3.509972231737604																						144	-2.0724954794312063	0.04735314795326923	24.0	20.0	44.0	2.083538509943846								268	-2.5101695999927895	0.017640699808436442	12.0	23.0	35.0	0.6174244932952755	146	2.223359847002445	0.033126815937313855	13.0	25.0	38.0	1.2588190056179265	62	2.7818030126054722	0.011230722702299552	14.0	15.0	29.0	0.325690958366687	179	2.1511042208140148	0.040997834159016075	13.0	15.0	28.0	1.14793935645245	41	2.449289852440004	0.022981538851271396	16.0	20.0	36.0	0.8273353986457703	110	-2.5941600744663176	0.015460422640699911	9.0	19.0	28.0	0.4328918339395975								291	-2.7480838577609163	0.008015795526005828	22	39	61	0.48896352708635554	264	-2.4359930007450012	0.02740168226486775	8.0	18.0	26.0	0.7124437388865614							
5	77	1.999565688796201	0.048073933483245776	51.0	82.0	133.0	6.3938331532716886								192	-2.041177280594323	0.04390166084747743	38.0	65.0	103.0	4.521871067290175	236	2.039527088868757	0.043691086766497335	37.0	83.0	120.0	5.24293041197968	51	2.170501559698998	0.034153236402247114	22.0	40.0	62.0	2.117500656939321								81	-2.0644707044504207	0.04176950845577438	64.0	123.0	187.0	7.810898081229809																																											158	-2.4752996967065086	0.019405744517141443	12.0	23.0	35.0	0.6792010580999506	34	-2.1792815674213895	0.0371921717598842	13.0	25.0	38.0	1.4133025268755997	38	-2.7345595792595345	0.011585346965227582	14.0	15.0	29.0	0.3359750619915999	36	-2.186965203266967	0.04208232566614795	13.0	15.0	28.0	1.1783051186521427	59	2.385987178305779	0.023107313287258926	16.0	20.0	36.0	0.8318632783413213	116	-2.6034322183922463	0.01601154899895737	9.0	19.0	28.0	0.4483233719708063								269	2.6715357382226883	0.009830975407168806	22	39	61	0.5996894998372971	141	-2.1675828577123055	0.048764075666269203	8.0	18.0	26.0	1.2678659673229993							
6															231	2.044659390969456	0.045022134445994864	38.0	65.0	103.0	4.637279847937471								160	2.143735668480021	0.03725172528848123	22.0	40.0	62.0	2.3096069678858364								4	-2.0536273879609137	0.0418946392702523	64.0	123.0	187.0	7.83429754353718																																											241	2.392027027554439	0.025161847997123146	12.0	23.0	35.0	0.8806646798993101	24	-2.1640038008826146	0.03760287658976657	13.0	25.0	38.0	1.4289093104111297	41	2.704450805894282	0.013479747098148401	14.0	15.0	29.0	0.39091266584630363	109	2.1681643380691895	0.04380048362977852	13.0	15.0	28.0	1.2264135416337987	212	-2.3290575303037904	0.025987954675675422	16.0	20.0	36.0	0.9355663683243152	300	2.4742006646547483	0.020203837061334832	9.0	19.0	28.0	0.5657074377173753								135	-2.623131521154654	0.01165786593419215	22	39	61	0.7111298219857212														
7															113	-2.009358265994662	0.047902175759898656	38.0	65.0	103.0	4.933924103269562								22	2.099488271522503	0.04055221107910684	22.0	40.0	62.0	2.514237086904624								78	-2.049685384563318	0.04221614714706982	64.0	123.0	187.0	7.894419516502055																																											195	2.3754023511110276	0.02678479746758606	12.0	23.0	35.0	0.9374679113655121	28	-2.0991343256157364	0.044786263547089394	13.0	25.0	38.0	1.701878014789397	246	2.7049334553748277	0.014296205432379163	14.0	15.0	29.0	0.41458995753899575	285	-2.1199299405374794	0.04410712710207011	13.0	15.0	28.0	1.2349995588579632	35	-2.2675130733624345	0.030913628256424946	16.0	20.0	36.0	1.112890617231298	108	2.47884952696131	0.020280215446835382	9.0	19.0	28.0	0.5678460325113907								65	-2.613952131891065	0.011906377630785073	22	39	61	0.7262890354778895														
8															12	2.0055098566730867	0.04806426253050372	38.0	65.0	103.0	4.950619040641883								91	-2.040166138999247	0.046561594087101595	22.0	40.0	62.0	2.886818833400299								64	-2.0440784046016764	0.04259329481464091	64.0	123.0	187.0	7.964946130337849																																											270	-2.359221449764553	0.02691211094968344	12.0	23.0	35.0	0.9419238832389204	232	2.0610799070610297	0.04881876515796468	13.0	25.0	38.0	1.855113076002658	203	-2.6002905442240256	0.015121248366710588	14.0	15.0	29.0	0.43851620263460706	299	-2.184831554450413	0.04412859159928074	13.0	15.0	28.0	1.2356005647798607	46	2.2545095543920524	0.03092510387016423	16.0	20.0	36.0	1.1133037393259124	192	2.4560074153112414	0.021158753105235486	9.0	19.0	28.0	0.5924450869465936								299	-2.596803181038263	0.011911189407761374	22	39	61	0.7265825538734438														
