Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
разный_ADJ,-0.13,0.01803,18,26.55,fpi_lex_описание.tsv
но_CCONJ,0.1,0.0191,28,28.14,fpi_lex_повествование.tsv
не_PART,-0.13,0.02254,45,33.2,fpi_lex_описание.tsv
все_PRON,-0.09,0.02707,12,39.88,fpi_lex_повествование.tsv
