Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
еще_ADV,-0.09,0.02638,27,37.33,fpi_lex_повествование.tsv
и_PART,-0.09,0.03061,16,43.31,fpi_lex_повествование.tsv
увидеться_VERB,0.08,0.04821,10,68.22,fpi_lex_повествование.tsv
