Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
-_DET,-0.13,0.0228,10,30.12,fpi_lex_описание.tsv
этот_DET,-0.12,0.02667,21,35.23,fpi_lex_описание.tsv
быть_AUX,-0.11,0.04469,15,59.03,fpi_lex_описание.tsv
в_ADP,0.11,0.04967,32,65.62,fpi_lex_описание.tsv
