Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
раз_NOUN,-0.13,0.00157,16,2.23,fpi_lex_повествование.tsv
все_PART,0.09,0.04622,13,65.77,fpi_lex_повествование.tsv
а_CCONJ,0.11,0.04853,11,69.06,fpi_lex_описание.tsv
