Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
он_PRON,0.15,0.00803,22,11.65,fpi_lex_описание.tsv
же_PART,0.13,0.01487,10,21.56,fpi_lex_описание.tsv
а_CCONJ,0.12,0.02648,19,38.4,fpi_lex_описание.tsv
там_ADV,0.09,0.04108,10,59.57,fpi_lex_повествование.tsv
