Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
стоить_VERB,0.14,0.00979,13,22.64,fpi_lex_описание.tsv
теперь_ADV,0.13,0.01862,11,43.05,fpi_lex_описание.tsv
старуха_NOUN,0.12,0.02549,17,58.93,fpi_lex_описание.tsv
ничто_PRON,0.12,0.03622,10,83.75,fpi_lex_описание.tsv
сын_NOUN,-0.11,0.03824,30,88.4,fpi_lex_описание.tsv
потому_ADV,-0.11,0.04045,11,93.51,fpi_lex_описание.tsv
время_NOUN,0.11,0.04935,14,114.09,fpi_lex_описание.tsv
