Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
о_ADP,0.13,0.03519,15,42.02,big5_lex_описание.tsv
как_ADV,-0.13,0.03846,16,45.92,big5_lex_описание.tsv
