Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
что_PRON,-0.16,0.00967,10,11.36,big5_lex_описание.tsv
она_PRON,0.13,0.03397,40,39.92,big5_lex_описание.tsv
бабушка_NOUN,0.13,0.03507,10,41.2,big5_lex_описание.tsv
