Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
интересный_ADJ,-0.14,0.04269,11,45.12,big5_lex_повествование.tsv
этот_DET,0.14,0.04692,13,49.59,big5_lex_повествование.tsv
