Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
а_CCONJ,0.16,0.02464,14,10.62,big5_lex_повествование.tsv
но_CCONJ,0.14,0.04193,10,18.07,big5_lex_повествование.tsv
