Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
этот_DET,0.19,0.00591,19,4.15,big5_lex_повествование.tsv
я_PRON,0.19,0.00696,44,4.9,big5_lex_повествование.tsv
