Word/Dim,T-Stat,P-value,Occ(м),Occ(ж),Occ,P-Bonferroni,Text
время_NOUN,-2.88,0.00455,1,13,14,1.3,big5_lex_повествование.tsv
что_PRON,-2.68,0.00762,5,29,34,3.19,fpi_lex_повествование.tsv
всего_PRON,-2.39,0.01712,2,16,18,7.17,fpi_lex_повествование.tsv
ты_PRON,-2.35,0.01934,3,23,26,8.11,fpi_lex_повествование.tsv
этот_DET,-2.1,0.03591,1,11,12,15.04,fpi_lex_повествование.tsv
и_CCONJ,-2.1,0.03638,2,11,13,15.24,fpi_lex_повествование.tsv
я_PRON,-2.06,0.03994,8,35,43,16.74,fpi_lex_повествование.tsv
новый_ADJ,-1.97,0.04904,7,29,36,20.55,fpi_lex_повествование.tsv
