	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni
28																					157	0.14402159293983288	0.0128197619909849	298	3.8202890733135004																																				25	-0.18852101596213397	0.040910851939259626	118.0	4.827480528832636																																			
29																					241	0.14373978928776535	0.012998277559640448	298	3.8734867127728534																																				269	-0.18804501984177083	0.041432449795244686	118.0	4.889029075838873																																			
30																					2	-0.14335619732523644	0.01324478756589691	298	3.9469466946372793																																				126	0.18519004420834118	0.04467887827228889	118.0	5.272107636130089																																			
31																					280	0.14207315400071835	0.014099451374161584	298	4.201636509500152																																				260	0.1838270283543141	0.04630192004999979	118.0	5.463626565899975																																			
32																					155	0.1411247475144767	0.014761967771962602	298	4.399066396044855																																				47	0.18326689670035276	0.04698296737863939	118.0	5.5439901506794484																																			
33																					45	-0.13976905315087956	0.015756349619094338	298	4.695392186490112																																				241	0.18325883355570344	0.04699283151726793	118.0	5.5451541190376155																																			
34																					252	0.13973302713263216	0.0157835550721322	298	4.703499411495396																																				292	-0.18223965261826836	0.04825357672924826	118.0	5.693922054051295																																			
35																					276	-0.13931078969700095	0.0161054895581098	298	4.79943588831672																																				30	0.18216634652882696	0.048345328546773425	118.0	5.704748768519265																																			
36																					35	0.138253774260462	0.016936711111128464	298	5.0471399111162825																																				130	0.18130336657514143	0.049436371433545144	118.0	5.833491829158327																																			
37																					105	0.13717681705792859	0.017821899747795335	298	5.31092612484301																																				203	0.18108982948921806	0.04970946454646656	118.0	5.865716816483054																																			
38																					42	-0.13612458840173913	0.018725446413750912	298	5.580183031297771																																																																											
39																					180	-0.13602617284726434	0.018811959923171157	298	5.6059640571050044																																																																											
40																					41	-0.13589200072211088	0.018930465949347115	298	5.64127885290544																																																																											
41																					125	-0.13545013629193242	0.019325341209030653	298	5.758951680291134																																																																											
42																					108	-0.13451850325097536	0.020181431372356395	298	6.014066548962206																																																																											
43																					255	-0.13336252135779447	0.02128929637025052	298	6.344210318334655																																																																											
44																					291	0.1329509132324405	0.021696301736374247	298	6.465497917439526																																																																											
45																					16	-0.1325594132204625	0.02208965892542803	298	6.582718359777553																																																																											
46																					207	-0.1324438596245302	0.02220693400728872	298	6.617666334172038																																																																											
47																					4	-0.13223872800886857	0.022416448939545405	298	6.680101783984531																																																																											
48																					76	0.13218092966799808	0.022475790199092714	298	6.697785479329629																																																																											
49																					31	0.1321053770887457	0.022553564479729945	298	6.720962214959523																																																																											
50																					22	-0.13191815697267523	0.022747293605002404	298	6.778693494290716																																																																											
51																					37	-0.13056088536142646	0.02419525459147794	298	7.210185868260425																																																																											
