Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
мы_PRON,-0.1,0.01886,20,20.67,fpi_lex_повествование.tsv
она_PRON,0.11,0.04548,47,49.84,fpi_lex_описание.tsv
что_SCONJ,-0.08,0.0494,50,54.14,fpi_lex_повествование.tsv
