Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
думать_VERB,-0.14,0.00952,13,13.8,fpi_lex_описание.tsv
очень_ADV,-0.14,0.01085,13,15.73,fpi_lex_описание.tsv
он_PRON,0.14,0.01274,22,18.48,fpi_lex_описание.tsv
старый_ADJ,-0.12,0.02434,11,35.3,fpi_lex_описание.tsv
о_ADP,-0.12,0.03115,15,45.16,fpi_lex_описание.tsv
очень_ADV,-0.09,0.03385,17,49.08,fpi_lex_повествование.tsv
разный_ADJ,-0.11,0.0405,13,58.73,fpi_lex_описание.tsv
