Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
дело_NOUN,-0.14,0.00111,11,1.75,fpi_lex_повествование.tsv
любимый_ADJ,-0.1,0.01623,28,25.69,fpi_lex_повествование.tsv
твой_DET,-0.1,0.01853,11,29.33,fpi_lex_повествование.tsv
весь_DET,-0.09,0.03432,17,54.33,fpi_lex_повествование.tsv
хотеть_VERB,0.09,0.04205,13,66.57,fpi_lex_повествование.tsv
