Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
и_CCONJ,0.12,0.00685,51,15.85,fpi_lex_повествование.tsv
решить_VERB,0.14,0.01391,11,32.15,fpi_lex_описание.tsv
того_PRON,0.14,0.01432,11,33.11,fpi_lex_описание.tsv
ждать_VERB,-0.13,0.01908,11,44.11,fpi_lex_описание.tsv
лицо_NOUN,-0.12,0.03446,26,79.67,fpi_lex_описание.tsv
сын_NOUN,-0.11,0.04797,30,110.92,fpi_lex_описание.tsv
