Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
по_ADP,-0.17,0.00552,21,8.2,big5_lex_описание.tsv
будет_AUX,-0.14,0.02831,17,42.04,big5_lex_описание.tsv
