Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
в_ADP,-0.19,0.00667,33,5.24,big5_lex_повествование.tsv
за_ADP,-0.18,0.0108,11,8.47,big5_lex_повествование.tsv
как_SCONJ,-0.16,0.02151,14,16.89,big5_lex_повествование.tsv
у_ADP,-0.14,0.04306,11,33.8,big5_lex_повествование.tsv
