Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
сто_NUM,0.14,0.0008,13,0.89,fpi_lex_повествование.tsv
как_SCONJ,0.09,0.04484,19,50.04,fpi_lex_повествование.tsv
