Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
но_CCONJ,-0.1,0.01601,26,25.35,fpi_lex_повествование.tsv
не_PART,0.1,0.0201,55,31.82,fpi_lex_повествование.tsv
это_PRON,-0.09,0.02787,30,44.11,fpi_lex_повествование.tsv
а_CCONJ,-0.09,0.03439,22,54.44,fpi_lex_повествование.tsv
из_ADP,-0.09,0.03517,14,55.68,fpi_lex_повествование.tsv
будет_AUX,-0.09,0.03642,10,57.65,fpi_lex_повествование.tsv
о_ADP,0.09,0.04077,14,64.54,fpi_lex_повествование.tsv
